voltage_architecture,D,load,load_scale,C_F,ESR_Ohm,AFE_component_tolerance,AFE_highpass_Hz,AFE_lowpass_Hz,kR_raw,kR_after_once_calibration,raw_deviation_percent,calibrated_deviation_percent,one_time_calibration_within_1_percent
V3,0.4,nominal,1,0.0001,0.075,-0.05,0,1200000,0.893067142857143,1.00007518796993,-10.6932857142857,0.00751879699250058,1
V3,0.4,nominal,1,0.0001,0.075,-0.01,0,1200000,0.930667142857143,1.00007215007215,-6.93328571428572,0.00721500721501123,1
V3,0.4,nominal,1,0.0001,0.075,0.01,0,1200000,0.949467142857143,1.00007072135785,-5.05328571428573,0.00707213578501342,1
V3,0.4,nominal,1,0.0001,0.075,0.05,0,1200000,0.987067142857143,1.00006802721088,-1.29328571428572,0.00680272108843916,1
V3,0.4,nominal,1,0.0001,0.1,-0.05,0,1200000,0.894477142857143,1.00165413533835,-10.5522857142857,0.165413533834591,1
V3,0.4,nominal,1,0.0001,0.1,-0.01,0,1200000,0.932077142857143,1.0015873015873,-6.79228571428572,0.158730158730158,1
V3,0.4,nominal,1,0.0001,0.1,0.01,0,1200000,0.950877142857143,1.0015558698727,-4.91228571428572,0.155586987270162,1
V3,0.4,nominal,1,0.0001,0.1,0.05,0,1200000,0.988477142857143,1.00149659863946,-1.15228571428572,0.149659863945573,1
V3,0.4,high,2,8e-05,0.05,-0.05,0,1200000,0.891657142857143,0.998496240601504,-10.8342857142857,-0.150375939849634,1
V3,0.4,high,2,8e-05,0.05,-0.01,0,1200000,0.929257142857143,0.998556998556999,-7.07428571428572,-0.144300144300147,1
V3,0.4,high,2,8e-05,0.05,0.01,0,1200000,0.948057142857143,0.998585572842999,-5.19428571428571,-0.141442715700124,1
V3,0.4,high,2,8e-05,0.05,0.05,0,1200000,0.985657142857143,0.998639455782313,-1.43428571428571,-0.136054421768705,1
V3,0.4,high,2,8e-05,0.075,-0.05,0,1200000,0.893067142857143,1.00007518796993,-10.6932857142857,0.00751879699250058,1
V3,0.4,high,2,8e-05,0.075,-0.01,0,1200000,0.930667142857143,1.00007215007215,-6.93328571428572,0.00721500721501123,1
V3,0.4,high,2,8e-05,0.075,0.01,0,1200000,0.949467142857143,1.00007072135785,-5.05328571428573,0.00707213578501342,1
V3,0.4,high,2,8e-05,0.075,0.05,0,1200000,0.987067142857143,1.00006802721088,-1.29328571428572,0.00680272108843916,1
V3,0.4,high,2,8e-05,0.1,-0.05,0,1200000,0.894477142857143,1.00165413533835,-10.5522857142857,0.165413533834591,1
V3,0.4,high,2,8e-05,0.1,-0.01,0,1200000,0.932077142857143,1.0015873015873,-6.79228571428572,0.158730158730158,1
V3,0.4,high,2,8e-05,0.1,0.01,0,1200000,0.950877142857143,1.0015558698727,-4.91228571428572,0.155586987270162,1
V3,0.4,high,2,8e-05,0.1,0.05,0,1200000,0.988477142857143,1.00149659863946,-1.15228571428572,0.149659863945573,1
V3,0.4,high,2,9e-05,0.05,-0.05,0,1200000,0.893537142857143,1.0006015037594,-10.6462857142857,0.0601503759398492,1
V3,0.4,high,2,9e-05,0.05,-0.01,0,1200000,0.931137142857143,1.0005772005772,-6.88628571428572,0.0577200577200454,1
V3,0.4,high,2,9e-05,0.05,0.01,0,1200000,0.949937142857143,1.0005657708628,-5.00628571428571,0.056577086280063,1
V3,0.4,high,2,9e-05,0.05,0.05,0,1200000,0.987537142857143,1.00054421768707,-1.24628571428571,0.054421768707491,1
V3,0.4,high,2,9e-05,0.075,-0.05,0,1200000,0.894947142857143,1.00218045112782,-10.5052857142857,0.218045112781962,1
V3,0.4,high,2,9e-05,0.075,-0.01,0,1200000,0.932547142857143,1.00209235209235,-6.74528571428572,0.209235209235215,1
V3,0.4,high,2,9e-05,0.075,0.01,0,1200000,0.951347142857143,1.00205091937765,-4.86528571428573,0.205091937765212,1
V3,0.4,high,2,9e-05,0.075,0.05,0,1200000,0.988947142857143,1.00197278911565,-1.10528571428572,0.197278911564625,1
V3,0.4,high,2,9e-05,0.1,-0.05,0,1200000,0.896357142857143,1.00375939849624,-10.3642857142857,0.375939849624052,1
V3,0.4,high,2,9e-05,0.1,-0.01,0,1200000,0.933957142857143,1.0036075036075,-6.60428571428572,0.360750360750361,1
V3,0.4,high,2,9e-05,0.1,0.01,0,1200000,0.952757142857143,1.0035360678925,-4.72428571428573,0.35360678925036,1
V3,0.4,high,2,9e-05,0.1,0.05,0,1200000,0.990357142857143,1.00340136054422,-0.964285714285718,0.340136054421758,1
V3,0.4,high,2,0.0001,0.05,-0.05,0,1200000,0.895417142857143,1.00270676691729,-10.4582857142857,0.270676691729332,1
V3,0.4,high,2,0.0001,0.05,-0.01,0,1200000,0.933017142857143,1.0025974025974,-6.69828571428572,0.259740259740249,1
V3,0.4,high,2,0.0001,0.05,0.01,0,1200000,0.951817142857143,1.0025459688826,-4.81828571428571,0.254596888260261,1
V3,0.4,high,2,0.0001,0.05,0.05,0,1200000,0.989417142857143,1.00244897959184,-1.05828571428571,0.244897959183676,1
V3,0.4,high,2,0.0001,0.075,-0.05,0,1200000,0.896827142857143,1.00428571428571,-10.3172857142857,0.428571428571445,1
V3,0.4,high,2,0.0001,0.075,-0.01,0,1200000,0.934427142857143,1.00411255411255,-6.55728571428572,0.411255411255396,1
V3,0.4,high,2,0.0001,0.075,0.01,0,1200000,0.953227142857143,1.00403111739745,-4.67728571428573,0.403111739745388,1
V3,0.4,high,2,0.0001,0.075,0.05,0,1200000,0.990827142857143,1.00387755102041,-0.91728571428572,0.38775510204081,1
V3,0.4,high,2,0.0001,0.1,-0.05,0,1200000,0.898237142857143,1.00586466165414,-10.1762857142857,0.586466165413535,1
V3,0.4,high,2,0.0001,0.1,-0.01,0,1200000,0.935837142857143,1.00562770562771,-6.41628571428572,0.562770562770565,1
V3,0.4,high,2,0.0001,0.1,0.01,0,1200000,0.954637142857143,1.00551626591231,-4.53628571428571,0.551626591230558,1
V3,0.4,high,2,0.0001,0.1,0.05,0,1200000,0.992237142857143,1.00530612244898,-0.776285714285718,0.530612244897966,1
V3,0.55,low_CCM,0.5,8e-05,0.05,-0.05,0,1200000,0.892462857142857,0.999398496240602,-10.7537142857143,-0.0601503759398381,1
V3,0.55,low_CCM,0.5,8e-05,0.05,-0.01,0,1200000,0.930062857142857,0.999422799422799,-6.99371428571429,-0.0577200577200676,1
V3,0.55,low_CCM,0.5,8e-05,0.05,0.01,0,1200000,0.948862857142857,0.999434229137199,-5.1137142857143,-0.056577086280063,1
V3,0.55,low_CCM,0.5,8e-05,0.05,0.05,0,1200000,0.986462857142857,0.999455782312925,-1.35371428571429,-0.054421768707491,1
V3,0.55,low_CCM,0.5,8e-05,0.075,-0.05,0,1200000,0.893872857142857,1.00097744360902,-10.6127142857143,0.0977443609022632,1
V3,0.55,low_CCM,0.5,8e-05,0.075,-0.01,0,1200000,0.931472857142857,1.00093795093795,-6.8527142857143,0.0937950937950793,1
V3,0.55,low_CCM,0.5,8e-05,0.075,0.01,0,1200000,0.950272857142857,1.00091937765205,-4.9727142857143,0.0919377652050857,1
V3,0.55,low_CCM,0.5,8e-05,0.075,0.05,0,1200000,0.987872857142857,1.0008843537415,-1.21271428571429,0.0884353741496646,1
V3,0.55,low_CCM,0.5,8e-05,0.1,-0.05,0,1200000,0.895282857142857,1.00255639097744,-10.4717142857143,0.255639097744353,1
V3,0.55,low_CCM,0.5,8e-05,0.1,-0.01,0,1200000,0.932882857142857,1.0024531024531,-6.71171428571429,0.245310245310248,1
V3,0.55,low_CCM,0.5,8e-05,0.1,0.01,0,1200000,0.951682857142857,1.0024045261669,-4.83171428571428,0.240452616690257,1
V3,0.55,low_CCM,0.5,8e-05,0.1,0.05,0,1200000,0.989282857142857,1.00231292517007,-1.07171428571429,0.231292517006798,1
V3,0.55,low_CCM,0.5,9e-05,0.05,-0.05,0,1200000,0.894342857142857,1.0015037593985,-10.5657142857143,0.150375939849634,1
V3,0.55,low_CCM,0.5,9e-05,0.05,-0.01,0,1200000,0.931942857142857,1.001443001443,-6.80571428571429,0.144300144300136,1
V3,0.55,low_CCM,0.5,9e-05,0.05,0.01,0,1200000,0.950742857142857,1.001414427157,-4.9257142857143,0.141442715700135,1
V3,0.55,low_CCM,0.5,9e-05,0.05,0.05,0,1200000,0.988342857142857,1.00136054421769,-1.16571428571429,0.136054421768694,1
V3,0.55,low_CCM,0.5,9e-05,0.075,-0.05,0,1200000,0.895752857142857,1.00308270676692,-10.4247142857143,0.308270676691724,1
V3,0.55,low_CCM,0.5,9e-05,0.075,-0.01,0,1200000,0.933352857142857,1.00295815295815,-6.66471428571429,0.295815295815283,1
V3,0.55,low_CCM,0.5,9e-05,0.075,0.01,0,1200000,0.952152857142857,1.00289957567185,-4.7847142857143,0.289957567185284,1
V3,0.55,low_CCM,0.5,9e-05,0.075,0.05,0,1200000,0.989752857142857,1.00278911564626,-1.02471428571429,0.27891156462585,1
V3,0.55,low_CCM,0.5,9e-05,0.1,-0.05,0,1200000,0.897162857142857,1.00466165413534,-10.2837142857143,0.466165413533837,1
V3,0.55,low_CCM,0.5,9e-05,0.1,-0.01,0,1200000,0.934762857142857,1.0044733044733,-6.52371428571429,0.447330447330452,1
V3,0.55,low_CCM,0.5,9e-05,0.1,0.01,0,1200000,0.953562857142857,1.0043847241867,-4.64371428571428,0.438472418670455,1
V3,0.55,low_CCM,0.5,9e-05,0.1,0.05,0,1200000,0.991162857142857,1.00421768707483,-0.883714285714288,0.421768707482983,1
V3,0.55,low_CCM,0.5,0.0001,0.05,-0.05,0,1200000,0.896222857142857,1.00360902255639,-10.3777142857143,0.360902255639095,1
V3,0.55,low_CCM,0.5,0.0001,0.05,-0.01,0,1200000,0.933822857142857,1.0034632034632,-6.61771428571429,0.346320346320339,1
V3,0.55,low_CCM,0.5,0.0001,0.05,0.01,0,1200000,0.952622857142857,1.0033946251768,-4.7377142857143,0.339462517680333,1
V3,0.55,low_CCM,0.5,0.0001,0.05,0.05,0,1200000,0.990222857142857,1.00326530612245,-0.977714285714293,0.326530612244902,1
V3,0.55,low_CCM,0.5,0.0001,0.075,-0.05,0,1200000,0.897632857142857,1.00518796992481,-10.2367142857143,0.518796992481207,1
V3,0.55,low_CCM,0.5,0.0001,0.075,-0.01,0,1200000,0.935232857142857,1.00497835497835,-6.47671428571429,0.497835497835486,1
V3,0.55,low_CCM,0.5,0.0001,0.075,0.01,0,1200000,0.954032857142857,1.00487977369165,-4.5967142857143,0.487977369165482,1
V3,0.55,low_CCM,0.5,0.0001,0.075,0.05,0,1200000,0.991632857142857,1.00469387755102,-0.836714285714291,0.469387755102035,1
V3,0.55,low_CCM,0.5,0.0001,0.1,-0.05,0,1200000,0.899042857142857,1.00676691729323,-10.0957142857143,0.676691729323298,1
V3,0.55,low_CCM,0.5,0.0001,0.1,-0.01,0,1200000,0.936642857142857,1.00649350649351,-6.33571428571429,0.649350649350655,1
V3,0.55,low_CCM,0.5,0.0001,0.1,0.01,0,1200000,0.955442857142857,1.00636492220651,-4.45571428571428,0.636492220650653,1
V3,0.55,low_CCM,0.5,0.0001,0.1,0.05,0,1200000,0.993042857142857,1.00612244897959,-0.695714285714288,0.612244897959191,1
V3,0.55,nominal,1,8e-05,0.05,-0.05,0,1200000,0.894342857142857,1.0015037593985,-10.5657142857143,0.150375939849634,1
V3,0.55,nominal,1,8e-05,0.05,-0.01,0,1200000,0.931942857142857,1.001443001443,-6.80571428571429,0.144300144300136,1
V3,0.55,nominal,1,8e-05,0.05,0.01,0,1200000,0.950742857142857,1.001414427157,-4.9257142857143,0.141442715700135,1
V3,0.55,nominal,1,8e-05,0.05,0.05,0,1200000,0.988342857142857,1.00136054421769,-1.16571428571429,0.136054421768694,1
V3,0.55,nominal,1,8e-05,0.075,-0.05,0,1200000,0.895752857142857,1.00308270676692,-10.4247142857143,0.308270676691724,1
V3,0.55,nominal,1,8e-05,0.075,-0.01,0,1200000,0.933352857142857,1.00295815295815,-6.66471428571429,0.295815295815283,1
V3,0.55,nominal,1,8e-05,0.075,0.01,0,1200000,0.952152857142857,1.00289957567185,-4.7847142857143,0.289957567185284,1
V3,0.55,nominal,1,8e-05,0.075,0.05,0,1200000,0.989752857142857,1.00278911564626,-1.02471428571429,0.27891156462585,1
V3,0.55,nominal,1,8e-05,0.1,-0.05,0,1200000,0.897162857142857,1.00466165413534,-10.2837142857143,0.466165413533837,1
V3,0.55,nominal,1,8e-05,0.1,-0.01,0,1200000,0.934762857142857,1.0044733044733,-6.52371428571429,0.447330447330452,1
V3,0.55,nominal,1,8e-05,0.1,0.01,0,1200000,0.953562857142857,1.0043847241867,-4.64371428571428,0.438472418670455,1
V3,0.55,nominal,1,8e-05,0.1,0.05,0,1200000,0.991162857142857,1.00421768707483,-0.883714285714288,0.421768707482983,1
V3,0.55,nominal,1,9e-05,0.05,-0.05,0,1200000,0.896222857142857,1.00360902255639,-10.3777142857143,0.360902255639095,1
V3,0.55,nominal,1,9e-05,0.05,-0.01,0,1200000,0.933822857142857,1.0034632034632,-6.61771428571429,0.346320346320339,1
V3,0.55,nominal,1,9e-05,0.05,0.01,0,1200000,0.952622857142857,1.0033946251768,-4.7377142857143,0.339462517680333,1
V3,0.55,nominal,1,9e-05,0.05,0.05,0,1200000,0.990222857142857,1.00326530612245,-0.977714285714293,0.326530612244902,1
V3,0.55,nominal,1,9e-05,0.075,-0.05,0,1200000,0.897632857142857,1.00518796992481,-10.2367142857143,0.518796992481207,1
V3,0.55,nominal,1,9e-05,0.075,-0.01,0,1200000,0.935232857142857,1.00497835497835,-6.47671428571429,0.497835497835486,1
V3,0.55,nominal,1,9e-05,0.075,0.01,0,1200000,0.954032857142857,1.00487977369165,-4.5967142857143,0.487977369165482,1
V3,0.55,nominal,1,9e-05,0.075,0.05,0,1200000,0.991632857142857,1.00469387755102,-0.836714285714291,0.469387755102035,1
V3,0.55,nominal,1,9e-05,0.1,-0.05,0,1200000,0.899042857142857,1.00676691729323,-10.0957142857143,0.676691729323298,1
V3,0.55,nominal,1,9e-05,0.1,-0.01,0,1200000,0.936642857142857,1.00649350649351,-6.33571428571429,0.649350649350655,1
V3,0.55,nominal,1,9e-05,0.1,0.01,0,1200000,0.955442857142857,1.00636492220651,-4.45571428571428,0.636492220650653,1
V3,0.55,nominal,1,9e-05,0.1,0.05,0,1200000,0.993042857142857,1.00612244897959,-0.695714285714288,0.612244897959191,1
V3,0.55,nominal,1,0.0001,0.05,-0.05,0,1200000,0.898102857142857,1.00571428571429,-10.1897142857143,0.571428571428578,1
V3,0.55,nominal,1,0.0001,0.05,-0.01,0,1200000,0.935702857142857,1.00548340548341,-6.42971428571429,0.548340548340542,1
V3,0.55,nominal,1,0.0001,0.05,0.01,0,1200000,0.954502857142857,1.00537482319661,-4.5497142857143,0.537482319660532,1
V3,0.55,nominal,1,0.0001,0.05,0.05,0,1200000,0.992102857142857,1.00517006802721,-0.789714285714294,0.517006802721087,1
V3,0.55,nominal,1,0.0001,0.075,-0.05,0,1200000,0.899512857142857,1.00729323308271,-10.0487142857143,0.729323308270668,1
V3,0.55,nominal,1,0.0001,0.075,-0.01,0,1200000,0.937112857142857,1.00699855699856,-6.28871428571429,0.699855699855689,1
V3,0.55,nominal,1,0.0001,0.075,0.01,0,1200000,0.955912857142857,1.00685997171146,-4.40871428571429,0.685997171145702,1
V3,0.55,nominal,1,0.0001,0.075,0.05,0,1200000,0.993512857142857,1.00659863945578,-0.648714285714291,0.659863945578221,1
V3,0.55,nominal,1,0.0001,0.1,-0.05,0,1200000,0.900922857142857,1.00887218045113,-9.9077142857143,0.887218045112781,1
V3,0.55,nominal,1,0.0001,0.1,-0.01,0,1200000,0.938522857142857,1.00851370851371,-6.14771428571429,0.851370851370858,1
V3,0.55,nominal,1,0.0001,0.1,0.01,0,1200000,0.957322857142857,1.00834512022631,-4.26771428571429,0.834512022630851,1
V3,0.55,nominal,1,0.0001,0.1,0.05,0,1200000,0.994922857142857,1.00802721088435,-0.507714285714289,0.802721088435376,1
V3,0.55,high,2,8e-05,0.05,-0.05,0,1200000,0.898102857142857,1.00571428571429,-10.1897142857143,0.571428571428578,1
V3,0.55,high,2,8e-05,0.05,-0.01,0,1200000,0.935702857142857,1.00548340548341,-6.42971428571429,0.548340548340542,1
V3,0.55,high,2,8e-05,0.05,0.01,0,1200000,0.954502857142857,1.00537482319661,-4.5497142857143,0.537482319660532,1
V3,0.55,high,2,8e-05,0.05,0.05,0,1200000,0.992102857142857,1.00517006802721,-0.789714285714294,0.517006802721087,1
V3,0.55,high,2,8e-05,0.075,-0.05,0,1200000,0.899512857142857,1.00729323308271,-10.0487142857143,0.729323308270668,1
V3,0.55,high,2,8e-05,0.075,-0.01,0,1200000,0.937112857142857,1.00699855699856,-6.28871428571429,0.699855699855689,1
V3,0.55,high,2,8e-05,0.075,0.01,0,1200000,0.955912857142857,1.00685997171146,-4.40871428571429,0.685997171145702,1
V3,0.55,high,2,8e-05,0.075,0.05,0,1200000,0.993512857142857,1.00659863945578,-0.648714285714291,0.659863945578221,1
V3,0.55,high,2,8e-05,0.1,-0.05,0,1200000,0.900922857142857,1.00887218045113,-9.9077142857143,0.887218045112781,1
V3,0.55,high,2,8e-05,0.1,-0.01,0,1200000,0.938522857142857,1.00851370851371,-6.14771428571429,0.851370851370858,1
V3,0.55,high,2,8e-05,0.1,0.01,0,1200000,0.957322857142857,1.00834512022631,-4.26771428571429,0.834512022630851,1
V3,0.55,high,2,8e-05,0.1,0.05,0,1200000,0.994922857142857,1.00802721088435,-0.507714285714289,0.802721088435376,1
V3,0.55,high,2,9e-05,0.05,-0.05,0,1200000,0.899982857142857,1.00781954887218,-10.0017142857143,0.781954887218039,1
V3,0.55,high,2,9e-05,0.05,-0.01,0,1200000,0.937582857142857,1.00750360750361,-6.24171428571429,0.750360750360746,1
V3,0.55,high,2,9e-05,0.05,0.01,0,1200000,0.956382857142857,1.00735502121641,-4.3617142857143,0.73550212164073,1
V3,0.55,high,2,9e-05,0.05,0.05,0,1200000,0.993982857142857,1.00707482993197,-0.601714285714294,0.707482993197273,1
V3,0.55,high,2,9e-05,0.075,-0.05,0,1200000,0.901392857142857,1.0093984962406,-9.8607142857143,0.939849624060152,1
V3,0.55,high,2,9e-05,0.075,-0.01,0,1200000,0.938992857142857,1.00901875901876,-6.10071428571429,0.901875901875893,1
V3,0.55,high,2,9e-05,0.075,0.01,0,1200000,0.957792857142857,1.00884016973126,-4.22071428571429,0.884016973125901,1
V3,0.55,high,2,9e-05,0.075,0.05,0,1200000,0.995392857142857,1.00850340136054,-0.460714285714292,0.850340136054406,1
V3,0.55,high,2,9e-05,0.1,-0.05,0,1200000,0.902802857142857,1.01097744360902,-9.7197142857143,1.09774436090224,0
V3,0.55,high,2,9e-05,0.1,-0.01,0,1200000,0.940402857142857,1.01053391053391,-5.95971428571429,1.05339105339104,0
V3,0.55,high,2,9e-05,0.1,0.01,0,1200000,0.959202857142857,1.01032531824611,-4.07971428571429,1.03253182461105,0
V3,0.55,high,2,9e-05,0.1,0.05,0,1200000,0.996802857142857,1.00993197278912,-0.31971428571429,0.993197278911562,1
V3,0.55,high,2,0.0001,0.05,-0.05,0,1200000,0.901862857142857,1.00992481203008,-9.81371428571429,0.992481203007523,1
V3,0.55,high,2,0.0001,0.05,-0.01,0,1200000,0.939462857142857,1.00952380952381,-6.05371428571428,0.952380952380949,1
V3,0.55,high,2,0.0001,0.05,0.01,0,1200000,0.958262857142857,1.00933521923621,-4.1737142857143,0.933521923620928,1
V3,0.55,high,2,0.0001,0.05,0.05,0,1200000,0.995862857142857,1.00897959183673,-0.413714285714295,0.897959183673458,1
V3,0.55,high,2,0.0001,0.075,-0.05,0,1200000,0.903272857142857,1.0115037593985,-9.6727142857143,1.15037593984961,0
V3,0.55,high,2,0.0001,0.075,-0.01,0,1200000,0.940872857142857,1.01103896103896,-5.91271428571429,1.1038961038961,0
V3,0.55,high,2,0.0001,0.075,0.01,0,1200000,0.959672857142857,1.01082036775106,-4.03271428571429,1.08203677510608,0
V3,0.55,high,2,0.0001,0.075,0.05,0,1200000,0.997272857142857,1.01040816326531,-0.272714285714293,1.04081632653061,0
V3,0.55,high,2,0.0001,0.1,-0.05,0,1200000,0.904682857142857,1.01308270676692,-9.53171428571429,1.30827067669175,0
V3,0.55,high,2,0.0001,0.1,-0.01,0,1200000,0.942282857142857,1.01255411255411,-5.77171428571429,1.25541125541124,0
V3,0.55,high,2,0.0001,0.1,0.01,0,1200000,0.961082857142857,1.01230551626591,-3.89171428571429,1.23055162659125,0
V3,0.55,high,2,0.0001,0.1,0.05,0,1200000,0.998682857142857,1.01183673469388,-0.131714285714279,1.18367346938777,0
V3,0.65,low_CCM,0.5,8e-05,0.05,-0.05,0,1200000,0.89676,1.00421052631579,-10.324,0.421052631578944,1
V3,0.65,low_CCM,0.5,8e-05,0.05,-0.01,0,1200000,0.93436,1.0040404040404,-6.564,0.404040404040407,1
V3,0.65,low_CCM,0.5,8e-05,0.05,0.01,0,1200000,0.95316,1.0039603960396,-4.684,0.396039603960396,1
V3,0.65,low_CCM,0.5,8e-05,0.05,0.05,0,1200000,0.99076,1.00380952380952,-0.924000000000003,0.380952380952371,1
V3,0.65,low_CCM,0.5,8e-05,0.075,-0.05,0,1200000,0.89817,1.00578947368421,-10.183,0.578947368421057,1
V3,0.65,low_CCM,0.5,8e-05,0.075,-0.01,0,1200000,0.93577,1.00555555555556,-6.42300000000001,0.555555555555554,1
V3,0.65,low_CCM,0.5,8e-05,0.075,0.01,0,1200000,0.95457,1.00544554455446,-4.543,0.544554455445567,1
V3,0.65,low_CCM,0.5,8e-05,0.075,0.05,0,1200000,0.99217,1.0052380952381,-0.783,0.523809523809526,1
V3,0.65,low_CCM,0.5,8e-05,0.1,-0.05,0,1200000,0.89958,1.00736842105263,-10.042,0.736842105263169,1
V3,0.65,low_CCM,0.5,8e-05,0.1,-0.01,0,1200000,0.93718,1.00707070707071,-6.28200000000001,0.707070707070701,1
V3,0.65,low_CCM,0.5,8e-05,0.1,0.01,0,1200000,0.95598,1.00693069306931,-4.40200000000002,0.693069306930694,1
V3,0.65,low_CCM,0.5,8e-05,0.1,0.05,0,1200000,0.99358,1.00666666666667,-0.642000000000009,0.66666666666666,1
V3,0.65,low_CCM,0.5,9e-05,0.05,-0.05,0,1200000,0.89864,1.00631578947368,-10.136,0.631578947368427,1
V3,0.65,low_CCM,0.5,9e-05,0.05,-0.01,0,1200000,0.93624,1.00606060606061,-6.376,0.60606060606061,1
V3,0.65,low_CCM,0.5,9e-05,0.05,0.01,0,1200000,0.95504,1.00594059405941,-4.496,0.594059405940595,1
V3,0.65,low_CCM,0.5,9e-05,0.05,0.05,0,1200000,0.99264,1.00571428571429,-0.736000000000003,0.571428571428578,1
V3,0.65,low_CCM,0.5,9e-05,0.075,-0.05,0,1200000,0.90005,1.00789473684211,-9.99500000000001,0.789473684210518,1
V3,0.65,low_CCM,0.5,9e-05,0.075,-0.01,0,1200000,0.93765,1.00757575757576,-6.23500000000001,0.757575757575735,1
V3,0.65,low_CCM,0.5,9e-05,0.075,0.01,0,1200000,0.95645,1.00742574257426,-4.355,0.742574257425765,1
V3,0.65,low_CCM,0.5,9e-05,0.075,0.05,0,1200000,0.99405,1.00714285714286,-0.595000000000001,0.714285714285712,1
V3,0.65,low_CCM,0.5,9e-05,0.1,-0.05,0,1200000,0.90146,1.00947368421053,-9.85400000000001,0.94736842105263,1
V3,0.65,low_CCM,0.5,9e-05,0.1,-0.01,0,1200000,0.93906,1.00909090909091,-6.09400000000001,0.909090909090904,1
V3,0.65,low_CCM,0.5,9e-05,0.1,0.01,0,1200000,0.95786,1.00891089108911,-4.21400000000002,0.891089108910892,1
V3,0.65,low_CCM,0.5,9e-05,0.1,0.05,0,1200000,0.99546,1.00857142857143,-0.45400000000001,0.857142857142845,1
V3,0.65,low_CCM,0.5,0.0001,0.05,-0.05,0,1200000,0.90052,1.00842105263158,-9.94800000000001,0.842105263157888,1
V3,0.65,low_CCM,0.5,0.0001,0.05,-0.01,0,1200000,0.93812,1.00808080808081,-6.188,0.808080808080813,1
V3,0.65,low_CCM,0.5,0.0001,0.05,0.01,0,1200000,0.95692,1.00792079207921,-4.308,0.792079207920793,1
V3,0.65,low_CCM,0.5,0.0001,0.05,0.05,0,1200000,0.99452,1.00761904761905,-0.548000000000004,0.761904761904764,1
V3,0.65,low_CCM,0.5,0.0001,0.075,-0.05,0,1200000,0.90193,1.01,-9.80700000000001,1,0
V3,0.65,low_CCM,0.5,0.0001,0.075,-0.01,0,1200000,0.93953,1.00959595959596,-6.04700000000001,0.959595959595938,1
V3,0.65,low_CCM,0.5,0.0001,0.075,0.01,0,1200000,0.95833,1.00940594059406,-4.167,0.940594059405941,1
V3,0.65,low_CCM,0.5,0.0001,0.075,0.05,0,1200000,0.99593,1.00904761904762,-0.406999999999991,0.904761904761919,1
V3,0.65,low_CCM,0.5,0.0001,0.1,-0.05,0,1200000,0.90334,1.01157894736842,-9.66600000000001,1.15789473684211,0
V3,0.65,low_CCM,0.5,0.0001,0.1,-0.01,0,1200000,0.94094,1.01111111111111,-5.90600000000001,1.11111111111111,0
V3,0.65,low_CCM,0.5,0.0001,0.1,0.01,0,1200000,0.95974,1.01089108910891,-4.02600000000002,1.08910891089109,0
V3,0.65,low_CCM,0.5,0.0001,0.1,0.05,0,1200000,0.99734,1.01047619047619,-0.266000000000011,1.04761904761903,0
V3,0.65,nominal,1,8e-05,0.05,-0.05,0,1200000,0.89864,1.00631578947368,-10.136,0.631578947368427,1
V3,0.65,nominal,1,8e-05,0.05,-0.01,0,1200000,0.93624,1.00606060606061,-6.376,0.60606060606061,1
V3,0.65,nominal,1,8e-05,0.05,0.01,0,1200000,0.95504,1.00594059405941,-4.496,0.594059405940595,1
V3,0.65,nominal,1,8e-05,0.05,0.05,0,1200000,0.99264,1.00571428571429,-0.736000000000003,0.571428571428578,1
V3,0.65,nominal,1,8e-05,0.075,-0.05,0,1200000,0.90005,1.00789473684211,-9.99500000000001,0.789473684210518,1
V3,0.65,nominal,1,8e-05,0.075,-0.01,0,1200000,0.93765,1.00757575757576,-6.23500000000001,0.757575757575735,1
V3,0.65,nominal,1,8e-05,0.075,0.01,0,1200000,0.95645,1.00742574257426,-4.355,0.742574257425765,1
V3,0.65,nominal,1,8e-05,0.075,0.05,0,1200000,0.99405,1.00714285714286,-0.595000000000001,0.714285714285712,1
V3,0.65,nominal,1,8e-05,0.1,-0.05,0,1200000,0.90146,1.00947368421053,-9.85400000000001,0.94736842105263,1
V3,0.65,nominal,1,8e-05,0.1,-0.01,0,1200000,0.93906,1.00909090909091,-6.09400000000001,0.909090909090904,1
V3,0.65,nominal,1,8e-05,0.1,0.01,0,1200000,0.95786,1.00891089108911,-4.21400000000002,0.891089108910892,1
V3,0.65,nominal,1,8e-05,0.1,0.05,0,1200000,0.99546,1.00857142857143,-0.45400000000001,0.857142857142845,1
V3,0.65,nominal,1,9e-05,0.05,-0.05,0,1200000,0.90052,1.00842105263158,-9.94800000000001,0.842105263157888,1
V3,0.65,nominal,1,9e-05,0.05,-0.01,0,1200000,0.93812,1.00808080808081,-6.188,0.808080808080813,1
V3,0.65,nominal,1,9e-05,0.05,0.01,0,1200000,0.95692,1.00792079207921,-4.308,0.792079207920793,1
V3,0.65,nominal,1,9e-05,0.05,0.05,0,1200000,0.99452,1.00761904761905,-0.548000000000004,0.761904761904764,1
V3,0.65,nominal,1,9e-05,0.075,-0.05,0,1200000,0.90193,1.01,-9.80700000000001,1,0
V3,0.65,nominal,1,9e-05,0.075,-0.01,0,1200000,0.93953,1.00959595959596,-6.04700000000001,0.959595959595938,1
V3,0.65,nominal,1,9e-05,0.075,0.01,0,1200000,0.95833,1.00940594059406,-4.167,0.940594059405941,1
