path_id,ADC_mode,voltage_architecture,nominal_bits,ENOB,fs_adc_Hz,operating_case,Vin_V,D,load,C_true_F,ESR_true_Ohm,I_sum_A,edge_ESR_signal_mV,charge_C_signal_mV,current_full_scale_A,multi_cycle,calibration_level,locked_guard_us,locked_window_us,locked_points_per_side,sampling_geometry_feasible,C_est_F,ESR_est_Ohm,C_MAPE_percent,ESR_MAPE_percent,C_bias_percent,ESR_bias_percent,NEES,CI_C_95_coverage,CI_ESR_95_coverage,convergence_cycles,accepted_edge_updates,accuracy_pass
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.1,0.638869242255188,63.8869242255188,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,9.40335344289502e-05,0.0999994807300331,7.34065865704639,0.329329760630301,4.48170492105573,-0.00051926996693652,61.1150478216937,0.75,1,359,1023.575,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.05,0.638869242255188,31.9434621127594,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,0.000102469722931143,0.0500208193499768,7.01871723908974,0.401707621432786,2.469722931143,0.0416386999536833,48.0777721173331,0.7,1,443,1023.4,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.075,0.638869242255188,47.9151931691391,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,0.00010028776082661,0.0750018628354617,5.20734853784258,0.349399179285322,0.287760826610084,0.00248378061553645,39.6114001083839,0.775,1,443,1023.55,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.1,0.638869242255188,63.8869242255188,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,0.000100512550767118,0.100099592361989,7.46220721206605,0.329672095473434,0.512550767117781,0.0995923619892425,64.8658454995598,0.7,1,443,1023.35,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,8e-05,0.05,2.44849853028756,122.424926514378,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,8.06563409369509e-05,0.0500332370895197,1.4548293909717,0.241624874432607,0.820426171188582,0.0664741790393109,5.33668498218068,0.8,1,19,1023.175,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,8e-05,0.075,2.44849853028756,183.637389771567,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,7.9942575295887e-05,0.0749553791926898,1.04316210732753,0.199005632796218,-0.0717808801413033,-0.0594944097469186,3.83980147071682,0.825,1,19,1023.3,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,8e-05,0.1,2.44849853028756,244.849853028756,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,8.01347625983824e-05,0.0999663756635607,0.720401677112885,0.226663314928925,0.168453247978007,-0.0336243364392752,2.08688318654165,0.9,1,19,1023.4,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,9e-05,0.05,2.44849853028756,122.424926514378,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,9.00832350896783e-05,0.0500127287084553,0.653995550741377,0.239985755529571,0.0924834329758761,0.0254574169106681,2.17951873204185,0.95,1,24,1023.25,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,9e-05,0.075,2.44849853028756,183.637389771567,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,9.01861939445801e-05,0.0750190695853301,1.4466136669314,0.227658073124305,0.206882160644506,0.0254261137733858,5.19878883026559,0.8,1,24,1023.525,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,9e-05,0.1,2.44849853028756,244.849853028756,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,8.95589275499596e-05,0.0999791163549808,1.88557194574296,0.221748026864579,-0.490080500044943,-0.0208836450192207,7.78429445096001,0.75,1,24,1023.45,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,0.0001,0.05,2.44849853028756,122.424926514378,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.000100365878021233,0.0499642866739821,1.84346219437117,0.256383320022881,0.365878021233135,-0.071426652035822,8.78055123464508,0.775,1,30,1023.125,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,0.0001,0.075,2.44849853028756,183.637389771567,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.000100199246544109,0.0750240538426899,2.05665146333955,0.217820813445157,0.199246544109122,0.032071790253152,9.92970211078451,0.725,1,30,1023.375,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,nominal,24,0.4,nominal,0.0001,0.1,2.44849853028756,244.849853028756,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.000100613427641877,0.099988714731642,2.7576724496321,0.219453249296086,0.613427641877129,-0.01128526835803,13.2974770317478,0.65,1,30,1023.3,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,8e-05,0.05,5.12721956715012,256.360978357506,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,7.97899165229558e-05,0.0499867201183645,0.888995625830213,0.213587938325324,-0.262604346305206,-0.0265597632709724,1.66410948009968,0.775,1,5,1023.375,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,8e-05,0.075,5.12721956715012,384.541467536259,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,7.97931001367595e-05,0.075057511536193,0.556413497507213,0.216585566158313,-0.258624829050647,0.0766820482573261,1.03197661298768,0.875,1,5,1023.45,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,8e-05,0.1,5.12721956715012,512.721956715012,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,7.99188693536396e-05,0.10001385407476,1.43903322239259,0.172749075564201,-0.101413307950537,0.0138540747597782,3.18793857193554,0.625,1,5,1023.275,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,9e-05,0.05,5.12721956715012,256.360978357506,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,9.02007628043512e-05,0.0499654790905812,1.46272109487714,0.206643004829812,0.223069782612417,-0.0690418188375341,3.51918815467918,0.675,1,6,1023.3,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,9e-05,0.075,5.12721956715012,384.541467536259,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,9.02923993459329e-05,0.0750796627061403,1.11273227908542,0.257316644927662,0.324888162147619,0.106216941520398,2.7145706259324,0.725,1,6,1023.5,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,9e-05,0.1,5.12721956715012,512.721956715012,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,9.01338629948827e-05,0.100025440742556,1.3948800114317,0.201547438319232,0.148736660980786,0.0254407425562597,3.53629746258747,0.675,1,6,1023.425,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,0.0001,0.05,5.12721956715012,256.360978357506,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,9.97228008624807e-05,0.0499654835681335,0.768140095135781,0.212606821349266,-0.277199137519324,-0.0690328637330651,1.86890333942274,0.875,1,7,1023.3,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,0.0001,0.075,5.12721956715012,384.541467536259,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,9.97911092805455e-05,0.0749632175224813,0.723374853562598,0.209524695248489,-0.20889071945448,-0.0490433033583093,1.7303571260182,0.875,1,7,1023.45,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_load,24,0.4,high,0.0001,0.1,5.12721956715012,512.721956715012,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,9.98137303883553e-05,0.0999046748023733,0.957401832697481,0.238926957861784,-0.18626961164474,-0.0953251976267167,2.22702047218903,0.8,1,7,1023.4,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,8e-05,0.05,16.0556944384439,802.784721922195,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,7.99795868364868e-05,0.04999311052408,0.165676990832234,0.219719977918714,-0.0255164543914943,-0.0137789518400711,0.103888656199974,1,1,1,1023.4,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,8e-05,0.075,16.0556944384439,1204.17708288329,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,8.00453292025777e-05,0.0749976412876715,0.198902171301408,0.208112660996252,0.0566615032221218,-0.00314494977130542,0.112411327442145,1,1,1,1023.175,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,8e-05,0.1,16.0556944384439,1605.56944384439,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,7.99757038438811e-05,0.0999689718670002,0.175893077618792,0.205275774978763,-0.0303701951486102,-0.0310281329997886,0.101015151971279,1,1,1,1023.475,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,9e-05,0.05,16.0556944384439,802.784721922195,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,8.99532248843443e-05,0.0500003175051818,0.40619800739699,0.255480757339022,-0.0519723507285463,0.000635010363625454,0.270041347743685,1,1,1,1023.4,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,9e-05,0.075,16.0556944384439,1204.17708288329,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,8.99695365983792e-05,0.0750181965588014,0.398496133641043,0.196564913185645,-0.0338482240231142,0.0242620784018488,0.233716713425169,1,1,1,1023.275,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,9e-05,0.1,16.0556944384439,1605.56944384439,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,9.00180664221292e-05,0.0999479886576015,0.38855184003918,0.226202082049838,0.0200738023657943,-0.052011342398528,0.226349067037254,1,1,1,1023.5,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,0.0001,0.05,16.0556944384439,802.784721922195,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,9.99688195633488e-05,0.0499857116295947,0.136429202439043,0.235498620500478,-0.0311804366511792,-0.0285767408106596,0.0897864425437153,1,1,1,1023.525,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,0.0001,0.075,16.0556944384439,1204.17708288329,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,9.99875993980316e-05,0.0749736165379415,0.164793078537119,0.23880254750134,-0.0124006019684542,-0.0351779494113469,0.110692216506592,1,1,1,1023.4,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,high_D,24,0.65,high_D,0.0001,0.1,16.0556944384439,1605.56944384439,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,9.9962093818454e-05,0.100024551924984,0.151359007679613,0.219886342628749,-0.037906181545988,0.0245519249843396,0.0970455981422098,1,1,1,1023.575,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.05,0.638869242255188,31.9434621127594,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,7.97976612867433e-05,0.0499854765362465,1.07775039861838,0.36516094177742,-0.252923391570858,-0.0290469275069372,2.41173246288081,0.875,1,61,1023.4,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.075,0.638869242255188,47.9151931691391,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,8.02695103557238e-05,0.0749885905409869,1.21389970005374,0.25259588984629,0.33688794465474,-0.0152126120174567,2.86188825872063,0.75,1,61,1023.475,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.1,0.638869242255188,63.8869242255188,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,8.01696832655868e-05,0.100029685926474,1.44060376079712,0.206180509817151,0.212104081983511,0.0296859264744542,3.74393178968833,0.775,1,61,1023.4,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.05,0.638869242255188,31.9434621127594,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,9.02104291847341e-05,0.0499460506855293,1.4696372161206,0.275480475650963,0.233810205260054,-0.107898628941305,3.87963853920902,0.8,1,77,1023.5,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.075,0.638869242255188,47.9151931691391,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,8.91895035941925e-05,0.0749721429249677,1.88854152971341,0.298141197927132,-0.900551562008289,-0.0371427667096857,6.08735323923387,0.725,1,77,1023.8,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.1,0.638869242255188,63.8869242255188,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,9.0285388057631e-05,0.0999953190080845,2.49465635881735,0.265794369580678,0.317097841812197,-0.00468099191551774,9.0923184642007,0.65,1,77,1023.65,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.05,0.638869242255188,31.9434621127594,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,0.000100986339322539,0.0500352833474975,2.73687422145609,0.416750890057201,0.986339322539243,0.0705666949949446,11.954130147802,0.725,1,95,1023.475,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.075,0.638869242255188,47.9151931691391,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,9.95018328445144e-05,0.0749940442545567,2.141158803576,0.308963048681542,-0.498167155485585,-0.0079409939243491,8.31365346275828,0.75,1,95,1023.625,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.1,0.638869242255188,63.8869242255188,27.0035721633785,20,1024,Cal3,0.2,1.5,8,1,9.94676567572969e-05,0.100097126200759,2.60394236894262,0.268674802802668,-0.532343242703104,0.0971262007594564,10.1648669153733,0.65,1,95,1023.55,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,8e-05,0.05,2.44849853028756,122.424926514378,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,8.00543841689588e-05,0.0500372080260058,0.254372994709466,0.196194039695134,0.0679802111984928,0.0744160520115722,0.158136349756717,1,1,5,1023.375,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,8e-05,0.075,2.44849853028756,183.637389771567,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,8.00623756726431e-05,0.0749689155266064,0.247567690610855,0.189497008116884,0.0779695908038391,-0.0414459645248777,0.167592683533221,1,1,5,1023.45,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,8e-05,0.1,2.44849853028756,244.849853028756,130.597606072699,20,1024,Cal3,0.2,1.5,8,1,8.01072291941909e-05,0.0999736185820899,0.267294966001757,0.216040669236638,0.134036492738554,-0.0263814179101041,0.185879202156284,1,1,5,1023.55,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,9e-05,0.05,2.44849853028756,122.424926514378,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,8.99067075199376e-05,0.0500185273015242,0.265746444691987,0.21965014365497,-0.10365831118041,0.0370546030483476,0.225591426221832,1,1,6,1023.425,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,9e-05,0.075,2.44849853028756,183.637389771567,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,8.99527822134201e-05,0.0750232108061918,0.292098853187738,0.204357185496089,-0.0524642073110426,0.0309477415890047,0.198081687391361,1,1,6,1023.575,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,9e-05,0.1,2.44849853028756,244.849853028756,116.08676095351,20,1024,Cal3,0.2,1.5,8,1,9.00772447702582e-05,0.0999877181380253,0.34444751317525,0.209540621811022,0.0858275225091409,-0.0122818619746723,0.282634819936599,1,1,6,1023.55,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,0.0001,0.05,2.44849853028756,122.424926514378,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.000100052759370919,0.0499693092433415,0.55479306673117,0.246328264895884,0.0527593709192642,-0.061381513317027,0.698063029529478,0.95,1,7,1023.3,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,0.0001,0.075,2.44849853028756,183.637389771567,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.000100076142944042,0.0750302347663711,0.512163092586529,0.207144873339862,0.0761429440423456,0.0403130218280978,0.63674772015346,0.95,1,7,1023.625,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,nominal,24,0.4,nominal,0.0001,0.1,2.44849853028756,244.849853028756,104.478084858159,20,1024,Cal3,0.2,1.5,8,1,0.00010014207379225,0.099978951874141,0.644804214843096,0.207350778142393,0.142073792250486,-0.0210481258590578,0.796411149838739,0.95,1,7,1023.625,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,8e-05,0.05,5.12721956715012,256.360978357506,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,8.0040477793269e-05,0.0499859010548542,0.313136282470906,0.194727282437303,0.0505972415862921,-0.0281978902916147,0.187034108297115,1,1,1,1023.5,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,8e-05,0.075,5.12721956715012,384.541467536259,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,7.99965423028787e-05,0.075054596478981,0.196533331853227,0.207594777017678,-0.00432212140162314,0.0727953053080155,0.122931066445296,1,1,1,1023.6,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,8e-05,0.1,5.12721956715012,512.721956715012,275.127489992692,20,1024,Cal3,0.2,1.5,8,1,7.99760495728807e-05,0.100003909236663,0.328771557368494,0.169464085524524,-0.029938033899124,0.00390923666253595,0.186312440999344,1,1,1,1023.35,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,9e-05,0.05,5.12721956715012,256.360978357506,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,9.00553483406871e-05,0.0499649605211802,0.155788439709768,0.187119163899168,0.0614981563189509,-0.0700789576396521,0.0870907767854088,1,1,2,1023.425,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,9e-05,0.075,5.12721956715012,384.541467536259,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,8.99825605791709e-05,0.0750809784271131,0.128832379853906,0.240021314873403,-0.0193771342545168,0.107971236150761,0.0934533568377716,1,1,2,1023.55,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,9e-05,0.1,5.12721956715012,512.721956715012,244.557768882392,20,1024,Cal3,0.2,1.5,8,1,8.99866106337593e-05,0.100027426238608,0.165557284798579,0.219425228438734,-0.0148770736008275,0.0274262386078972,0.0927149113091758,1,1,2,1023.475,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,0.0001,0.05,5.12721956715012,256.360978357506,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,0.000100077134430019,0.0499656403351016,0.156851599861083,0.204303501786157,0.0771344300194432,-0.0687193297967292,0.0907779884913278,1,1,2,1023.4,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,0.0001,0.075,5.12721956715012,384.541467536259,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,0.000100043512436008,0.0749558103342141,0.241838957444614,0.201737270318366,0.0435124360083305,-0.0589195543811649,0.151828210322879,1,1,2,1023.525,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_load,24,0.4,high,0.0001,0.1,5.12721956715012,512.721956715012,220.101991994153,20,1024,Cal3,0.2,1.5,8,1,0.000100056264189153,0.0998928250939112,0.257961410397064,0.248596696271063,0.0562641891529658,-0.107174906088769,0.184223281302425,1,1,2,1023.475,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,8e-05,0.05,16.0556944384439,802.784721922195,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,8.00132417147346e-05,0.0499941802427129,0.0884297816219162,0.219826094496312,0.0165521434182248,-0.0116395145742909,0.0608065196431733,1,1,1,1023.45,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,8e-05,0.075,16.0556944384439,1204.17708288329,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,7.99959109029529e-05,0.0749932497865064,0.0991212568375821,0.203322512111957,-0.00511137130883021,-0.00900028465813385,0.0615358568177105,1,1,1,1023.475,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,8e-05,0.1,16.0556944384439,1605.56944384439,807.95426949521,20,1024,Cal3,0.2,1.5,8,1,7.99779322052704e-05,0.0999747342559549,0.110248871956613,0.210856001980603,-0.0275847434119791,-0.0252657440451109,0.0579685624244433,1,1,1,1023.675,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,9e-05,0.05,16.0556944384439,802.784721922195,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,8.99834168511357e-05,0.0500012381319822,0.0875707880527632,0.25852141567234,-0.0184257209603689,0.00247626396436829,0.0765337431125853,1,1,1,1023.6,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,9e-05,0.075,16.0556944384439,1204.17708288329,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,9.0020686424431e-05,0.0750192778740296,0.112578761472629,0.186315169738558,0.0229849160344298,0.0257038320394365,0.0492315656947683,1,1,1,1023.375,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,9e-05,0.1,16.0556944384439,1605.56944384439,718.181572884631,20,1024,Cal3,0.2,1.5,8,1,8.99901161227879e-05,0.0999506824415711,0.0939255931549379,0.219782350952144,-0.0109820857911891,-0.0493175584289185,0.0578394960459162,1,1,1,1023.575,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,0.0001,0.05,16.0556944384439,802.784721922195,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,0.000100011338087248,0.049987005947979,0.151897746599369,0.22523264412718,0.0113380872481583,-0.0259881040419185,0.0815871854413782,1,1,1,1023.65,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,0.0001,0.075,16.0556944384439,1204.17708288329,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,0.000100011473581248,0.0749742935060624,0.122107928825105,0.239260058295332,0.0114735812477118,-0.0342753252501882,0.0835463075744799,1,1,1,1023.5,1
external_16_V2,external_16bit_reference,V2,16,13.5,5000000,high_D,24,0.65,high_D,0.0001,0.1,16.0556944384439,1605.56944384439,646.363415596168,20,1024,Cal3,0.2,1.5,8,1,9.99647035886332e-05,0.100022888069076,0.123090336612219,0.210365206966832,-0.0352964113668142,0.0228880690757771,0.0623839502835957,1,1,1,1023.75,1
