jitter_mode,jitter_rms_ns,seed,pre_projection_C_F,pre_projection_ESR_Ohm,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,status,edge_fit_rejection_rate,samples_per_cycle
common,20,48,0.000100303801476436,0.0497693081515687,0.000100023858780882,0.0238587808821356,0.0498577950921877,0.284409815624598,PASS,0,40
common,20,49,0.000100162306644067,0.0497641618321824,9.99805055407588e-05,0.0194944592412205,0.0497964468805335,0.407106238932964,PASS,0,40
common,20,50,9.98789871109388e-05,0.0497946946825633,0.000100006896319794,0.00689631979398087,0.0498166999031706,0.36660019365875,PASS,0,40
common,50,1,0.000100929946555885,0.050369353222657,0.000100053976854551,0.0539768545511077,0.0499126798381591,0.174640323681863,PASS,0,40
common,50,2,9.79274506998011e-05,0.0493412577810593,0.000100021070421486,0.0210704214863355,0.0499208935539197,0.15821289216057,PASS,0,40
common,50,3,0.000100836250517397,0.0497668513440459,0.000100068834417903,0.0688344179026634,0.0498668031998256,0.266393600348902,PASS,0,40
common,50,4,9.95970209081729e-05,0.0493769591822666,9.99673963553913e-05,0.0326036446087197,0.0497403595159606,0.519280968078761,PASS,0,40
common,50,5,9.94904142053749e-05,0.0501783689604654,9.99278145963158e-05,0.072185403684244,0.0499117303008827,0.176539398234588,PASS,0,40
common,50,6,9.82982025954069e-05,0.050414845305192,0.000100054763441795,0.0547634417954468,0.0497894270612854,0.421145877429163,PASS,0,40
common,50,7,9.85921002832077e-05,0.0495645902288636,9.98521086439647e-05,0.147891356035312,0.0498138778372348,0.372244325530446,PASS,0,40
common,50,8,9.8744769041084e-05,0.0496078442860091,9.99780544674555e-05,0.0219455325445095,0.0498447563623216,0.310487275356819,PASS,0,40
common,50,9,9.91671901489711e-05,0.0496659788484042,9.99496065548448e-05,0.0503934451552168,0.0496958588867858,0.608282226428403,PASS,0,40
common,50,10,0.000100816325728885,0.0496596821349636,9.99497703210372e-05,0.0502296789628431,0.0497499558643147,0.500088271370569,PASS,0,40
common,50,11,9.81812217211323e-05,0.0496895121012191,9.99876094555771e-05,0.0123905444228689,0.049905131244393,0.189737511214083,PASS,0,40
common,50,12,9.82941881633003e-05,0.0497427716785844,9.99320913866575e-05,0.0679086133425488,0.0498896078312659,0.220784337468127,PASS,0,40
common,50,13,0.000100577854318351,0.0496750794070468,0.000100030266665087,0.0302666650867645,0.0497542516378544,0.491496724291229,PASS,0,40
common,50,14,0.000100281963381774,0.0504569973227381,9.99775888900387e-05,0.0224111099613067,0.0498388124262991,0.322375147401899,PASS,0,40
common,50,15,0.000102462403048499,0.0505688106154534,9.99501705847794e-05,0.0498294152205592,0.0496694274554162,0.661145089167536,PASS,0,40
common,50,16,9.90988495106244e-05,0.0496904677054779,9.99892309160735e-05,0.0107690839264762,0.0499664923133348,0.0670153733303591,PASS,0,40
common,50,17,9.91183586090907e-05,0.0492543151519804,0.000100011563679353,0.0115636793530216,0.049924635406101,0.15072918779796,PASS,0,40
common,50,18,9.82222568984753e-05,0.0493374743433994,9.99113033367602e-05,0.0886966632398511,0.0498491496388885,0.301700722222953,PASS,0,40
common,50,19,0.000101394477465795,0.0509625090616718,9.9952025708205e-05,0.0479742917949721,0.0498533559517027,0.293288096594591,PASS,0,40
common,50,20,0.000102176354252844,0.0506899246821268,9.99747803821626e-05,0.0252196178374242,0.0498066172891461,0.386765421707802,PASS,0,40
common,50,21,0.000101548610704726,0.0505118532657697,9.99678918035285e-05,0.0321081964714698,0.0498500123275117,0.299975344976633,PASS,0,40
common,50,22,0.000100815794999199,0.0492695270550559,0.000100036145081279,0.0361450812790265,0.0499168648084202,0.166270383159572,PASS,0,40
common,50,23,0.000102202753551018,0.0507786358049919,9.99890082035548e-05,0.0109917964452033,0.049858379720468,0.283240559064035,PASS,0,40
common,50,24,0.000103088017849307,0.0497077596014013,0.00010007028260955,0.0702826095504649,0.0498059464625147,0.388107074970601,PASS,0,40
common,50,25,9.92542201862027e-05,0.0495488934140218,9.99741886109291e-05,0.0258113890708955,0.049926117822266,0.147764355468027,PASS,0,40
common,50,26,0.00010247931204356,0.0505165487601623,9.99759466098578e-05,0.0240533901422091,0.0498942474030601,0.211505193879902,PASS,0,40
common,50,27,0.000100992036987914,0.0505575645335067,9.99725660831351e-05,0.0274339168648718,0.049933042876359,0.133914247281919,PASS,0,40
common,50,28,9.92788003444501e-05,0.049521146248152,9.99370414322812e-05,0.0629585677188182,0.0498387536808431,0.322492638313809,PASS,0,40
common,50,29,9.96024770664393e-05,0.0498078833183592,0.000100051851393482,0.0518513934815168,0.0498757621003191,0.248475799361891,PASS,0,40
common,50,30,9.82871809646899e-05,0.0494558610700792,0.00010012196937647,0.121969376470421,0.0498202379265552,0.3595241468896,PASS,0,40
common,50,31,0.000101282453986861,0.0508880055177889,0.000100008658328848,0.00865832884762163,0.0500289233508886,0.0578467017771089,PASS,0,40
common,50,32,9.96718516393124e-05,0.0497141833021338,0.000100007758977221,0.00775897722058438,0.0498471764041871,0.305647191625702,PASS,0,40
common,50,33,9.92700501347208e-05,0.0494949431500456,9.99364217777972e-05,0.063578222202787,0.049816680902501,0.366638194998103,PASS,0,40
common,50,34,9.94801484268583e-05,0.0497272086127604,0.000100066158944673,0.0661589446731892,0.049827349663106,0.345300673788074,PASS,0,40
common,50,35,9.92867762268837e-05,0.0494934993640204,0.000100014217687618,0.0142176876177569,0.049777981523284,0.444036953432048,PASS,0,40
common,50,36,9.89311318679393e-05,0.0494446733270891,9.9979203015426e-05,0.0207969845739897,0.0498411709555935,0.317658088812967,PASS,0,40
common,50,37,9.87635333234715e-05,0.0493967722346771,9.9928900588947e-05,0.0710994110529661,0.0499000077717499,0.19998445650018,PASS,0,40
common,50,38,9.93821336150428e-05,0.0504731150490668,0.000100009026228213,0.00902622821279397,0.0497931307851452,0.413738429709509,PASS,0,40
common,50,39,0.000100203987171738,0.0496025347354666,0.000100018468978752,0.0184689787524839,0.0498713002475979,0.257399504804123,PASS,0,40
common,50,40,9.86619585546318e-05,0.0490689784046142,9.9871499718415e-05,0.128500281584998,0.0498897977901474,0.220404419705134,PASS,0,40
common,50,41,9.93210162519398e-05,0.0504321131862765,9.98836607966435e-05,0.116339203356519,0.0498933988237124,0.213202352575181,PASS,0,40
common,50,42,0.000100533639446959,0.0496628644170783,9.99700726354683e-05,0.0299273645317011,0.0498310377599379,0.337924480124263,PASS,0,40
common,50,43,0.000100446440814922,0.0494097166796574,9.99457431681658e-05,0.0542568318342429,0.0497573172779258,0.4853654441485,PASS,0,40
common,50,44,9.95444167437617e-05,0.0497182818555512,9.98893325097871e-05,0.110667490212868,0.0497775679495941,0.444864100811837,PASS,0,40
common,50,45,0.000100852803683728,0.0496394788019024,9.98982638301354e-05,0.101736169864564,0.0497691824840654,0.461635031869179,PASS,0,40
common,50,46,9.90792738828017e-05,0.0497036940896688,9.99668851166367e-05,0.0331148833633277,0.0497947294223751,0.410541155249788,PASS,0,40
common,50,47,0.000101859627925545,0.049707455187386,9.99459853050776e-05,0.0540146949223774,0.0497661131171599,0.467773765680157,PASS,0,40
common,50,48,0.000100762892641904,0.0496658253178815,0.000100058891322165,0.0588913221649445,0.0498851603809414,0.229679238117242,PASS,0,40
common,50,49,0.00010040953091775,0.0496887949512941,9.99500913835648e-05,0.0499086164351792,0.0497589275139411,0.482144972117904,PASS,0,40
common,50,50,9.96980327143121e-05,0.049604558689137,0.000100016653917387,0.0166539173868774,0.0497993572822148,0.401285435570442,PASS,0,40
common,100,1,0.000101879051314859,0.0507426720655873,0.000100107107747118,0.107107747118151,0.0499829226625076,0.0341546749847432,PASS,0,40
common,100,2,9.59344339639781e-05,0.0486890011190067,0.000100013432825729,0.0134328257290317,0.05002579405825,0.0515881165001009,PASS,0,40
common,100,3,0.000101687928848739,0.0503968998609132,0.000100136574976932,0.136574976932446,0.0498908023452386,0.218395309522901,PASS,0,40
common,100,4,9.91964673290998e-05,0.0486194334371868,9.9913379260742e-05,0.0866207392580032,0.0496055074121694,0.788985175661194,PASS,0,40
common,100,5,9.89867129007848e-05,0.0503137858159266,9.98555786611952e-05,0.144421338804834,0.050001227245014,0.00245449002791442,PASS,0,40
common,100,6,9.66573193179209e-05,0.0508368527903403,0.000100109434678153,0.109434678153164,0.0497654426436856,0.469114712628826,PASS,0,40
common,100,7,9.72234198696594e-05,0.0509056496261122,9.97033371229606e-05,0.296662877039444,0.0497935297079688,0.412940584062338,PASS,0,40
common,100,8,9.75228037462602e-05,0.0492465310873192,9.99550667806775e-05,0.0449332193224627,0.0498688317745133,0.262336450973333,PASS,0,40
common,100,9,9.83457079954808e-05,0.0495400668245292,9.98764110162312e-05,0.123588983768763,0.0496088651737684,0.782269652463197,PASS,0,40
common,100,10,0.000101648104019818,0.0494497627455578,9.9875511490474e-05,0.124488509525966,0.049659879929735,0.680240140530086,PASS,0,40
common,100,11,9.64297010632352e-05,0.0493696469663335,9.99958148508994e-05,0.00418514910063283,0.0499682748865335,0.0634502269329817,PASS,0,40
common,100,12,9.66435508279312e-05,0.0494981210193812,9.98633595172443e-05,0.136640482755712,0.0499602264107253,0.0795471785494328,PASS,0,40
common,100,13,0.0001011636429431,0.0506357834533379,0.000100087867874689,0.0878678746885075,0.0496926658174586,0.614668365082827,PASS,0,40
common,100,14,0.000100567090821548,0.0509204631846511,9.99543964409969e-05,0.0456035590031156,0.0498691257208435,0.261748558313069,PASS,0,40
common,100,15,0.000105041717979907,0.0511433298377592,9.98995115617048e-05,0.100488438295232,0.0495075359197384,0.984928160523157,PASS,0,40
common,100,16,9.82129979655565e-05,0.0494857389073909,9.99767939822973e-05,0.0232060177026927,0.0500979813558968,0.195962711793696,PASS,0,40
common,100,17,9.8254175138872e-05,0.0485102418669884,0.000100070036332053,0.0700363320532693,0.0500034480733558,0.00689614671149918,PASS,0,40
common,100,18,9.65046514267206e-05,0.0486795528602656,9.98231462420483e-05,0.176853757951712,0.049886251010095,0.227497979810021,PASS,0,40
common,100,19,0.000102835747697528,0.0519275045001579,9.99038600487886e-05,0.0961399512114158,0.0498771063183094,0.245787363381222,PASS,0,40
common,100,20,0.000104450353391946,0.0513838523246776,9.99490652068896e-05,0.050934793110391,0.0497771394439507,0.445721112098685,PASS,0,40
common,100,21,0.000103144337542159,0.051029836454877,9.99348458589466e-05,0.0651541410534029,0.0498460538650507,0.307892269898602,PASS,0,40
common,100,22,0.000101643105454306,0.0485446176711117,0.000100072795879372,0.0727958793723893,0.0499524074647833,0.0951850704334789,PASS,0,40
common,100,23,0.000104502389954186,0.0515614415918498,9.99773713552419e-05,0.0226286447580937,0.0498843705835159,0.231258832968306,PASS,0,40
common,100,24,0.000106362474361203,0.0505114020048724,0.000100140229368674,0.140229368674172,0.0498146685297785,0.370662940442912,PASS,0,40
common,100,25,9.85216066462075e-05,0.0491266376056939,9.99481285544653e-05,0.0518714455347125,0.0499983716163956,0.00325676720879242,PASS,0,40
common,100,26,0.000105072443130771,0.0510363525294841,9.99464410518077e-05,0.0535589481923449,0.0499739953504083,0.052009299183442,PASS,0,40
common,100,27,0.000102004616634594,0.0511189937324052,9.99445058301642e-05,0.0554941698358458,0.0500204407444004,0.0408814888008591,PASS,0,40
common,100,28,9.85636422897292e-05,0.0490370817149976,9.98874558079142e-05,0.112544192085828,0.0498255425372926,0.348914925414801,PASS,0,40
common,100,29,9.92086599281452e-05,0.0502953235163283,0.000100103616976261,0.103616976261223,0.0498987635314501,0.202472937099751,PASS,0,40
common,100,30,9.66297170484503e-05,0.0489188659560452,0.000100254369956824,0.254369956823508,0.0498256898084422,0.348620383115572,PASS,0,40
common,100,31,0.000102596313129221,0.0517801575717485,0.000100016459946419,0.0164599464187454,0.0501901709021449,0.380341804289785,PASS,0,40
common,100,32,9.93477746955858e-05,0.0494330058571376,0.000100015368966584,0.0153689665836731,0.0498252668113391,0.349466377321805,PASS,0,40
common,100,33,9.85518912125152e-05,0.0489965263098556,9.98720710762749e-05,0.127928923725096,0.0498481509205958,0.303698158808319,PASS,0,40
common,100,34,9.89647748073243e-05,0.0503785375546121,0.000100131468372937,0.13146837293716,0.0497826561984148,0.434687603170447,PASS,0,40
common,100,35,9.85846704013163e-05,0.048963685086717,0.000100009579112983,0.00957911298342662,0.0497539243626814,0.492151274637265,PASS,0,40
common,100,36,9.78852923899513e-05,0.0488935332578929,9.99574074069961e-05,0.0425925930039428,0.0498312230506292,0.337553898741594,PASS,0,40
common,100,37,9.75576073194351e-05,0.0488029920047165,9.98568200157682e-05,0.143179984231767,0.0499930925266342,0.0138149467315385,PASS,0,40
common,100,38,9.87699682315535e-05,0.0509496706392902,0.000100017492494071,0.0174924940705479,0.0497585720542265,0.482855891547063,PASS,0,40
common,100,39,0.000100408802585854,0.0492120852709099,0.000100060099249469,0.0600992494687036,0.0498691082381258,0.261783523748438,PASS,0,40
common,100,40,9.736008165257e-05,0.0481491301460174,9.97191280397564e-05,0.280871960243556,0.0499162561657376,0.167487668524879,PASS,0,40
common,100,41,9.86481645479622e-05,0.0508709325827977,9.97674093627775e-05,0.232590637222529,0.0499806434582171,0.0387130835658334,PASS,0,40
common,100,42,0.000101074084270604,0.0494546245237693,9.99407650712795e-05,0.0592349287205529,0.0498140764903354,0.371847019329263,PASS,0,40
common,100,43,0.000100897638518051,0.0488259442046787,9.98911976770978e-05,0.108802322902168,0.0497265421706456,0.546915658708791,PASS,0,40
common,100,44,9.90902141090564e-05,0.0495785799120415,9.97335186827622e-05,0.266481317237821,0.0497292685034187,0.541462993162534,PASS,0,40
common,100,45,0.000101717804574419,0.0492847880585074,9.97967228299777e-05,0.203277170022265,0.0496989703942982,0.602059211403505,PASS,0,40
common,100,46,9.81730512235798e-05,0.0505570193236806,9.99336106641073e-05,0.0663893358926915,0.0497817523244308,0.436495351138422,PASS,0,40
common,100,47,0.000103792016170398,0.049592436218196,9.98916581530887e-05,0.108341846911353,0.0496989440428577,0.602111914284598,PASS,0,40
common,100,48,0.000101536756449797,0.049509010245695,0.000100137950266894,0.137950266894005,0.0499067925806532,0.186414838693605,PASS,0,40
common,100,49,0.000100825296182047,0.0496069514206829,9.98989896666623e-05,0.101010333337737,0.0497436220963776,0.512755807244814,PASS,0,40
common,100,50,9.9397003870599e-05,0.0492153254233222,0.000100032927726041,0.0329277260411986,0.049774802429521,0.450395140957949,PASS,0,40
common,200,1,0.000103829252859394,0.0514763856947072,0.000100267897555895,0.267897555895424,0.050128803335759,0.25760667151804,PASS,0,40
common,200,2,9.21653142176184e-05,0.0473871363564418,9.96874862852106e-05,0.312513714789442,0.0502725237902628,0.545047580525559,PASS,0.0067567567567568,40
common,200,3,0.0001034335026826,0.0507941757889098,0.000100620039704484,0.620039704483721,0.0498621101052798,0.275779789440378,PASS,0,40
common,200,4,0.000102445500775874,0.0470307780959424,0.000100177580333131,0.177580333130978,0.049167941406396,1.66411718720796,PASS,0,40
common,200,5,9.79922740134383e-05,0.0493474228872149,9.96784818906518e-05,0.321518109348229,0.0501100818482684,0.220163696536702,PASS,0,40
common,200,6,9.35400472029785e-05,0.0516782967470277,0.000100117356732238,0.117356732238183,0.0496597350404494,0.68052991910118,PASS,0.0067567567567568,40
common,200,7,9.4594050258679e-05,0.0523078804517752,9.94951612296815e-05,0.504838770318505,0.04963568753097,0.728624938059919,PASS,0,40
common,200,8,9.51682187516497e-05,0.0485528665044636,9.98216902445183e-05,0.178309755481731,0.0499114502010502,0.177099597899544,PASS,0,40
common,200,9,9.67386221843295e-05,0.0492394981982524,9.95593875917776e-05,0.440612408222374,0.0497907461024483,0.418507795103429,PASS,0.0202702702702703,40
common,200,10,0.000103354851477615,0.0488066187131865,9.97596449754006e-05,0.240355024599415,0.0495070164161004,0.985967167799295,PASS,0.0067567567567568,40
common,200,11,9.31108522350843e-05,0.0487480658809688,0.000100065923409639,0.0659234096388239,0.0500600890049066,0.120178009813121,PASS,0.0135135135135135,40
common,200,12,9.88147311653235e-05,0.051027660776772,9.95340878018633e-05,0.465912198136709,0.0500905234440386,0.18104688807723,PASS,0,40
common,200,13,0.000102353322897209,0.0486548902049111,9.99925002214638e-05,0.00749977853621298,0.049561098009183,0.877803981634018,PASS,0,40
common,200,14,0.000101141332107675,0.051846185499558,9.99359770477766e-05,0.0640229522233748,0.0499275217818068,0.144956436386423,PASS,0,40
common,200,15,0.000110577387239077,0.052284812427747,0.000100266486940293,0.266486940293209,0.0491831826495657,1.63363470086866,PASS,0,40
common,200,16,9.64807144290106e-05,0.0508563289536555,9.97079271382001e-05,0.292072861799919,0.0500618769223537,0.123753844707397,PASS,0.0067567567567568,40
common,200,17,9.4835299357034e-05,0.0469872000723134,0.000100087671662102,0.0876716621023288,0.0501016874504879,0.203374900975817,PASS,0.0067567567567568,40
common,200,18,9.32343385482783e-05,0.047359327817603,9.93532527074028e-05,0.646747292597227,0.0498326389050941,0.334722189811754,PASS,0.0067567567567568,40
common,200,19,0.000103999115722832,0.0538373695370379,9.97431771771443e-05,0.256822822855729,0.0499460079360793,0.107984127841476,PASS,0,40
common,200,20,0.000109310062759203,0.0527552074373884,0.000100266118716587,0.266118716587438,0.0498120447821333,0.375910435733395,PASS,0.0067567567567568,40
common,200,21,0.000106478863442934,0.0520605642807597,0.00010043490968425,0.434909684249618,0.0497894788577799,0.421042284440121,PASS,0,40
common,200,22,0.000103333037215224,0.0470923212496401,0.00010023006070008,0.230060700079515,0.0499461421779344,0.107715644131279,PASS,0,40
common,200,23,0.000109410697664342,0.0531115089362134,0.000100456934131549,0.456934131548592,0.0496963754914213,0.607249017157419,PASS,0.0067567567567568,40
common,200,24,0.000113535089988268,0.0510601134289695,0.000100775969697188,0.775969697188095,0.0498442140233497,0.311571953300604,PASS,0,40
common,200,25,9.70898738137934e-05,0.0483058229272955,0.000100083647588668,0.0836475886683674,0.0501274575534875,0.254915106975062,PASS,0.0067567567567568,40
common,200,26,0.00011062466447118,0.0520597680774139,0.00010034962035806,0.349620358059988,0.0500940368996661,0.188073799332189,PASS,0,40
common,200,27,0.000104085213618214,0.0522246211956832,9.98582159920275e-05,0.141784007972556,0.0501814866781608,0.362973356321605,PASS,0.0067567567567568,40
common,200,28,9.72764632616445e-05,0.0480286356048227,9.99541811811439e-05,0.045818818856147,0.0498292075855381,0.341584828923713,PASS,0,40
common,200,29,0.000101314809673996,0.0505302534741359,0.000100151132048777,0.151132048776592,0.0498727968399568,0.254406320086431,PASS,0,40
common,200,30,9.34658935888006e-05,0.0478484240653131,0.000100246358467229,0.246358467228824,0.0499616682939804,0.076663412039224,PASS,0.0135135135135135,40
common,200,31,9.8123203825034e-05,0.0260360829495664,9.95683025378681e-05,0.431697462131941,0.0503897006613105,0.779401322621087,PASS,0.0067567567567568,40
common,200,32,9.87063539939167e-05,0.048719026858792,0.000100050835904333,0.0508359043329021,0.0498100324721353,0.379935055729363,PASS,0,40
common,200,33,9.71502144601873e-05,0.0480010546568325,9.99184820388424e-05,0.0815179611576511,0.049967119455846,0.0657610883079807,PASS,0.0067567567567568,40
common,200,34,9.7947926692649e-05,0.0507504921132265,0.000100254964144222,0.254964144221903,0.0496759197325689,0.648160534862285,PASS,0,40
common,200,35,9.7207834927487e-05,0.0478682546253868,0.000100206226100095,0.206226100094598,0.0496960669042475,0.607866191504958,PASS,0,40
common,200,36,9.58549246305309e-05,0.0477838291040266,0.000100055163783043,0.0551637830434215,0.0497576714497262,0.484657100547647,PASS,0,40
common,200,37,9.52286682719224e-05,0.0476282058772833,9.97028326894418e-05,0.297167310558244,0.0500085327892533,0.0170655785066032,PASS,0,40
common,200,38,9.75631006494234e-05,0.0518907661326905,0.000100177225257954,0.177225257953828,0.0499030770157293,0.193845968541462,PASS,0.0135135135135135,40
common,200,39,0.000100820865261207,0.0484335948973762,0.000100279256477383,0.279256477383005,0.0497643100773592,0.471379845281572,PASS,0.0067567567567568,40
common,200,40,6.5762970059346e-05,0.0307013192347271,6.5762970059346e-05,34.237029940654,0.0499971675303809,0.00566493923815914,FAIL,0.0067567567567568,40
common,200,41,0.000101454297336552,0.0517474620605385,9.96501934464626e-05,0.349806553537357,0.0501524688805012,0.304937761002333,PASS,0,40
common,200,42,0.000102171125939236,0.0489143310995096,0.000100207750661908,0.207750661908146,0.0497167550429943,0.566489914011381,PASS,0.0067567567567568,40
common,200,43,0.000101813403565742,0.0476615111458952,0.000100023063859774,0.0230638597735311,0.0496515082119502,0.696983576099641,PASS,0,40
common,200,44,0.00010109175827785,0.0490261217211175,9.96484090763573e-05,0.351590923642675,0.049591118149783,0.817763700433971,PASS,0,40
common,200,45,0.000103485704163326,0.0485679666809546,9.96954799885486e-05,0.304520011451448,0.0494893785732822,1.02124285343553,PASS,0,40
common,200,46,0.00010293650696782,0.0485100233682363,0.000100068378105005,0.0683781050053955,0.049590106018291,0.819787963417984,PASS,0.0067567567567568,40
common,200,47,0.00010788709319658,0.0491359988377102,0.000100120504312563,0.120504312562586,0.049683016865199,0.633966269602104,PASS,0.0067567567567568,40
common,200,48,0.000103119277875424,0.0510142782823945,0.00010042338975077,0.423389750770053,0.0498782268148604,0.243546370279146,PASS,0,40
common,200,49,0.000101669693372999,0.0510875976409859,9.97506425021842e-05,0.24935749781585,0.0498928877997028,0.214224400594321,PASS,0.0135135135135135,40
common,200,50,0.000101304804355985,0.0484363494100372,0.000100185826429393,0.185826429392999,0.0498317084521406,0.336583095718734,PASS,0.0067567567567568,40
common,500,1,0.000110118264327573,0.0535050815872841,0.000105156416177549,5.15641617754878,0.0498217434650683,0.35651306986334,FAIL,0.0067567567567568,40
common,500,2,0.00019704447663683,0.0188288929970493,0.000140393620846709,40.3936208467091,0.0503176837667119,0.635367533423725,FAIL,0.0135135135135135,40
common,500,3,0.000109032719773373,0.0523707606301402,0.000104594273088277,4.5942730882774,0.0497703544539167,0.459291092166625,FAIL,0.027027027027027,40
common,500,4,0.00010683175549101,0.0427344306156748,0.000104847420469561,4.84742046956088,0.0479442123980887,4.11157520382257,FAIL,0.027027027027027,40
common,500,5,9.86043063955508e-05,0.048638779823128,0.000100368240999793,0.36824099979349,0.0493755928110031,1.24881437799383,PASS,0.0202702702702703,40
common,500,6,0.000105690252328944,0.0260163950792195,0.000102503018647545,2.50301864754492,0.0488541398875803,2.2917202248395,PASS,0.0202702702702703,40
common,500,7,0.000116658044603505,0.0275407534087866,0.00010622434279465,6.22434279464974,0.0484613196919258,3.07736061614834,FAIL,0.0135135135135135,40
common,500,8,0.000117950097736543,0.0143517509029193,0.000111864681599683,11.8646815996829,0.0494449297719909,1.11014045601827,FAIL,0.027027027027027,40
common,500,9,9.36451935400591e-05,0.0480443228313258,9.81568838372747e-05,1.84311616272534,0.0498214211155278,0.357157768944505,PASS,0.0202702702702703,40
common,500,10,0.000108849003766144,0.0468778288337517,0.000101901317674721,1.90131767472106,0.0493108006078742,1.37839878425152,PASS,0.027027027027027,40
common,500,11,0.000104193314272713,0.0309877489370252,0.000102932915694898,2.93291569489822,0.0495874839560247,0.825032087950672,PASS,0.0202702702702703,40
common,500,12,9.71765010875881e-05,0.0529719466505977,9.78901492196514e-05,2.10985078034861,0.049656241072072,0.687517855855935,PASS,0.0067567567567568,40
common,500,13,0.00010606442323788,0.0533023972178087,0.000101179125838027,1.17912583802711,0.048249971097155,3.50005780568998,PASS,0.0405405405405406,40
common,500,14,0.000102895658733874,0.05460397120267,0.000100354364507072,0.354364507071714,0.0499063146389148,0.187370722170332,PASS,0.0135135135135135,40
common,500,15,0.000130954443599677,0.0555759244353878,0.000116871501447745,16.8715014477454,0.0481338398751193,3.73232024976141,FAIL,0.0067567567567568,40
common,500,16,0.000111452077628474,0.0476881202634213,0.000103687868490637,3.6878684906366,0.0493443755616259,1.31124887674822,FAIL,0.0202702702702703,40
common,500,17,0.000117977408909958,0.0100335370096236,0.000108217392497831,8.21739249783149,0.0493067918496655,1.38641630066906,FAIL,0.027027027027027,40
common,500,18,7.99517499069041e-05,0.0204982641982276,8.66176575831238e-05,13.3823424168762,0.0496940463111203,0.611907377759424,FAIL,0.027027027027027,40
common,500,19,0.000131612189732832,0.0301737765127274,0.000127918746002995,27.9187460029955,0.0496810998192974,0.637800361405261,FAIL,0.027027027027027,40
common,500,20,0.000126941594453892,0.0566006627061689,0.000112646652104602,12.6466521046025,0.049847653892411,0.304692215178082,FAIL,0.027027027027027,40
common,500,21,0.000117778052437778,0.0550506714749067,0.000109758283303593,9.75828330359323,0.0488707913610775,2.25841727784493,FAIL,0.0067567567567568,40
common,500,22,0.000103889856910863,0.0427327709520694,0.00010044680801134,0.446808011339539,0.0491493644036813,1.70127119263747,PASS,0.0202702702702703,40
common,500,23,0.000127146761111867,0.0575063686113921,0.000112111750610961,12.1117506109605,0.0486460462813391,2.70790743732184,FAIL,0.0135135135135135,40
common,500,24,0.00013197231076178,0.0157448067143553,0.000113503333251514,13.5033332515136,0.0491023721945427,1.79525561091454,FAIL,0.027027027027027,40
common,500,25,9.00261337537575e-05,0.0437303539298077,9.76222356083664e-05,2.37776439163359,0.0505718318424435,1.1436636848869,PASS,0.0202702702702703,40
common,500,26,0.000132465465538454,0.0549002065604408,0.000126258298993151,26.258298993151,0.0492734550616276,1.45308987674476,FAIL,0.0202702702702703,40
common,500,27,0.000103107142498523,0.027017796112005,9.95926610815383e-05,0.407338918461708,0.049682373514041,0.63525297191791,PASS,0.0067567567567568,40
common,500,28,9.38471873890365e-05,0.0446218226550663,9.99526747748446e-05,0.0473252251553924,0.049722568240745,0.554863518510051,PASS,0.027027027027027,40
common,500,29,9.8463089812248e-05,0.0488110497627779,0.000100171601531441,0.171601531441246,0.0501357977386963,0.271595477392572,PASS,0.0405405405405406,40
common,500,30,0.000103567501759721,0.0447073406775544,0.000101039296282597,1.0392962825972,0.0493261759288319,1.34764814233624,PASS,0.0202702702702703,40
common,500,31,0.000106241670950094,0.0212501636457471,0.000103702297289683,3.70229728968328,0.0494416042885651,1.11679142286987,FAIL,0.0202702702702703,40
common,500,32,8.98618322064763e-05,0.0235901472183875,9.72083061788583e-05,2.79169382114167,0.049035311373955,1.92937725209001,PASS,0.0405405405405406,40
common,500,33,9.78909730500627e-05,0.0450537489754295,9.98323880930636e-05,0.16761190693636,0.0492206135516995,1.55877289660091,PASS,0.0135135135135135,40
common,500,34,0.000103067983387989,0.0444180901606883,0.000102684197225286,2.6841972252859,0.0485648648103752,2.87027037924958,PASS,0.0202702702702703,40
common,500,35,0.000109990491611201,0.0444448013138683,0.000105640709144474,5.64070914447388,0.0491163465129777,1.76730697404465,FAIL,0.0067567567567568,40
common,500,36,0.000110688284413241,0.0102929567355114,0.000105599687220155,5.59968722015503,0.0489928062283863,2.01438754322742,FAIL,0.027027027027027,40
common,500,37,6.60089793824511e-05,0.0315547126421148,6.64695851360748e-05,33.5304148639252,0.0500267842887817,0.0535685775633343,FAIL,0.0067567567567568,40
common,500,38,0.000102991637105323,0.0384840546984051,0.000102105517180977,2.10551718097671,0.0501886653957623,0.377330791524599,PASS,0.0405405405405406,40
common,500,39,0.000102077641999947,0.0461409894211468,0.000101579139332271,1.57913933227105,0.0493944839135057,1.21103217298862,PASS,0.0067567567567568,40
common,500,40,8.91076512593889e-05,0.0251514555429961,9.36144327312476e-05,6.38556726875239,0.0498802148971082,0.239570205783546,FAIL,0,40
common,500,41,0.000107146094599863,0.0546241923485226,0.0001035979203674,3.59792036740012,0.0498633070698356,0.273385860328712,FAIL,0.0337837837837838,40
common,500,42,0.00010802178948444,0.0452589369877712,0.000103409031085419,3.4090310854193,0.0483043708824149,3.39125823517016,FAIL,0.0337837837837838,40
common,500,43,0.000107035040597809,0.0234608264143481,0.000103303023884125,3.30302388412496,0.0488350778516499,2.32984429670012,FAIL,0.0135135135135135,40
