test_id,fs_adc_Hz,adc_interval_s,adc_bits,sample_phase,window_requested_us,window_actual_us,points_available_pre,points_available_post,sampling_geometry_feasible,afe_order,afe_fc_v_Hz,afe_fc_i1_Hz,afe_fc_i2_Hz,attenuation_v_at_fsw_dB,group_delay_v_at_fsw_s,group_delay_v_edge_band_s,attenuation_i_at_fsw_dB,group_delay_i_at_fsw_s,group_delay_i_edge_band_s,alias_ratio_dB,C_MAPE_percent,ESR_MAPE_percent,NIS_V_mean,NIS_C_mean,NIS_R_mean,edge_predicted_variance_V2,voltage_saturation_fraction,current_saturation_fraction,accuracy_geometry_pass,robust_alias_pass,perturbation
514,1000000,1e-06,16,0.67,2,0,0,0,0,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-24.3465086093212,0.930061216874001,20,0.796524438454857,0.890694458242731,NaN,NaN,0,0,0,0,nominal_fsw
515,1000000,1e-06,16,0.13,2,0,0,0,0,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-24.2600835485871,4.12864323534397,20,0.738601836591143,1.79513816746442,NaN,NaN,0,0,0,0,nominal_fsw
516,1000000,1e-06,16,0.67,2,0,0,0,0,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-24.2600835485871,4.74214241717366,20,0.74035158303856,1.77862864253117,NaN,NaN,0,0,0,0,nominal_fsw
517,1000000,1e-06,16,0.13,2,0,0,0,0,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-24.3465086093212,1.20994481239048,20,0.792605604539295,0.527157077296448,NaN,NaN,0,0,0,0,nominal_fsw
518,1000000,1e-06,16,0.67,2,0,0,0,0,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-24.3465086093212,0.898100461967077,20,0.787587611297827,0.634070999661172,NaN,NaN,0,0,0,0,nominal_fsw
519,1000000,1e-06,16,0.13,2,0,0,0,0,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-24.2600835485871,2.21161811161859,20,0.719252188278875,1.28077246523824,NaN,NaN,0,0,0,0,nominal_fsw
520,1000000,1e-06,16,0.67,2,0,0,0,0,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-24.2600835485871,1.78460714122555,20,0.729167643388109,1.13684741350295,NaN,NaN,0,0,0,0,nominal_fsw
521,1000000,1e-06,16,0.13,2,0,0,0,0,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-24.3465086093212,1.35958380098231,20,0.805930757085256,0.556839892250175,NaN,NaN,0,0,0,0,nominal_fsw
522,1000000,1e-06,16,0.67,2,0,0,0,0,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-24.3465086093212,1.37039392895285,20,0.796136883507957,0.43174709891103,NaN,NaN,0,0,0,0,nominal_fsw
523,1000000,1e-06,16,0.13,2,0,0,0,0,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-24.2600835485871,2.46124922979298,20,0.735365447756238,1.06719575769152,NaN,NaN,0,0,0,0,nominal_fsw
524,1000000,1e-06,16,0.67,2,0,0,0,0,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-24.2600835485871,1.57337583885981,20,0.735750470372362,1.21657978333126,NaN,NaN,0,0,0,0,nominal_fsw
525,1000000,1e-06,16,0.13,2,0,0,0,0,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-24.3465086093212,1.13899913275417,20,0.804834334057275,0.592620847979222,NaN,NaN,0,0,0,0,nominal_fsw
526,1000000,1e-06,16,0.67,2,0,0,0,0,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-24.3465086093212,1.50944394820628,20,0.800308685967611,0.587217032550505,NaN,NaN,0,0,0,0,nominal_fsw
527,1000000,1e-06,16,0.13,2,0,0,0,0,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-24.2600835485871,2.18063072118584,20,0.73508506535936,0.950107057805294,NaN,NaN,0,0,0,0,nominal_fsw
528,1000000,1e-06,16,0.67,2,0,0,0,0,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-24.2600835485871,2.86735769928665,20,0.733790755819302,0.870091061857646,NaN,NaN,0,0,0,0,nominal_fsw
529,1000000,1e-06,16,0.13,2,0,0,0,0,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-23.1650768344844,1.4529100077149,20,0.871614630102741,0.867806714223573,NaN,NaN,0,0,0,0,nominal_fsw
530,1000000,1e-06,16,0.67,2,0,0,0,0,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-23.1650768344844,0.0375083072200022,20,0.876435956502188,0.873066165865993,NaN,NaN,0,0,0,0,nominal_fsw
531,1000000,1e-06,16,0.13,2,0,0,0,0,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-22.8989504670099,0.048639392423,20,0.767634811697554,0.900905560298977,NaN,NaN,0,0,0,0,nominal_fsw
532,1000000,1e-06,16,0.67,2,0,0,0,0,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-22.8989504670099,0.0504512789263334,20,0.768907303134119,1.01735715123825,NaN,NaN,0,0,0,0,nominal_fsw
533,1000000,1e-06,16,0.13,2,0,0,0,0,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-23.1650768344844,1.22854763186169,20,0.858037837184565,0.61938460132596,NaN,NaN,0,0,0,0,nominal_fsw
534,1000000,1e-06,16,0.67,2,0,0,0,0,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-23.1650768344844,1.49721791394648,20,0.863407489982474,0.656277850108866,NaN,NaN,0,0,0,0,nominal_fsw
535,1000000,1e-06,16,0.13,2,0,0,0,0,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-22.8989504670099,2.12310167470636,20,0.769129549381995,0.606619130808031,NaN,NaN,0,0,0,0,nominal_fsw
536,1000000,1e-06,16,0.67,2,0,0,0,0,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-22.8989504670099,1.32017010504519,20,0.756539254836881,0.586496719351788,NaN,NaN,0,0,0,0,nominal_fsw
537,1000000,1e-06,16,0.13,2,0,0,0,0,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-23.1650768344844,1.59009286697713,20,0.870820784397423,0.628180535774614,NaN,NaN,0,0,0,0,nominal_fsw
538,1000000,1e-06,16,0.67,2,0,0,0,0,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-23.1650768344844,1.49080497399351,20,0.877963073656208,0.554100644384666,NaN,NaN,0,0,0,0,nominal_fsw
539,1000000,1e-06,16,0.13,2,0,0,0,0,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-22.8989504670099,1.13456138571167,20,0.784202147207108,0.554171105915788,NaN,NaN,0,0,0,0,nominal_fsw
540,1000000,1e-06,16,0.67,2,0,0,0,0,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-22.8989504670099,1.75952803152598,20,0.77978298397547,0.553339558036848,NaN,NaN,0,0,0,0,nominal_fsw
541,1000000,1e-06,16,0.13,2,0,0,0,0,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-23.1650768344844,0.949595055675467,20,0.873839409673327,0.538246345767018,NaN,NaN,0,0,0,0,nominal_fsw
542,1000000,1e-06,16,0.67,2,0,0,0,0,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-23.1650768344844,0.373023506719405,20,0.875912451991941,0.483891271596594,NaN,NaN,0,0,0,0,nominal_fsw
543,1000000,1e-06,16,0.13,2,0,0,0,0,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-22.8989504670099,2.0472862157206,20,0.79589734011462,0.454551921661538,NaN,NaN,0,0,0,0,nominal_fsw
544,1000000,1e-06,16,0.67,2,0,0,0,0,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-22.8989504670099,1.10509048503549,20,0.789852375072113,0.509113028806019,NaN,NaN,0,0,0,0,nominal_fsw
545,1000000,1e-06,16,0.13,2,0,0,0,0,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-22.5547398753345,1.46717097901614,20,0.891940952398001,0.965589411711803,NaN,NaN,0,0,0,0,nominal_fsw
546,1000000,1e-06,16,0.67,2,0,0,0,0,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-22.5547398753345,0.474778147060229,20,0.889386544277099,0.991536388970525,NaN,NaN,0,0,0,0,nominal_fsw
547,1000000,1e-06,16,0.13,2,0,0,0,0,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-22.3122393738969,1.26247681065161,20,0.835161644305215,0.99520951214204,NaN,NaN,0,0,0,0,nominal_fsw
548,1000000,1e-06,16,0.67,2,0,0,0,0,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-22.3122393738969,0.32174616770948,20,0.837748202845208,1.00933111383812,NaN,NaN,0,0,0,0,nominal_fsw
549,1000000,1e-06,16,0.13,2,0,0,0,0,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-22.5547398753345,0.975419746648565,20,0.892717248484224,0.691242259137067,NaN,NaN,0,0,0,0,nominal_fsw
550,1000000,1e-06,16,0.67,2,0,0,0,0,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-22.5547398753345,2.03832719479737,20,0.899550789282552,0.714122472765968,NaN,NaN,0,0,0,0,nominal_fsw
551,1000000,1e-06,16,0.13,2,0,0,0,0,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-22.3122393738969,1.02803281390993,20,0.825647583554461,0.784882375283396,NaN,NaN,0,0,0,0,nominal_fsw
552,1000000,1e-06,16,0.67,2,0,0,0,0,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-22.3122393738969,0.676027589744499,20,0.810346297985436,0.658867060668713,NaN,NaN,0,0,0,0,nominal_fsw
553,1000000,1e-06,16,0.13,2,0,0,0,0,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-22.5547398753345,0.674603829817289,20,0.90033064343082,0.556608770208421,NaN,NaN,0,0,0,0,nominal_fsw
554,1000000,1e-06,16,0.67,2,0,0,0,0,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-22.5547398753345,2.32225903891135,20,0.902822788045625,0.681955197525048,NaN,NaN,0,0,0,0,nominal_fsw
555,1000000,1e-06,16,0.13,2,0,0,0,0,2,2000000,1000000,1000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-22.3122393738969,1.19448134314014,20,0.820567115176549,0.669891391813085,NaN,NaN,0,0,0,0,nominal_fsw
556,1000000,1e-06,16,0.67,2,0,0,0,0,2,2000000,1000000,1000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-22.3122393738969,1.57145347168294,20,0.829648139370961,0.572921921785904,NaN,NaN,0,0,0,0,nominal_fsw
557,1000000,1e-06,16,0.13,2,0,0,0,0,1,2000000,2000000,2000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-22.5547398753345,0.697041586758107,20,0.894864587225898,0.675702163826023,NaN,NaN,0,0,0,0,nominal_fsw
558,1000000,1e-06,16,0.67,2,0,0,0,0,1,2000000,2000000,2000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-22.5547398753345,0.958010945883636,20,0.904334515177055,0.590288155983249,NaN,NaN,0,0,0,0,nominal_fsw
559,1000000,1e-06,16,0.13,2,0,0,0,0,2,2000000,2000000,2000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-22.3122393738969,1.26335423670585,20,0.837539409319233,0.557009924703712,NaN,NaN,0,0,0,0,nominal_fsw
560,1000000,1e-06,16,0.67,2,0,0,0,0,2,2000000,2000000,2000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-22.3122393738969,0.687123192377037,20,0.843798973654841,0.649315133874817,NaN,NaN,0,0,0,0,nominal_fsw
561,1000000,1e-06,16,0.13,2,0,0,0,0,1,3000000,250000,250000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-21.9265159471221,0.216483172805559,20,0.931909859756701,0.997240696882247,NaN,NaN,0,0,0,0,nominal_fsw
562,1000000,1e-06,16,0.67,2,0,0,0,0,1,3000000,250000,250000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-21.9265159471221,1.42792375445769,20,0.926025907735935,1.04948846404531,NaN,NaN,0,0,0,0,nominal_fsw
563,1000000,1e-06,16,0.13,2,0,0,0,0,2,3000000,250000,250000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-21.7733724988682,0.883964912094992,20,0.884092691916693,0.992847340212408,NaN,NaN,0,0,0,0,nominal_fsw
564,1000000,1e-06,16,0.67,2,0,0,0,0,2,3000000,250000,250000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-21.7733724988682,0.0649355199769719,20,0.871596482308429,0.963008007363947,NaN,NaN,0,0,0,0,nominal_fsw
565,1000000,1e-06,16,0.13,2,0,0,0,0,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-21.9265159471221,1.28159920783263,20,0.935034398519884,0.79698597799447,NaN,NaN,0,0,0,0,nominal_fsw
566,1000000,1e-06,16,0.67,2,0,0,0,0,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-21.9265159471221,1.22524819684617,20,0.928876189986662,0.624806054674187,NaN,NaN,0,0,0,0,nominal_fsw
567,1000000,1e-06,16,0.13,2,0,0,0,0,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-21.7733724988682,1.72504889195058,20,0.86621486191582,0.75876610957937,NaN,NaN,0,0,0,0,nominal_fsw
568,1000000,1e-06,16,0.67,2,0,0,0,0,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-21.7733724988682,1.72026554172356,20,0.864515302566015,0.760143180956213,NaN,NaN,0,0,0,0,nominal_fsw
569,1000000,1e-06,16,0.13,2,0,0,0,0,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-21.9265159471221,1.02240604851357,20,0.93967488836739,0.535796788316474,NaN,NaN,0,0,0,0,nominal_fsw
570,1000000,1e-06,16,0.67,2,0,0,0,0,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-21.9265159471221,1.56697226535142,20,0.946965419311624,0.617532801029723,NaN,NaN,0,0,0,0,nominal_fsw
571,1000000,1e-06,16,0.13,2,0,0,0,0,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-21.7733724988682,1.35241133601895,20,0.874757833530052,0.649448983875132,NaN,NaN,0,0,0,0,nominal_fsw
572,1000000,1e-06,16,0.67,2,0,0,0,0,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-21.7733724988682,1.04052682262836,20,0.874473538981068,0.546118863596299,NaN,NaN,0,0,0,0,nominal_fsw
573,1000000,1e-06,16,0.13,2,0,0,0,0,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-21.9265159471221,1.5293549131645,20,0.939965073568842,0.586098196462308,NaN,NaN,0,0,0,0,nominal_fsw
574,1000000,1e-06,16,0.67,2,0,0,0,0,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-21.9265159471221,1.60396012707082,20,0.940972521972719,0.505497867387721,NaN,NaN,0,0,0,0,nominal_fsw
575,1000000,1e-06,16,0.13,2,0,0,0,0,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-21.7733724988682,1.02233587719416,20,0.894545519049359,0.582925258404864,NaN,NaN,0,0,0,0,nominal_fsw
576,1000000,1e-06,16,0.67,2,0,0,0,0,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-21.7733724988682,0.283435278325528,20,0.90519866003399,0.610136802680127,NaN,NaN,0,0,0,0,nominal_fsw
577,1600000,6.25e-07,14,0.13,2,1.875,3,3,1,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-37.4831195261177,18.4469907115841,46.1594392229603,1.26965183371557,35.8393533748586,0.620113007462483,7.87581114318763e-05,0,0,0,0,nominal_fsw
578,1600000,6.25e-07,14,0.67,2,1.875,3,3,1,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-37.4831195261177,17.5001566709487,45.8118743985852,1.32403312661783,36.5555856093678,0.521811815325915,7.26520292053671e-05,0,0,0,0,nominal_fsw
579,1600000,6.25e-07,14,0.13,2,1.875,3,3,1,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-41.3944597900758,5.8072793979278,96.0035556835282,30.7663536369402,321.299378522872,0.483353042767013,0.000176041455381987,0,0,0,0,nominal_fsw
580,1600000,6.25e-07,14,0.67,2,1.875,3,3,1,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-41.3944597900758,4.11329001388286,95.1772965529257,30.2278899700192,321.676501517805,0.460478863547219,0.000176041455381973,0,0,0,0,nominal_fsw
581,1600000,6.25e-07,14,0.13,2,1.875,3,3,1,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-37.4831195261177,17.2523398884032,46.1590491731919,1.3249629941542,38.2842621950775,0.558425066425222,7.54463380209146e-05,0,0,0,0,nominal_fsw
582,1600000,6.25e-07,14,0.67,2,1.875,3,3,1,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-37.4831195261177,17.3856564101581,46.2691908911964,1.32355227214841,39.5195150782069,0.506625273396965,7.54463380208962e-05,0,0,0,0,nominal_fsw
583,1600000,6.25e-07,14,0.13,2,1.875,3,3,1,2,250000,500000,500000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-40.941498682637,2.58191853732702,95.3195468885189,31.4115064470129,340.664625138322,0.444262887878569,0.000176041455382,0,0,0,0,nominal_fsw
584,1600000,6.25e-07,14,0.67,2,1.875,3,3,1,2,250000,500000,500000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-40.941498682637,1.60859543863259,95.5577285070719,32.5085310627533,343.97908031819,0.480371226760479,0.000176041455382063,0,0,0,0,nominal_fsw
585,1600000,6.25e-07,14,0.13,2,1.875,3,3,1,1,250000,1000000,1000000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-37.4831195261177,16.8530925793448,46.2914243370589,1.22372762404183,40.2907492085009,0.447564894533148,7.87581114318542e-05,0,0,0,0,nominal_fsw
