path_id,ADC_mode,voltage_architecture,nominal_bits,ENOB,fs_adc_Hz,multi_cycle,quantization_case,calibration_level,fusion_method,C_est_F,ESR_est_Ohm,C_MAPE_percent,C_MAPE_p95_percent,ESR_MAPE_percent,ESR_MAPE_p95_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,NIS_C_mean,NIS_R_mean,NEES_mean,CI_C_95_coverage,CI_ESR_95_coverage,accuracy_pass,confidence_pass
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,64,Q2_2mV,Cal3,weighted_batch_average,0.000102359015079597,0.0504455333445639,11.9304636187226,48.0025103425557,11.2043000522693,26.2045390748244,2.35901507959742,0.891066689127729,3.02681507531468e-10,4.82849521751095e-05,0.972841392772074,1.06999642237539,2.29713631677691,0.90625,0.9375,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,64,Q2_2mV,Cal3,robust_trimmed_mean,0.000104619867989242,0.0492557502240726,13.4784453841489,43.6022720075814,10.7818091237691,28.1992359344296,4.6198679892423,-1.48849955185486,3.92780259872459e-10,4.34053348941896e-05,0.968322554185873,1.00673268216858,2.10762345965344,0.96875,0.9375,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,64,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000120827724175373,0.0490548370265637,43.7539676801449,125.047097921817,32.4229431014211,72.0113590328727,20.8277241753733,-1.8903259468726,2.85668980479898e-09,0.000370617141202129,1.32337415738736,1.23719345006482,22.1519783721976,0.6875,0.40625,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,64,Q3_full_nonideal,Cal3,weighted_batch_average,0.000104952388357672,0.0510793806767565,26.9951522448961,67.1896553930285,26.5743309941265,56.1360386115568,4.95238835767198,2.15876135351298,1.03109520616514e-09,0.000257472631723146,1.4579709924192,1.44957886361625,17.9874813952394,0.75,0.53125,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,64,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000117610108326922,0.0509554541352853,36.8051163565305,97.955801281868,34.5992694223999,70.6532985011377,17.6101083269215,1.91090827057065,2.23236453688233e-09,0.000388120177629478,1.31950086717062,1.32466525412627,20.7850847513008,0.75,0.3125,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.32974139592092e-05,0.056552911510646,21.2498707850516,44.7607618786957,35.3224426490493,65.1561133553255,-6.70258604079083,13.105823021292,6.57105777712894e-10,0.000397337417322528,0,0,6.45143535938812,0.6875,1,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q1_deterministic,Cal3,weighted_batch_average,0.000108863045992468,0.0501237930158597,11.6593961824285,10.7900150005434,27.9655974145728,64.7515015703906,8.86304599246779,0.247586031719393,9.27029225577072e-11,0.000288880789664719,0,0,1.56314357468353,0.96875,1,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q1_deterministic,Cal3,robust_trimmed_mean,0.000107101046038028,0.0540483847245854,12.6915378417652,41.2485005146692,32.4485667100947,65.3708464863667,7.10104603802779,8.09676944917075,1.79061527876101e-10,0.000366327058903551,0,0,2.37280999495698,0.9375,1,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q2_2mV,Cal3,TS_SLTVKE_sequential,9.91919643131582e-05,0.0495892241463652,3.84433494252069,7.23654551372262,4.86275737339362,12.6075872051318,-0.808035686841813,-0.821551707269552,1.89325760524345e-11,9.70797550050839e-06,1.00705545635331,1.01246192394751,1.36991013081931,1,0.9375,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q2_2mV,Cal3,weighted_batch_average,0.000100623610287822,0.0491708493613077,6.92751231536826,15.671578926458,5.39685284904511,16.8810914046317,0.623610287822096,-1.65830127738453,6.81146307433678e-11,1.10775979758014e-05,0.976876070081181,1.06475134187355,2.36606878071031,0.9375,0.9375,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q2_2mV,Cal3,robust_trimmed_mean,9.73264155822623e-05,0.0489818731065758,6.69425388432942,12.9024817611194,4.56077110326563,10.1874941057845,-2.67358441773775,-2.03625378684843,5.14802696943197e-11,6.20327747377626e-06,0.999873730743095,1.01100944011623,2.18071940539587,0.9375,1,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000120039730089798,0.0495401546448747,39.6054728494039,89.539183050263,29.3865250449124,65.2316627537879,20.039730089798,-0.919690710250654,4.24382373235955e-09,0.000300032457105163,1.38518541376289,1.30731614169711,55.4905921504777,0.3125,0.28125,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q3_full_nonideal,Cal3,weighted_batch_average,0.000106352249659019,0.0517630180332277,26.3196110989786,73.4586029494877,26.4009205594326,51.2023890301707,6.35224965901875,3.52603606645532,1.09709687890879e-09,0.000244364200343896,1.39882262306768,1.39293199419638,44.5231806765935,0.34375,0.3125,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,256,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000113046913990262,0.0493673212481219,33.9097212120315,92.9818912523269,26.9481904890501,49.7212479723007,13.0469139902623,-1.26535750375621,1.80290912625425e-09,0.000240252987178861,1.3128033028375,1.33467125385286,48.1417948029012,0.28125,0.25,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.33072842848886e-05,0.0565810511723137,21.255818614923,44.7484314154066,35.2990077037674,64.8941806094932,-6.69271571511145,13.1621023446273,6.57229009277216e-10,0.000397127157425397,0,0,6.44867162661243,0.6875,1,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q1_deterministic,Cal3,weighted_batch_average,0.000108864687997619,0.0500954155569834,11.6579110801137,10.7268564332159,27.8995322881323,64.3854606307585,8.8646879976189,0.190831113966761,9.25287777083814e-11,0.000286872888218265,0,0,1.55674200857483,0.96875,1,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q1_deterministic,Cal3,robust_trimmed_mean,0.00010709056411711,0.0539862723294317,12.6809819700821,41.2885947291476,32.3395566488275,65.0059611861608,7.09056411711024,7.97254465886341,1.78983818664208e-10,0.000363121943547583,0,0,2.36485980306437,0.9375,1,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q2_2mV,Cal3,TS_SLTVKE_sequential,0.000100390155401263,0.0499418712164836,2.18313623509582,5.48019630575269,2.31015123783418,6.36703928521364,0.390155401263348,-0.116257567032818,7.6997999910777e-12,2.34405822340238e-06,1.01786839154171,1.0272086695123,1.39424094875856,1,0.96875,1,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q2_2mV,Cal3,weighted_batch_average,9.96168043484264e-05,0.049727204065296,3.06734115534757,8.15998174883982,2.96583141903156,7.19329827015271,-0.383195651573609,-0.54559186940808,1.5156557783855e-11,3.36501603739494e-06,1.01445908921552,1.05595574533969,2.37866472596478,0.90625,0.90625,0,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q2_2mV,Cal3,robust_trimmed_mean,9.96563906856667e-05,0.0498529383034077,2.96127995278328,6.09648728451263,2.81055617174893,8.34926428817317,-0.343609314333293,-0.294123393184542,1.26315544876091e-11,3.14361068850876e-06,1.01435822228279,1.04538489078983,2.12249690148509,0.96875,0.9375,1,1
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000119111027557914,0.0495079379055436,38.4516549655093,91.8080856536131,29.2078702066474,65.0172803481098,19.1110275579142,-0.984124188912772,3.1257186192024e-09,0.000304847155969271,1.33239166117321,1.29706806133198,190.208810191134,0.25,0.25,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q3_full_nonideal,Cal3,weighted_batch_average,0.000103929817276378,0.0526135133602981,26.2547094980093,61.5412402369063,27.3725130014321,45.0384701179951,3.92981727637804,5.22702672059621,1.09236820704715e-09,0.000271895029279634,1.4421147105944,1.4002952802855,191.718895405948,0.28125,0.21875,0,0
native_12_V1,native_12bit_highspeed,V1,12,10.5,4000000,1024,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000112742051295393,0.0496220914856665,34.9477897928351,88.3733760729143,29.123854582005,50.0749785819826,12.7420512953928,-0.755817028667072,1.78155341138311e-09,0.00028571620072178,1.33737448764996,1.33511506835686,191.485641578459,0.125,0.1875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.98743133556033e-05,0.049931808587226,34.1553842450571,40.7590584235737,1.29695120379536,3.05600930664465,-0.125686644396672,-0.13638282554792,1.18571444536562e-09,5.8505943960446e-07,0,0,3.55254693905123,0.4375,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q1_deterministic,Cal3,weighted_batch_average,0.000120627781822292,0.0501730885392397,35.9807071100679,39.3906660374042,1.35248539794411,2.95726557216972,20.6277818222921,0.346177078479437,8.79454836665095e-10,6.17847579108534e-07,0,0,2.34143319609969,0.75,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q1_deterministic,Cal3,robust_trimmed_mean,0.000117002503256479,0.0501989891185973,36.394230493506,40.2203906257922,1.2711934630205,3.27018667204546,17.0025032564787,0.397978237194674,1.04967577509702e-09,5.77014778264601e-07,0,0,2.62499806382849,0.6875,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q2_2mV,Cal3,TS_SLTVKE_sequential,1127868481.02125,0.0506744232169644,1.1278684810212e+15,1.20661407184565e+16,7.53188883488964,17.4309393228396,1.12786848102115e+15,1.34884643392879,1.22979018659206e+19,2.15485624451779e-05,0,0,3.95114519978873,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q2_2mV,Cal3,weighted_batch_average,3409591352.17837,0.0487385048402633,3.40959135217831e+15,1.23209158439473e+16,9.2606606953355,21.7074931254691,3.40959135217827e+15,-2.52299031947347,2.97165959304051e+19,2.88109441681643e-05,0,0,4.48823836338034,0.71875,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q2_2mV,Cal3,robust_trimmed_mean,5321671937.23866,0.0487072383252008,5.32167193723859e+15,1.23515461403985e+16,7.06088012139843,21.0223489432067,5.32167193723856e+15,-2.58552334959846,3.64184533253039e+19,2.01614914228473e-05,0,0,1.99383460928807,0.875,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,1519684365.25892,0.0515147704306987,1.51968436525887e+15,1.21942889168324e+16,8.91181819849576,21.8368896746915,1.51968436525882e+15,3.02954086139731,1.616675655644e+19,2.80011210623915e-05,0,0,13.5652437203326,0.78125,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q3_full_nonideal,Cal3,weighted_batch_average,3808634447.66221,0.0510148174470268,3.80863444766214e+15,1.23602611804551e+16,7.98893840198715,21.31407680541,3.80863444766211e+15,2.02963489405352,3.19180892656463e+19,2.48263619425439e-05,0,0,3.15387371970523,0.875,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1,Q3_full_nonideal,Cal3,robust_trimmed_mean,758061860.998129,0.04995397004708,758061860998080,1.08716472146504e+16,7.52279229802958,16.2082562798272,758061860998029,-0.0920599058400029,8.62001918638412e+18,2.11168699030737e-05,0,0,5.08259206223565,0.71875,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.9377273325798e-05,0.0498689321747985,34.0390388336977,39.4811453100091,1.13029186069937,2.83385717434861,-0.622726674202034,-0.26213565040295,1.17215827514453e-09,4.63123872961571e-07,0,0,3.48018923656745,0.4375,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q1_deterministic,Cal3,weighted_batch_average,0.000121052202818116,0.0500860852308585,36.5421807877825,39.8653370952167,1.35180118610268,2.96829789667087,21.052202818116,0.172170461717069,9.03140854631097e-10,6.13097439111898e-07,0,0,2.34874612061514,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q1_deterministic,Cal3,robust_trimmed_mean,0.000116813856378646,0.0503095787957012,36.0692895295606,39.4205223754859,1.33443059899372,2.30738408544874,16.8138563786455,0.619157591402431,1.03129476867537e-09,4.35850976615121e-07,0,0,2.48080178872666,0.6875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q2_2mV,Cal3,TS_SLTVKE_sequential,381821235.166321,0.049886333949984,381821235166250,167.746237722863,2.99235261785655,8.25288188868372,381821235166221,-0.227332100032107,4.51941112433952e+18,3.60241974276202e-06,0.729702999509134,0.760393594270049,2.00589854965971,0.875,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q2_2mV,Cal3,weighted_batch_average,0.000142265385364163,0.0503677413340831,62.8923349885597,176.070708799971,3.88001654973126,11.1380341134735,42.2653853641632,0.735482668166099,9.30204986501752e-09,5.87462432964258e-06,0.822200562827193,0.860778195592602,2.91869353793366,0.875,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q2_2mV,Cal3,robust_trimmed_mean,0.000151013159271592,0.0502734710661999,73.3481866576458,178.447935263187,3.57770633529092,9.15536491122328,51.0131592715915,0.54694213239983,1.0875946973828e-08,5.07344094329341e-06,0.796506795238843,0.703482639189547,2.13367016072793,0.875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,756306935.777792,0.0502479587901005,756306935777712,1.08030163526369e+16,3.6220700077437,12.7359601306987,756306935777692,0.495917580201022,8.58059758221161e+18,6.35422084699841e-06,1.07399948519302,0.705853928984567,5.57929959231093,0.90625,0.9375,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q3_full_nonideal,Cal3,weighted_batch_average,0.000159939357738476,0.0499068566467375,83.7207818724344,451.827652981924,4.1541743201775,10.5420985701099,59.9393577384763,-0.186286706525052,1.92799165848777e-08,6.50385303274952e-06,0.899281865592242,0.961162796915156,7.03429680962094,0.90625,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,4,Q3_full_nonideal,Cal3,robust_trimmed_mean,379331404.454216,0.0499676507486477,379331404454136,427.356310915384,3.85706209483242,10.2492660803,379331404454116,-0.0646985027046743,4.4606617465584e+18,6.26585746567845e-06,1.01233444298098,0.584918149438499,4.30890336015416,0.84375,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.92447725148392e-05,0.0499723532456982,34.0821020927544,38.6739186431047,1.29901767422874,2.37432432130421,-0.75522748516077,-0.0552935086035822,1.17360980686196e-09,5.3013136212566e-07,0,0,3.58208534814164,0.4375,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q1_deterministic,Cal3,weighted_batch_average,0.000120995303669036,0.0500788472749466,36.3778189983831,38.8952838727125,1.23677959292842,2.36003454120706,20.9953036690357,0.157694549893117,8.9315794709514e-10,4.78530690481344e-07,0,0,2.14591930682427,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q1_deterministic,Cal3,robust_trimmed_mean,0.000116708785920897,0.0502195360705909,36.04622404206,39.0320086209781,1.14630349251893,2.35306624094351,16.7087859208968,0.43907214118184,1.03214380910751e-09,3.76263458259329e-07,0,0,2.35924800448474,0.6875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q2_2mV,Cal3,TS_SLTVKE_sequential,0.000101669230648602,0.0501226137207152,17.0850579361449,38.9367789863091,1.95449427713707,5.08067762397689,1.66923064860238,0.245227441430451,5.22417851350083e-10,1.54341006158965e-06,0.917267502904087,0.901485337073795,2.29311593294617,0.9375,0.96875,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q2_2mV,Cal3,weighted_batch_average,0.000104017836271958,0.049604345851385,18.6141957984971,47.7054788983237,2.40913968220173,5.17975991044624,4.01783627195764,-0.79130829722992,6.42548311046247e-10,2.03477514957718e-06,1.03931289894875,1.02854694859033,2.27993111586245,0.90625,0.96875,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q2_2mV,Cal3,robust_trimmed_mean,0.00010166153865364,0.0494844610739325,16.1830835221448,39.4191369388392,2.05625632681202,4.06414380831896,1.66153865364043,-1.03107785213491,4.01074651980724e-10,1.15074254904105e-06,1.02775070353399,0.992187171733346,2.45261394562493,0.90625,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000133091992650851,0.0501969293381697,58.2771187294239,330.092372585565,2.74651350589177,6.50112193857385,33.0919926508515,0.393858676339431,1.15329962983014e-08,2.99133877182857e-06,1.39902564518565,0.954641749978848,7.89565396550959,0.78125,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q3_full_nonideal,Cal3,weighted_batch_average,0.000127914092379033,0.0501020775347943,42.7171783754415,143.130505777384,2.60637042856505,7.2543773530693,27.9140923790329,0.204155069588685,7.64433420324146e-09,2.61573993708807e-06,1.1677817368905,1.0903980907438,3.30202708366507,0.9375,0.90625,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,16,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000116961318910496,0.0496055238550737,35.9118429900208,49.5263388821519,2.22282745532125,6.56106332160979,16.961318910496,-0.788952289852662,9.51784262363158e-09,1.94256705429195e-06,1.31295152376467,1.04257707987754,4.77380736916725,0.90625,0.9375,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.93319369563218e-05,0.049979552261434,34.0949506356816,38.5209113107442,1.35158566349346,2.47931516403716,-0.668063043678224,-0.0408954771320635,1.17517318607428e-09,5.60847746296038e-07,0,0,3.60538905075142,0.4375,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q1_deterministic,Cal3,weighted_batch_average,0.000120991841821513,0.0500782772132816,36.4187689351184,38.6109416068815,1.25359897817873,2.53040988153893,20.9918418215129,0.156554426563171,8.96026760629574e-10,4.82779228804627e-07,0,0,2.16187014152155,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q1_deterministic,Cal3,robust_trimmed_mean,0.000116570836161594,0.0501732996502382,35.9271258022192,38.4601423845752,1.07245557102065,2.45470499104502,16.5708361615937,0.346599300476469,1.02738565811884e-09,3.48552503223794e-07,0,0,2.30256111517539,0.6875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q2_2mV,Cal3,TS_SLTVKE_sequential,0.000103729724426179,0.0499534469700297,11.3040436246049,28.0602949835584,0.984124775741775,3.15054596125757,3.72972442617876,-0.0931060599405731,1.89858162094416e-10,4.2191637030098e-07,1.05248095483778,0.996534536357551,1.79008619407992,0.96875,0.96875,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q2_2mV,Cal3,weighted_batch_average,0.000100744030514897,0.0499775839890775,10.1148766849172,30.718725790706,1.04023378946402,1.8535324178792,0.744030514897198,-0.044832021844976,1.68672811271945e-10,3.22640904840757e-07,1.03674352218991,0.962891862390692,1.44189939167173,1,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q2_2mV,Cal3,robust_trimmed_mean,0.000100009360061707,0.0500291574473953,8.13717347419868,23.2378356954339,0.996291182425831,2.30770583534102,0.00936006170688675,0.0583148947906231,1.07128870943646e-10,3.69801578063816e-07,1.07464182938273,0.947478478723055,1.57833375804336,0.96875,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000126755855357061,0.0499581252816293,46.4051116663234,228.414208196887,1.36465914836982,3.67548044732979,26.7558553570608,-0.0837494367413427,1.13137706134065e-08,8.25049790106832e-07,1.38617876139147,1.05448293072338,34.5330271341767,0.75,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q3_full_nonideal,Cal3,weighted_batch_average,0.000122379077735591,0.0501536719365689,35.5808118094034,199.874566709186,1.52513805480324,4.36532198979825,22.379077735591,0.307343873137866,3.98816874552871e-09,1.05550863863607e-06,1.13502218321535,1.04208306117025,4.88758523359668,0.65625,0.875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,64,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000117367021574338,0.0499495618795169,34.8707407991127,115.733365803587,1.36294157402139,3.47844446319154,17.3670215743383,-0.10087624096613,7.27768067818032e-09,7.66977016280296e-07,1.31102449119555,0.988926648265193,28.2560813453463,0.78125,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.9353127258095e-05,0.0499758145801473,34.0815777650596,38.4270198963979,1.40342425069195,2.57214152857271,-0.646872741905036,-0.0483708397054028,1.17441146525042e-09,6.01603830884142e-07,0,0,3.65114983649568,0.4375,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q1_deterministic,Cal3,weighted_batch_average,0.000120937425681541,0.0500614701140761,36.3852134068552,38.3281102852226,1.24281872064101,2.38409531744934,20.9374256815414,0.122940228152268,8.95560069415289e-10,4.78954461924618e-07,0,0,2.15789181960345,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q1_deterministic,Cal3,robust_trimmed_mean,0.000116640921833863,0.0502279335711341,35.9660203032762,38.4070127960268,1.1308418972668,2.24110375752065,16.6409218338625,0.45586714226824,1.02821616372242e-09,3.33514239071809e-07,0,0,2.3047294473369,0.6875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q2_2mV,Cal3,TS_SLTVKE_sequential,9.88477133800572e-05,0.0500040120373787,4.92106243602761,10.9295268915873,0.543385453345046,1.4721661451003,-1.15228661994279,0.00802407475735123,3.33679958653292e-11,1.2266575431661e-07,1.08612373177377,0.989754129599913,1.53094851630044,0.90625,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q2_2mV,Cal3,weighted_batch_average,0.00010119786293683,0.0500038465532843,5.02105573190412,12.0120743134414,0.543364720320407,1.35335324001805,1.19786293682997,0.00769310656869582,3.55561335472709e-11,1.20483380391293e-07,1.06484608048967,1.03942771061853,1.31489146797372,0.96875,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q2_2mV,Cal3,robust_trimmed_mean,0.000100741133280464,0.0500663747345211,4.38284886969108,8.97679053342978,0.600589568896891,1.28602201394623,0.741133280464013,0.132749469042226,2.42662521142486e-11,1.2746807175342e-07,1.09270775971829,1.02379201853261,1.08708664391167,0.96875,1,0,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000128769481251098,0.0500436085644409,46.279312993186,287.892970343469,1.03099124698558,2.48851504669031,28.7694812510978,0.087217128881889,1.02190270951207e-08,4.65481686747628e-07,1.46028922227912,1.01152800412399,74.7096587304807,0.65625,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q3_full_nonideal,Cal3,weighted_batch_average,0.00012774365305106,0.0501579930610044,35.0106770021945,142.375924176347,1.23074114794015,4.44345142931492,27.7436530510603,0.31598612200876,8.31509434092829e-09,7.4698818015388e-07,1.18777469979518,1.02445894378746,7.66025636148535,0.65625,0.90625,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,256,Q3_full_nonideal,Cal3,robust_trimmed_mean,0.000107210304448439,0.0499150105718563,21.1914598130115,73.6138048711747,0.996066240328806,2.38404029084663,7.21030444843869,-0.169978856287345,2.21791511610294e-09,4.30844397022071e-07,1.44158094775385,1.00411772351455,53.2227038163356,0.6875,0.96875,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q1_deterministic,Cal3,TS_SLTVKE_sequential,9.93693136288216e-05,0.0499789299573218,34.0972298809258,38.3710398170376,1.32567887232513,2.3340661364383,-0.630686371178368,-0.0421400853563125,1.17562574541681e-09,5.36893831554942e-07,0,0,3.56697753893091,0.4375,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q1_deterministic,Cal3,weighted_batch_average,0.000120976638357688,0.0500380227327197,36.4195670232107,38.3760775777638,1.16938896221746,2.46315988291939,20.9766383576881,0.0760454654393117,8.96577386906896e-10,4.39136005099998e-07,0,0,2.1030659842658,0.75,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q1_deterministic,Cal3,robust_trimmed_mean,0.00011664068200867,0.0502252221322215,35.9401292321167,38.3924373511576,1.07462994740769,2.06293049290073,16.6406820086695,0.450444264443051,1.02642933728976e-09,2.91458691523962e-07,0,0,2.24284011590858,0.6875,1,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q2_2mV,Cal3,TS_SLTVKE_sequential,9.97443317018348e-05,0.0499708919031201,2.5436375398484,6.33831718278741,0.32208000852557,0.802873765230694,-0.255668298165201,-0.0582161937597192,8.84373523876033e-12,3.88346447324129e-08,1.09387200856213,1.00844038720339,1.08327114547149,0.96875,1,1,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q2_2mV,Cal3,weighted_batch_average,9.8999086112714e-05,0.0500128174347642,2.03091927747577,4.71702367308071,0.31130782373561,1.07410118690967,-1.00091388728604,0.0256348695284681,5.78921724985802e-12,4.5617401906902e-08,1.12996372272139,1.00518295135215,0.930994217474502,1,1,1,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q2_2mV,Cal3,robust_trimmed_mean,9.99306866892049e-05,0.0500191822636909,1.85117895865176,5.18982218926239,0.398436394283537,0.838885672928867,-0.0693133107951382,0.0383645273818622,5.83258065837614e-12,5.22493171331582e-08,1.08718761433798,1.00790005424228,0.744583106476093,1,1,1,1
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q3_full_nonideal,Cal3,TS_SLTVKE_sequential,0.000130806375613008,0.0501108546278199,45.9880904176978,275.514435771569,1.05610089054905,2.93993123384768,30.8063756130077,0.221709255639779,1.03493597224097e-08,5.38013395936463e-07,1.47351749793593,1.01175031254227,144.353208378953,0.59375,0.9375,0,0
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,1024,Q3_full_nonideal,Cal3,weighted_batch_average,0.000128732030302893,0.0501599551844543,33.3208748695028,124.036216104478,1.11036862667443,4.9869076545461,28.7320303028929,0.319910368908527,9.88244163223628e-09,7.23355038147595e-07,1.17942422532897,1.01884256860889,23.3695284662617,0.65625,0.90625,0,0
