run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
73,vT,50,13,RLS,9.74489568689242e-05,2.5510431310758,0.0444016551951478,11.1966896097043,0
73,vT,50,13,TS_LTVKF,9.8647750526454e-05,1.35224947354601,0.0507195740036997,1.43914800739944,0
74,vT,50,14,RLS,0.000117754028418891,17.7540284188915,0.04785566301106,4.28867397787998,1
74,vT,50,14,TS_LTVKF,9.85106942851837e-05,1.48930571481629,0.0493036890002051,1.39262199958977,0
75,vT,50,15,RLS,0.000106239856020861,6.23985602086146,0.0522394709380071,4.47894187601428,0
75,vT,50,15,TS_LTVKF,9.86436171343349e-05,1.35638286566508,0.0483181402893745,3.3637194212511,0
76,vT,50,16,RLS,8.93164061563517e-05,10.6835938436483,0.0597861435436683,19.5722870873367,1
76,vT,50,16,TS_LTVKF,9.80098615362883e-05,1.99013846371165,0.0492970248518468,1.40595029630641,0
77,vT,50,17,RLS,0.000110039527089765,10.039527089765,0.0475539233542732,4.89215329145351,1
77,vT,50,17,TS_LTVKF,9.99888791018019e-05,0.0111208981980804,0.0486661101840526,2.66777963189487,0
78,vT,50,18,RLS,9.63100395754966e-05,3.68996042450339,0.0431094716312935,13.7810567374129,0
78,vT,50,18,TS_LTVKF,9.86290815014898e-05,1.37091849851025,0.0496343486582946,0.731302683410839,0
79,vT,50,19,RLS,0.00010373188119463,3.73188119462988,0.0485948229396559,2.81035412068813,0
79,vT,50,19,TS_LTVKF,9.9587063424448e-05,0.412936575552025,0.0500227827210759,0.0455654421517293,0
80,vT,50,20,RLS,9.9822633743024e-05,0.177366256976041,0.0459321655268041,8.13566894639188,0
80,vT,50,20,TS_LTVKF,9.90801094878269e-05,0.919890512173094,0.0499918149242658,0.0163701514683701,0
81,i1,20,1,RLS,0.000100289202903887,0.289202903886809,0.0493381516370702,1.32369672585959,0
81,i1,20,1,TS_LTVKF,9.98167180550617e-05,0.183281944938252,0.0491895513400335,1.62089731993295,0
82,i1,20,2,RLS,9.99674996684566e-05,0.0325003315434502,0.0490972277207867,1.80554455842658,0
82,i1,20,2,TS_LTVKF,9.99831658726437e-05,0.0168341273563244,0.0491117716533167,1.77645669336656,0
83,i1,20,3,RLS,9.99500956184675e-05,0.0499043815324951,0.0492300536175358,1.53989276492845,0
83,i1,20,3,TS_LTVKF,9.99437519631374e-05,0.0562480368625606,0.0491673237805387,1.66535243892257,0
84,i1,20,4,RLS,0.00010004023255613,0.0402325561303485,0.0493458375427685,1.30832491446302,0
84,i1,20,4,TS_LTVKF,9.99562359576367e-05,0.0437640423633368,0.0491523264028057,1.69534719438856,0
85,i1,20,5,RLS,0.00010029576167559,0.295761675590089,0.0490940663559582,1.81186728808351,0
85,i1,20,5,TS_LTVKF,0.00010004298400169,0.042984001690094,0.0491151402667824,1.76971946643519,0
86,i1,20,6,RLS,9.99518315046572e-05,0.0481684953428263,0.0493772337044426,1.2455325911149,0
86,i1,20,6,TS_LTVKF,9.98040784276073e-05,0.195921572392721,0.0491746021263886,1.65079574722273,0
87,i1,20,7,RLS,9.97929560509003e-05,0.207043949099739,0.0492206804341915,1.55863913161705,0
87,i1,20,7,TS_LTVKF,0.00010004789289551,0.0478928955097269,0.0491588732763091,1.68225344738179,0
88,i1,20,8,RLS,9.9795144158172e-05,0.204855841827989,0.0490937531316135,1.81249373677297,0
88,i1,20,8,TS_LTVKF,0.000100148207007258,0.148207007258172,0.0491664416104559,1.66711677908828,0
89,i1,20,9,RLS,0.000100159324568523,0.159324568523411,0.0491096871601935,1.78062567961303,0
89,i1,20,9,TS_LTVKF,9.98487642477566e-05,0.151235752243362,0.0491552918832123,1.68941623357535,0
90,i1,20,10,RLS,0.000100292962362848,0.292962362847704,0.0493474586701638,1.30508265967237,0
90,i1,20,10,TS_LTVKF,9.99518205394531e-05,0.0481794605469155,0.0491456946013734,1.70861079725323,0
91,i1,20,11,RLS,9.99933143576377e-05,0.00668564236231406,0.0492904788306571,1.41904233868579,0
91,i1,20,11,TS_LTVKF,0.0001000383171429,0.0383171428996576,0.0491488204424277,1.70235911514468,0
92,i1,20,12,RLS,0.000100501486981496,0.501486981495614,0.0492755152157602,1.44896956847951,0
