scenario,algorithm,cycle,C_true_factor,ESR_true_factor,C_est_factor,ESR_est_factor
C_1_to_0p8,B3 Dual EKF,274,0.8,1,0.888114497491936,1.0061773270094
C_1_to_0p8,B3 Dual EKF,275,0.8,1,0.88715673121485,1.00609339593591
C_1_to_0p8,B3 Dual EKF,276,0.8,1,0.886209375440775,1.00601060523025
C_1_to_0p8,B3 Dual EKF,277,0.8,1,0.885272317012071,1.00592893939832
C_1_to_0p8,B3 Dual EKF,278,0.8,1,0.88434544400107,1.0058483831565
C_1_to_0p8,B3 Dual EKF,279,0.8,1,0.883428645696711,1.00576892142883
C_1_to_0p8,B3 Dual EKF,280,0.8,1,0.882521812591312,1.0056905393442
C_1_to_0p8,B3 Dual EKF,281,0.8,1,0.881624836367493,1.00561322223354
C_1_to_0p8,B3 Dual EKF,282,0.8,1,0.880737609885238,1.00553695562711
C_1_to_0p8,B3 Dual EKF,283,0.8,1,0.879860027169094,1.00546172525174
C_1_to_0p8,B3 Dual EKF,284,0.8,1,0.878991983395517,1.00538751702821
C_1_to_0p8,B3 Dual EKF,285,0.8,1,0.878133374880348,1.00531431706859
C_1_to_0p8,B3 Dual EKF,286,0.8,1,0.877284099066431,1.00524211167363
C_1_to_0p8,B3 Dual EKF,287,0.8,1,0.876444054511361,1.00517088733024
C_1_to_0p8,B3 Dual EKF,288,0.8,1,0.875613140875368,1.00510063070891
C_1_to_0p8,B3 Dual EKF,289,0.8,1,0.874791258909332,1.00503132866123
C_1_to_0p8,B3 Dual EKF,290,0.8,1,0.873978310442926,1.00496296821747
C_1_to_0p8,B3 Dual EKF,291,0.8,1,0.873174198372894,1.00489553658408
C_1_to_0p8,B3 Dual EKF,292,0.8,1,0.87237882665145,1.00482902114136
C_1_to_0p8,B3 Dual EKF,293,0.8,1,0.871592100274803,1.00476340944107
C_1_to_0p8,B3 Dual EKF,294,0.8,1,0.870813925271816,1.0046986892041
C_1_to_0p8,B3 Dual EKF,295,0.8,1,0.870044208692775,1.00463484831817
C_1_to_0p8,B3 Dual EKF,296,0.8,1,0.869282858598288,1.00457187483559
C_1_to_0p8,B3 Dual EKF,297,0.8,1,0.868529784048307,1.00450975697097
C_1_to_0p8,B3 Dual EKF,298,0.8,1,0.86778489509126,1.00444848309908
C_1_to_0p8,B3 Dual EKF,299,0.8,1,0.867048102753312,1.00438804175263
C_1_to_0p8,B3 Dual EKF,300,0.8,1,0.866319319027732,1.00432842162012
C_1_to_0p8,B3 Dual EKF,301,0.8,1,0.865598456864387,1.00426961154376
C_1_to_0p8,B3 Dual EKF,302,0.8,1,0.864885430159339,1.00421160051735
C_1_to_0p8,B3 Dual EKF,303,0.8,1,0.864180153744564,1.00415437768424
C_1_to_0p8,B3 Dual EKF,304,0.8,1,0.863482543377775,1.00409793233526
C_1_to_0p8,B3 Dual EKF,305,0.8,1,0.862792515732365,1.0040422539068
C_1_to_0p8,B3 Dual EKF,306,0.8,1,0.862109988387448,1.00398733197871
C_1_to_0p8,B3 Dual EKF,307,0.8,1,0.861434879818019,1.00393315627248
C_1_to_0p8,B3 Dual EKF,308,0.8,1,0.860767109385214,1.00387971664922
C_1_to_0p8,B3 Dual EKF,309,0.8,1,0.860106597326679,1.00382700310779
C_1_to_0p8,B3 Dual EKF,310,0.8,1,0.859453264747042,1.00377500578295
C_1_to_0p8,B3 Dual EKF,311,0.8,1,0.858807033608487,1.00372371494351
C_1_to_0p8,B3 Dual EKF,312,0.8,1,0.858167826721438,1.00367312099047
C_1_to_0p8,B3 Dual EKF,313,0.8,1,0.857535567735335,1.00362321445528
C_1_to_0p8,B3 Dual EKF,314,0.8,1,0.856910181129517,1.003573985998
C_1_to_0p8,B3 Dual EKF,315,0.8,1,0.856291592204196,1.00352542640564
C_1_to_0p8,B3 Dual EKF,316,0.8,1,0.855679727071541,1.00347752659034
C_1_to_0p8,B3 Dual EKF,317,0.8,1,0.855074512646851,1.00343027758776
C_1_to_0p8,B3 Dual EKF,318,0.8,1,0.85447587663982,1.00338367055532
C_1_to_0p8,B3 Dual EKF,319,0.8,1,0.853883747545909,1.0033376967706
C_1_to_0p8,B3 Dual EKF,320,0.8,1,0.853298054637801,1.00329234762969
C_1_to_0p8,B3 Dual EKF,321,0.8,1,0.852718727956955,1.00324761464559
C_1_to_0p8,B3 Dual EKF,322,0.8,1,0.852145698305249,1.0032034894466
C_1_to_0p8,B3 Dual EKF,323,0.8,1,0.851578897236714,1.00315996377478
C_1_to_0p8,B3 Dual EKF,324,0.8,1,0.851018257049358,1.00311702948436
C_1_to_0p8,B3 Dual EKF,325,0.8,1,0.850463710777083,1.00307467854028
C_1_to_0p8,B3 Dual EKF,326,0.8,1,0.84991519218168,1.00303290301663
C_1_to_0p8,B3 Dual EKF,327,0.8,1,0.849372635744922,1.00299169509521
C_1_to_0p8,B3 Dual EKF,328,0.8,1,0.848835976660738,1.00295104706402
C_1_to_0p8,B3 Dual EKF,329,0.8,1,0.848305150827469,1.00291095131587
C_1_to_0p8,B3 Dual EKF,330,0.8,1,0.847780094840214,1.00287140034691
C_1_to_0p8,B3 Dual EKF,331,0.8,1,0.847260745983256,1.00283238675524
C_1_to_0p8,B3 Dual EKF,332,0.8,1,0.846747042222568,1.00279390323954
C_1_to_0p8,B3 Dual EKF,333,0.8,1,0.84623892219841,1.0027559425977
C_1_to_0p8,B3 Dual EKF,334,0.8,1,0.845736325217992,1.00271849772545
C_1_to_0p8,B3 Dual EKF,335,0.8,1,0.845239191248231,1.00268156161505
C_1_to_0p8,B3 Dual EKF,336,0.8,1,0.844747460908577,1.00264512735397
C_1_to_0p8,B3 Dual EKF,337,0.8,1,0.844261075463918,1.00260918812362
C_1_to_0p8,B3 Dual EKF,338,0.8,1,0.843779976817571,1.00257373719803
C_1_to_0p8,B3 Dual EKF,339,0.8,1,0.843304107504337,1.00253876794262
C_1_to_0p8,B3 Dual EKF,340,0.8,1,0.842833410683637,1.00250427381296
C_1_to_0p8,B3 Dual EKF,341,0.8,1,0.842367830132728,1.00247024835355
C_1_to_0p8,B3 Dual EKF,342,0.8,1,0.841907310239981,1.00243668519657
C_1_to_0p8,B3 Dual EKF,343,0.8,1,0.841451795998242,1.00240357806075
C_1_to_0p8,B3 Dual EKF,344,0.8,1,0.841001232998261,1.00237092075014
C_1_to_0p8,B3 Dual EKF,345,0.8,1,0.840555567422193,1.00233870715299
C_1_to_0p8,B3 Dual EKF,346,0.8,1,0.840114746037169,1.00230693124059
C_1_to_0p8,B3 Dual EKF,347,0.8,1,0.839678716188939,1.00227558706612
C_1_to_0p8,B3 Dual EKF,348,0.8,1,0.839247425795581,1.00224466876359
C_1_to_0p8,B3 Dual EKF,349,0.8,1,0.838820823341281,1.0022141705467
C_1_to_0p8,B3 Dual EKF,350,0.8,1,0.838398857870181,1.00218408670775
C_1_to_0p8,B3 Dual EKF,351,0.8,1,0.837981478980287,1.00215441161661
C_1_to_0p8,B3 Dual EKF,352,0.8,1,0.837568636817458,1.00212513971964
C_1_to_0p8,B3 Dual EKF,353,0.8,1,0.837160282069442,1.00209626553867
C_1_to_0p8,B3 Dual EKF,354,0.8,1,0.836756365959992,1.00206778366994
C_1_to_0p8,B3 Dual EKF,355,0.8,1,0.836356840243035,1.00203968878312
C_1_to_0p8,B3 Dual EKF,356,0.8,1,0.835961657196916,1.0020119756203
C_1_to_0p8,B3 Dual EKF,357,0.8,1,0.835570769618688,1.00198463899503
C_1_to_0p8,B3 Dual EKF,358,0.8,1,0.835184130818485,1.00195767379129
C_1_to_0p8,B3 Dual EKF,359,0.8,1,0.834801694613936,1.00193107496261
C_1_to_0p8,B3 Dual EKF,360,0.8,1,0.834423415324654,1.00190483753105
C_1_to_0p8,B3 Dual EKF,361,0.8,1,0.834049247766778,1.00187895658633
C_1_to_0p8,B3 Dual EKF,362,0.8,1,0.833679147247574,1.00185342728489
C_1_to_0p8,B3 Dual EKF,363,0.8,1,0.8333130695601,1.00182824484895
C_1_to_0p8,B3 Dual EKF,364,0.8,1,0.832950970977925,1.00180340456568
C_1_to_0p8,B3 Dual EKF,365,0.8,1,0.832592808249904,1.00177890178625
C_1_to_0p8,B3 Dual EKF,366,0.8,1,0.832238538595014,1.00175473192503
C_1_to_0p8,B3 Dual EKF,367,0.8,1,0.831888119697242,1.00173089045866
C_1_to_0p8,B3 Dual EKF,368,0.8,1,0.831541509700533,1.00170737292525
C_1_to_0p8,B3 Dual EKF,369,0.8,1,0.831198667203788,1.00168417492355
C_1_to_0p8,B3 Dual EKF,370,0.8,1,0.830859551255921,1.00166129211209
C_1_to_0p8,B3 Dual EKF,371,0.8,1,0.830524121350965,1.00163872020839
C_1_to_0p8,B3 Dual EKF,372,0.8,1,0.830192337423237,1.00161645498817
C_1_to_0p8,B3 Dual EKF,373,0.8,1,0.82986415984255,1.00159449228452
C_1_to_0p8,B3 Dual EKF,374,0.8,1,0.829539549409479,1.00157282798718
C_1_to_0p8,B3 Dual EKF,375,0.8,1,0.82921846735068,1.0015514580417
C_1_to_0p8,B3 Dual EKF,376,0.8,1,0.828900875314259,1.00153037844874
C_1_to_0p8,B3 Dual EKF,377,0.8,1,0.828586735365191,1.0015095852633
C_1_to_0p8,B3 Dual EKF,378,0.8,1,0.828276009980787,1.00148907459396
C_1_to_0p8,B3 Dual EKF,379,0.8,1,0.827968662046213,1.00146884260219
C_1_to_0p8,B3 Dual EKF,380,0.8,1,0.827664654850059,1.00144888550162
C_1_to_0p8,B3 Dual EKF,381,0.8,1,0.82736395207995,1.00142919955731
C_1_to_0p8,B3 Dual EKF,382,0.8,1,0.827066517818211,1.00140978108506
C_1_to_0p8,B3 Dual EKF,383,0.8,1,0.826772316537578,1.00139062645075
C_1_to_0p8,B3 Dual EKF,384,0.8,1,0.826481313096952,1.00137173206963
C_1_to_0p8,B3 Dual EKF,385,0.8,1,0.826193472737203,1.00135309440564
C_1_to_0p8,B3 Dual EKF,386,0.8,1,0.825908761077016,1.00133470997078
C_1_to_0p8,B3 Dual EKF,387,0.8,1,0.825627144108788,1.00131657532444
C_1_to_0p8,B3 Dual EKF,388,0.8,1,0.825348588194562,1.00129868707275
C_1_to_0p8,B3 Dual EKF,389,0.8,1,0.825073060062012,1.00128104186795
C_1_to_0p8,B3 Dual EKF,390,0.8,1,0.824800526800468,1.00126363640779
C_1_to_0p8,B3 Dual EKF,391,0.8,1,0.824530955856985,1.00124646743486
C_1_to_0p8,B3 Dual EKF,392,0.8,1,0.824264315032453,1.00122953173602
C_1_to_0p8,B3 Dual EKF,393,0.8,1,0.824000572477752,1.00121282614178
C_1_to_0p8,B3 Dual EKF,394,0.8,1,0.82373969668995,1.00119634752572
C_1_to_0p8,B3 Dual EKF,395,0.8,1,0.823481656508538,1.0011800928039
C_1_to_0p8,B3 Dual EKF,396,0.8,1,0.823226421111706,1.00116405893428
C_1_to_0p8,B3 Dual EKF,397,0.8,1,0.822973960012666,1.00114824291616
C_1_to_0p8,B3 Dual EKF,398,0.8,1,0.822724243056006,1.00113264178958
C_1_to_0p8,B3 Dual EKF,399,0.8,1,0.822477240414093,1.00111725263483
C_1_to_0p8,B3 Dual EKF,400,0.8,1,0.822232922583505,1.00110207257185
C_1_to_0p8,B3 Dual EKF,401,0.8,1,0.82199126038151,1.00108709875974
C_1_to_0p8,B3 Dual EKF,402,0.8,1,0.821752224942581,1.00107232839615
C_1_to_0p8,B3 Dual EKF,403,0.8,1,0.821515787714944,1.00105775871686
C_1_to_0p8,B3 Dual EKF,404,0.8,1,0.821281920457173,1.00104338699516
C_1_to_0p8,B3 Dual EKF,405,0.8,1,0.821050595234813,1.00102921054142
C_1_to_0p8,B3 Dual EKF,406,0.8,1,0.820821784417043,1.00101522670255
C_1_to_0p8,B3 Dual EKF,407,0.8,1,0.820595460673379,1.00100143286148
C_1_to_0p8,B3 Dual EKF,408,0.8,1,0.820371596970408,1.00098782643673
C_1_to_0p8,B3 Dual EKF,409,0.8,1,0.820150166568556,1.00097440488188
C_1_to_0p8,B3 Dual EKF,410,0.8,1,0.819931143018897,1.00096116568512
C_1_to_0p8,B3 Dual EKF,411,0.8,1,0.819714500159996,1.00094810636874
C_1_to_0p8,B3 Dual EKF,412,0.8,1,0.819500212114779,1.00093522448873
C_1_to_0p8,B3 Dual EKF,413,0.8,1,0.819288253287444,1.00092251763427
C_1_to_0p8,B3 Dual EKF,414,0.8,1,0.819078598360407,1.00090998342728
C_1_to_0p8,B3 Dual EKF,415,0.8,1,0.818871222291272,1.00089761952202
C_1_to_0p8,B3 Dual EKF,416,0.8,1,0.818666100309845,1.0008854236046
C_1_to_0p8,B3 Dual EKF,417,0.8,1,0.818463207915173,1.00087339339258
C_1_to_0p8,B3 Dual EKF,418,0.8,1,0.818262520872617,1.00086152663453
C_1_to_0p8,B3 Dual EKF,419,0.8,1,0.818064015210958,1.0008498211096
C_1_to_0p8,B3 Dual EKF,420,0.8,1,0.817867667219534,1.00083827462714
C_1_to_0p8,B3 Dual EKF,421,0.8,1,0.817673453445409,1.00082688502622
C_1_to_0p8,B3 Dual EKF,422,0.8,1,0.817481350690568,1.00081565017532
C_1_to_0p8,B3 Dual EKF,423,0.8,1,0.817291336009148,1.00080456797186
C_1_to_0p8,B3 Dual EKF,424,0.8,1,0.817103386704701,1.0007936363418
C_1_to_0p8,B3 Dual EKF,425,0.8,1,0.816917480327476,1.00078285323933
C_1_to_0p8,B3 Dual EKF,426,0.8,1,0.816733594671743,1.00077221664641
C_1_to_0p8,B3 Dual EKF,427,0.8,1,0.816551707773137,1.00076172457241
C_1_to_0p8,B3 Dual EKF,428,0.8,1,0.816371797906038,1.00075137505376
C_1_to_0p8,B3 Dual EKF,429,0.8,1,0.816193843580972,1.00074116615357
C_1_to_0p8,B3 Dual EKF,430,0.8,1,0.816017823542048,1.00073109596127
C_1_to_0p8,B3 Dual EKF,431,0.8,1,0.815843716764417,1.00072116259223
C_1_to_0p8,B3 Dual EKF,432,0.8,1,0.815671502451761,1.00071136418744
C_1_to_0p8,B3 Dual EKF,433,0.8,1,0.815501160033807,1.00070169891316
C_1_to_0p8,B3 Dual EKF,434,0.8,1,0.815332669163874,1.00069216496053
C_1_to_0p8,B3 Dual EKF,435,0.8,1,0.815166009716441,1.00068276054531
C_1_to_0p8,B3 Dual EKF,436,0.8,1,0.81500116178474,1.00067348390747
C_1_to_0p8,B3 Dual EKF,437,0.8,1,0.814838105678384,1.0006643333109
C_1_to_0p8,B3 Dual EKF,438,0.8,1,0.814676821921011,1.00065530704309
C_1_to_0p8,B3 Dual EKF,439,0.8,1,0.814517291247956,1.00064640341478
C_1_to_0p8,B3 Dual EKF,440,0.8,1,0.814359494603957,1.00063762075969
C_1_to_0p8,B3 Dual EKF,441,0.8,1,0.81420341314087,1.00062895743415
C_1_to_0p8,B3 Dual EKF,442,0.8,1,0.814049028215426,1.00062041181684
C_1_to_0p8,B3 Dual EKF,443,0.8,1,0.813896321386997,1.00061198230846
C_1_to_0p8,B3 Dual EKF,444,0.8,1,0.8137452744154,1.00060366733144
C_1_to_0p8,B3 Dual EKF,445,0.8,1,0.81359586925871,1.00059546532966
C_1_to_0p8,B3 Dual EKF,446,0.8,1,0.813448088071116,1.00058737476811
C_1_to_0p8,B3 Dual EKF,447,0.8,1,0.813301913200777,1.00057939413268
C_1_to_0p8,B3 Dual EKF,448,0.8,1,0.813157327187726,1.00057152192979
C_1_to_0p8,B3 Dual EKF,449,0.8,1,0.813014312761772,1.00056375668617
C_1_to_0p8,B3 Dual EKF,450,0.8,1,0.812872852840448,1.00055609694859
C_1_to_0p8,B3 Dual EKF,451,0.8,1,0.812732930526965,1.00054854128353
C_1_to_0p8,B3 Dual EKF,452,0.8,1,0.812594529108194,1.00054108827696
C_1_to_0p8,B3 Dual EKF,453,0.8,1,0.81245763205267,1.00053373653406
C_1_to_0p8,B3 Dual EKF,454,0.8,1,0.812322223008619,1.00052648467898
C_1_to_0p8,B3 Dual EKF,455,0.8,1,0.812188285802004,1.00051933135454
C_1_to_0p8,B3 Dual EKF,456,0.8,1,0.812055804434591,1.00051227522201
C_1_to_0p8,B3 Dual EKF,457,0.8,1,0.811924763082041,1.00050531496084
C_1_to_0p8,B3 Dual EKF,458,0.8,1,0.811795146092019,1.00049844926843
C_1_to_0p8,B3 Dual EKF,459,0.8,1,0.811666937982323,1.0004916768599
C_1_to_0p8,B3 Dual EKF,460,0.8,1,0.811540123439037,1.00048499646778
C_1_to_0p8,B3 Dual EKF,461,0.8,1,0.811414687314699,1.00047840684186
C_1_to_0p8,B3 Dual EKF,462,0.8,1,0.811290614626496,1.0004719067489
C_1_to_0p8,B3 Dual EKF,463,0.8,1,0.811167890554469,1.00046549497242
C_1_to_0p8,B3 Dual EKF,464,0.8,1,0.811046500439746,1.00045917031247
C_1_to_0p8,B3 Dual EKF,465,0.8,1,0.810926429782793,1.00045293158539
C_1_to_0p8,B3 Dual EKF,466,0.8,1,0.810807664241675,1.00044677762364
C_1_to_0p8,B3 Dual EKF,467,0.8,1,0.810690189630353,1.00044070727549
C_1_to_0p8,B3 Dual EKF,468,0.8,1,0.810573991916979,1.0004347194049
C_1_to_0p8,B3 Dual EKF,469,0.8,1,0.81045905722223,1.00042881289124
C_1_to_0p8,B3 Dual EKF,470,0.8,1,0.81034537181764,1.00042298662913
C_1_to_0p8,B3 Dual EKF,471,0.8,1,0.81023292212397,1.0004172395282
C_1_to_0p8,B3 Dual EKF,472,0.8,1,0.810121694709579,1.00041157051287
C_1_to_0p8,B3 Dual EKF,473,0.8,1,0.810011676288823,1.0004059785222
C_1_to_0p8,B3 Dual EKF,474,0.8,1,0.809902853720466,1.00040046250967
C_1_to_0p8,B3 Dual EKF,475,0.8,1,0.809795214006113,1.00039502144297
C_1_to_0p8,B3 Dual EKF,476,0.8,1,0.809688744288656,1.0003896543038
C_1_to_0p8,B3 Dual EKF,477,0.8,1,0.809583431850735,1.00038436008771
C_1_to_0p8,B3 Dual EKF,478,0.8,1,0.809479264113227,1.00037913780391
C_1_to_0p8,B3 Dual EKF,479,0.8,1,0.809376228633736,1.00037398647505
C_1_to_0p8,B3 Dual EKF,480,0.8,1,0.809274313105108,1.00036890513708
C_1_to_0p8,B3 Dual EKF,481,0.8,1,0.809173505353966,1.00036389283902
C_1_to_0p8,B3 Dual EKF,482,0.8,1,0.809073793339249,1.00035894864284
C_1_to_0p8,B3 Dual EKF,483,0.8,1,0.808975165150778,1.00035407162323
C_1_to_0p8,B3 Dual EKF,484,0.8,1,0.808877609007835,1.00034926086748
C_1_to_0p8,B3 Dual EKF,485,0.8,1,0.80878111325775,1.00034451547526
C_1_to_0p8,B3 Dual EKF,486,0.8,1,0.808685666374514,1.00033983455848
C_1_to_0p8,B3 Dual EKF,487,0.8,1,0.808591256957399,1.00033521724111
C_1_to_0p8,B3 Dual EKF,488,0.8,1,0.808497873729602,1.00033066265903
C_1_to_0p8,B3 Dual EKF,489,0.8,1,0.808405505536889,1.00032616995986
C_1_to_0p8,B3 Dual EKF,490,0.8,1,0.80831414134627,1.00032173830279
C_1_to_0p8,B3 Dual EKF,491,0.8,1,0.80822377024468,1.00031736685846
C_1_to_0p8,B3 Dual EKF,492,0.8,1,0.808134381437673,1.00031305480875
C_1_to_0p8,B3 Dual EKF,493,0.8,1,0.808045964248133,1.00030880134668
C_1_to_0p8,B3 Dual EKF,494,0.8,1,0.807958508115001,1.00030460567621
C_1_to_0p8,B3 Dual EKF,495,0.8,1,0.807872002592012,1.00030046701213
C_1_to_0p8,B3 Dual EKF,496,0.8,1,0.807786437346447,1.0002963845799
C_1_to_0p8,B3 Dual EKF,497,0.8,1,0.807701802157898,1.0002923576155
C_1_to_0p8,B3 Dual EKF,498,0.8,1,0.807618086917052,1.00028838536529
C_1_to_0p8,B3 Dual EKF,499,0.8,1,0.807535281624475,1.00028446708587
C_1_to_0p8,B3 Dual EKF,500,0.8,1,0.807453376389426,1.00028060204394
C_1_to_0p8,B3 Dual EKF,501,0.8,1,0.807372361428672,1.00027678951617
C_1_to_0p8,B3 Dual EKF,502,0.8,1,0.807292227065317,1.00027302878905
C_1_to_0p8,B3 Dual EKF,503,0.8,1,0.80721296372765,1.00026931915876
C_1_to_0p8,B3 Dual EKF,504,0.8,1,0.807134561948002,1.00026565993106
C_1_to_0p8,B3 Dual EKF,505,0.8,1,0.80705701236161,1.00026205042113
C_1_to_0p8,B3 Dual EKF,506,0.8,1,0.806980305705506,1.00025848995345
C_1_to_0p8,B3 Dual EKF,507,0.8,1,0.806904432817403,1.00025497786169
C_1_to_0p8,B3 Dual EKF,508,0.8,1,0.806829384634605,1.00025151348857
C_1_to_0p8,B3 Dual EKF,509,0.8,1,0.806755152192924,1.00024809618573
C_1_to_0p8,B3 Dual EKF,510,0.8,1,0.80668172662561,1.00024472531365
C_1_to_0p8,B3 Dual EKF,511,0.8,1,0.806609099162288,1.00024140024145
C_1_to_0p8,B3 Dual EKF,512,0.8,1,0.806537261127915,1.00023812034687
C_1_to_0p8,B3 Dual EKF,513,0.8,1,0.806466203941743,1.00023488501607
C_1_to_0p8,B3 Dual EKF,514,0.8,1,0.806395919116289,1.00023169364356
C_1_to_0p8,B3 Dual EKF,515,0.8,1,0.806326398256329,1.0002285456321
C_1_to_0p8,B3 Dual EKF,516,0.8,1,0.806257633057891,1.00022544039254
C_1_to_0p8,B3 Dual EKF,517,0.8,1,0.806189615307262,1.00022237734372
C_1_to_0p8,B3 Dual EKF,518,0.8,1,0.806122336880009,1.00021935591242
C_1_to_0p8,B3 Dual EKF,519,0.8,1,0.806055789740009,1.00021637553318
C_1_to_0p8,B3 Dual EKF,520,0.8,1,0.805989965938487,1.00021343564822
C_1_to_0p8,B3 Dual EKF,521,0.8,1,0.805924857613068,1.00021053570734
C_1_to_0p8,B3 Dual EKF,522,0.8,1,0.805860456986839,1.00020767516784
C_1_to_0p8,B3 Dual EKF,523,0.8,1,0.805796756367417,1.00020485349437
C_1_to_0p8,B3 Dual EKF,524,0.8,1,0.805733748146032,1.00020207015885
C_1_to_0p8,B3 Dual EKF,525,0.8,1,0.805671424796619,1.00019932464038
C_1_to_0p8,B3 Dual EKF,526,0.8,1,0.805609778874917,1.00019661642516
C_1_to_0p8,B3 Dual EKF,527,0.8,1,0.805548803017581,1.00019394500634
C_1_to_0p8,B3 Dual EKF,528,0.8,1,0.805488489941303,1.00019130988397
C_1_to_0p8,B3 Dual EKF,529,0.8,1,0.805428832441941,1.0001887105649
C_1_to_0p8,B3 Dual EKF,530,0.8,1,0.805369823393659,1.00018614656265
C_1_to_0p8,B3 Dual EKF,531,0.8,1,0.805311455748075,1.0001836173974
C_1_to_0p8,B3 Dual EKF,532,0.8,1,0.805253722533422,1.00018112259581
C_1_to_0p8,B3 Dual EKF,533,0.8,1,0.805196616853711,1.00017866169097
C_1_to_0p8,B3 Dual EKF,534,0.8,1,0.80514013188791,1.00017623422234
C_1_to_0p8,B3 Dual EKF,535,0.8,1,0.805084260889128,1.00017383973563
C_1_to_0p8,B3 Dual EKF,536,0.8,1,0.805028997183812,1.0001714777827
C_1_to_0p8,B3 Dual EKF,537,0.8,1,0.804974334170944,1.00016914792152
C_1_to_0p8,B3 Dual EKF,538,0.8,1,0.80492026532126,1.00016684971606
C_1_to_0p8,B3 Dual EKF,539,0.8,1,0.804866784176464,1.00016458273623
C_1_to_0p8,B3 Dual EKF,540,0.8,1,0.804813884348459,1.00016234655775
C_1_to_0p8,B3 Dual EKF,541,0.8,1,0.804761559518584,1.00016014076212
C_1_to_0p8,B3 Dual EKF,542,0.8,1,0.80470980343686,1.00015796493655
C_1_to_0p8,B3 Dual EKF,543,0.8,1,0.804658609921242,1.00015581867383
C_1_to_0p8,B3 Dual EKF,544,0.8,1,0.804607972856881,1.00015370157228
C_1_to_0p8,B3 Dual EKF,545,0.8,1,0.804557886195393,1.0001516132357
C_1_to_0p8,B3 Dual EKF,546,0.8,1,0.804508343954139,1.00014955327326
C_1_to_0p8,B3 Dual EKF,547,0.8,1,0.804459340215507,1.00014752129944
C_1_to_0p8,B3 Dual EKF,548,0.8,1,0.804410869126208,1.00014551693396
C_1_to_0p8,B3 Dual EKF,549,0.8,1,0.804362924896575,1.0001435398017
C_1_to_0p8,B3 Dual EKF,550,0.8,1,0.804315501799873,1.00014158953266
C_1_to_0p8,B3 Dual EKF,551,0.8,1,0.804268594171614,1.00013966576183
C_1_to_0p8,B3 Dual EKF,552,0.8,1,0.804222196408879,1.0001377681292
C_1_to_0p8,B3 Dual EKF,553,0.8,1,0.804176302969652,1.00013589627962
C_1_to_0p8,B3 Dual EKF,554,0.8,1,0.804130908372156,1.00013404986277
C_1_to_0p8,B3 Dual EKF,555,0.8,1,0.804086007194198,1.00013222853312
C_1_to_0p8,B3 Dual EKF,556,0.8,1,0.804041594072522,1.00013043194979
C_1_to_0p8,B3 Dual EKF,557,0.8,1,0.803997663702168,1.00012865977656
C_1_to_0p8,B3 Dual EKF,558,0.8,1,0.80395421083584,1.00012691168177
C_1_to_0p8,B3 Dual EKF,559,0.8,1,0.803911230283277,1.00012518733826
C_1_to_0p8,B3 Dual EKF,560,0.8,1,0.803868716910633,1.00012348642334
C_1_to_0p8,B3 Dual EKF,561,0.8,1,0.803826665639865,1.00012180861868
C_1_to_0p8,B3 Dual EKF,562,0.8,1,0.803785071448127,1.00012015361027
C_1_to_0p8,B3 Dual EKF,563,0.8,1,0.803743929367169,1.00011852108839
C_1_to_0p8,B3 Dual EKF,564,0.8,1,0.803703234482744,1.00011691074752
C_1_to_0p8,B3 Dual EKF,565,0.8,1,0.803662981934018,1.00011532228627
C_1_to_0p8,B3 Dual EKF,566,0.8,1,0.803623166912996,1.00011375540738
C_1_to_0p8,B3 Dual EKF,567,0.8,1,0.803583784663942,1.00011220981761
C_1_to_0p8,B3 Dual EKF,568,0.8,1,0.803544830482812,1.0001106852277
C_1_to_0p8,B3 Dual EKF,569,0.8,1,0.803506299716695,1.00010918135232
C_1_to_0p8,B3 Dual EKF,570,0.8,1,0.803468187763252,1.00010769791003
C_1_to_0p8,B3 Dual EKF,571,0.8,1,0.803430490070173,1.00010623462321
C_1_to_0p8,B3 Dual EKF,572,0.8,1,0.803393202134628,1.00010479121801
C_1_to_0p8,B3 Dual EKF,573,0.8,1,0.80335631950273,1.00010336742428
C_1_to_0p8,B3 Dual EKF,574,0.8,1,0.803319837769005,1.00010196297558
C_1_to_0p8,B3 Dual EKF,575,0.8,1,0.803283752575863,1.00010057760907
C_1_to_0p8,B3 Dual EKF,576,0.8,1,0.803248059613082,1.00009921106547
C_1_to_0p8,B3 Dual EKF,577,0.8,1,0.803212754617288,1.00009786308903
C_1_to_0p8,B3 Dual EKF,578,0.8,1,0.803177833371448,1.0000965334275
C_1_to_0p8,B3 Dual EKF,579,0.8,1,0.803143291704367,1.00009522183201
C_1_to_0p8,B3 Dual EKF,580,0.8,1,0.803109125490189,1.00009392805712
C_1_to_0p8,B3 Dual EKF,581,0.8,1,0.803075330647904,1.00009265186069
C_1_to_0p8,B3 Dual EKF,582,0.8,1,0.803041903140862,1.00009139300389
C_1_to_0p8,B3 Dual EKF,583,0.8,1,0.803008838976287,1.00009015125112
C_1_to_0p8,B3 Dual EKF,584,0.8,1,0.802976134204806,1.00008892636999
C_1_to_0p8,B3 Dual EKF,585,0.8,1,0.802943784919971,1.00008771813127
C_1_to_0p8,B3 Dual EKF,586,0.8,1,0.802911787257797,1.00008652630883
C_1_to_0p8,B3 Dual EKF,587,0.8,1,0.8028801373963,1.00008535067964
C_1_to_0p8,B3 Dual EKF,588,0.8,1,0.802848831555036,1.00008419102366
C_1_to_0p8,B3 Dual EKF,589,0.8,1,0.802817865994655,1.00008304712389
C_1_to_0p8,B3 Dual EKF,590,0.8,1,0.802787237016452,1.00008191876623
