case_id,algorithm,noise_profile,skew_ns,seed,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,projection_saturation,failure_flag,failure_reason,mu_C,mu_R
PV1-034,B4 Cuk-adapted wavelet-KF,nominal,0,21034,8e-05,0.075,7.98368844558937e-05,0.0741582733887117,0.203894430132855,1.12230214838436,-0.203894430132855,-1.12230214838436,3.76765706179324e-13,3.35178764789578e-06,38,0,0,,2314735.30605472,1039672881.87325
PV1-034,TS-SLTVKE,nominal,0,21034,8e-05,0.075,7.99581408723142e-05,0.0751575630085196,0.0523239096072715,0.21008401135945,-0.0523239096072715,0.21008401135945,4.83200124484576e-15,6.85069177557045e-08,3,0,0,,2314735.30605472,1039672881.87325
PV1-034,B0 Closed-form,nominal,20,31034,8e-05,0.075,8.01002093461747e-05,0.0741509245943648,0.125261682718361,1.13210054084698,0.125261682718361,-1.13210054084698,0.00030706630244135,6.0032095843525e-07,256,0,0,,2314735.30605472,1039672881.87325
PV1-034,B1 RLS,nominal,20,31034,8e-05,0.075,7.99916848169073e-05,0.0749671565258662,0.010393978865887,0.0437912988450565,-0.010393978865887,-0.0437912988450565,2.63421853056834e-09,0.00722555280250718,14,0,0,,2314735.30605472,1039672881.87325
PV1-034,B2 Augmented EKF,nominal,20,31034,8e-05,0.075,8.08872066757398e-05,0.0748856410954629,1.10900834467474,0.152478539382865,1.10900834467474,-0.152478539382865,3.67293934661964e-10,2.11758028655379e-06,63,0,0,,2314735.30605472,1039672881.87325
PV1-034,B3 Dual EKF,nominal,20,31034,8e-05,0.075,7.99937715231411e-05,0.0749975855151719,0.00778559607366561,0.00321931310413396,-0.00778559607366561,-0.00321931310413396,4.8144071939412e-15,6.33642235145846e-07,16,0,0,,2314735.30605472,1039672881.87325
PV1-034,B4 Cuk-adapted wavelet-KF,nominal,20,31034,8e-05,0.075,7.98040338780185e-05,0.0739967193186093,0.244957652476836,1.33770757518764,-0.244957652476836,-1.33770757518764,3.76145975877944e-13,3.35178764789578e-06,36,0,0,,2314735.30605472,1039672881.87325
PV1-034,TS-SLTVKE,nominal,20,31034,8e-05,0.075,7.99707324471919e-05,0.0748109708969797,0.0365844410100877,0.252038804027096,-0.0365844410100877,-0.252038804027096,4.83504568176134e-15,6.85069177557045e-08,3,0,0,,2314735.30605472,1039672881.87325
PV1-034,B0 Closed-form,nominal,50,41034,8e-05,0.075,7.99743184154135e-05,0.0741034082246353,0.0321019807331427,1.19545570048625,-0.0321019807331427,-1.19545570048625,0.000323659185793812,1.24616370635022e-06,256,0,0,,2314735.30605472,1039672881.87325
PV1-034,B1 RLS,nominal,50,41034,8e-05,0.075,7.99934488722954e-05,0.0750268290563438,0.00818890963070294,0.0357720751250993,-0.00818890963070294,0.0357720751250993,2.63445090777717e-09,0.00722555280250718,15,0,0,,2314735.30605472,1039672881.87325
PV1-034,B2 Augmented EKF,nominal,50,41034,8e-05,0.075,7.91592783013247e-05,0.0750160472988759,1.05090212334413,0.0213963985012389,-1.05090212334413,0.0213963985012389,3.87701591186427e-10,2.10948657755233e-06,24,0,0,,2314735.30605472,1039672881.87325
PV1-034,B3 Dual EKF,nominal,50,41034,8e-05,0.075,8.00359621328201e-05,0.0749820355408993,0.0449526660251328,0.0239526121342259,0.0449526660251328,-0.0239526121342259,4.82457216179005e-15,6.33642235145846e-07,19,0,0,,2314735.30605472,1039672881.87325
PV1-034,B4 Cuk-adapted wavelet-KF,nominal,50,41034,8e-05,0.075,7.98263877216047e-05,0.0740820361383042,0.217015347994161,1.22395181559446,-0.217015347994161,-1.22395181559446,3.76567600772227e-13,3.35178764789578e-06,36,0,0,,2314735.30605472,1039672881.87325
PV1-034,TS-SLTVKE,nominal,50,41034,8e-05,0.075,8.00008755477007e-05,0.074850553753205,0.00109443462581484,0.199261662393294,0.00109443462581484,-0.199261662393294,4.84233963473531e-15,6.85069177557045e-08,3,0,0,,2314735.30605472,1039672881.87325
PV1-034,B0 Closed-form,nominal,100,51034,8e-05,0.075,7.99895037416489e-05,0.0741623166971866,0.0131203229388731,1.11691107041789,-0.0131203229388731,-1.11691107041789,0.000319134308661113,3.68960575919901e-06,256,0,0,,2314735.30605472,1039672881.87325
PV1-034,B1 RLS,nominal,100,51034,8e-05,0.075,8.00076046129833e-05,0.0749755071837245,0.00950576622912202,0.0326570883672865,0.00950576622912202,-0.0326570883672865,2.6363161857277e-09,0.00722555280250718,14,0,0,,2314735.30605472,1039672881.87325
PV1-034,B2 Augmented EKF,nominal,100,51034,8e-05,0.075,7.65737063246575e-05,0.0748646668316567,4.28286709417819,0.180444224457732,-4.28286709417819,-0.180444224457732,3.68077804748585e-10,2.10642446252988e-06,26,0,0,,2314735.30605472,1039672881.87325
PV1-034,B3 Dual EKF,nominal,100,51034,8e-05,0.075,8.002322459842e-05,0.0753476886157167,0.0290307480249547,0.463584820955543,0.0290307480249547,0.463584820955543,4.82150161781909e-15,6.33642235145846e-07,17,0,0,,2314735.30605472,1039672881.87325
PV1-034,B4 Cuk-adapted wavelet-KF,nominal,100,51034,8e-05,0.075,7.98255732239241e-05,0.074105586028308,0.21803347009485,1.192551962256,-0.21803347009485,-1.192551962256,3.76552231982436e-13,3.35178764789578e-06,38,0,0,,2314735.30605472,1039672881.87325
PV1-034,TS-SLTVKE,nominal,100,51034,8e-05,0.075,7.99774373062737e-05,0.0750741790212077,0.0282033671578717,0.0989053616102427,-0.0282033671578717,0.0989053616102427,4.83666739391427e-15,7.68069097328056e-08,3,0,0,,2314735.30605472,1039672881.87325
PV1-034,B0 Closed-form,5mV_2mA,0,22034,8e-05,0.075,8.03937905219272e-05,0.0738477366724109,0.492238152408945,1.53635110345209,0.492238152408945,-1.53635110345209,0.00935307463658252,1.53980973330591e-05,256,0,0,,92589.4122421888,41597437.22798
PV1-034,B1 RLS,5mV_2mA,0,22034,8e-05,0.075,8.02319540354461e-05,0.0749611564630642,0.289942544307567,0.0517913825810827,0.289942544307567,-0.0517913825810827,2.66601078409705e-09,0.00722555280250718,16,0,0,,92589.4122421888,41597437.22798
PV1-034,B2 Augmented EKF,5mV_2mA,0,22034,8e-05,0.075,7.93373408653411e-05,0.0743376364197022,0.828323918323638,0.883151440397023,-0.828323918323638,-0.883151440397023,3.87087928083743e-10,3.05242468889702e-06,1024,0,0,,92589.4122421888,41597437.22798
PV1-034,B3 Dual EKF,5mV_2mA,0,22034,8e-05,0.075,8.01117484609123e-05,0.0743417225126008,0.1396855761404,0.877703316532289,0.1396855761404,-0.877703316532289,9.88528399626586e-14,3.47954037052811e-06,22,0,0,,92589.4122421888,41597437.22798
PV1-034,B4 Cuk-adapted wavelet-KF,5mV_2mA,0,22034,8e-05,0.075,7.98965832786045e-05,0.0733701312559912,0.129270901744347,2.17315832534504,-0.129270901744347,-2.17315832534504,3.77893891993666e-13,3.35178764789578e-06,38,0,0,,92589.4122421888,41597437.22798
PV1-034,TS-SLTVKE,5mV_2mA,0,22034,8e-05,0.075,8.0023027211412e-05,0.0742861972358406,0.028784014264992,0.951737018879239,0.028784014264992,-0.951737018879239,9.00303287314708e-14,3.4828674674037e-07,5,0,0,,92589.4122421888,41597437.22798
PV1-034,B0 Closed-form,5mV_2mA,20,32034,8e-05,0.075,8.01022646961587e-05,0.0741054439912513,0.127830870198395,1.19274134499832,0.127830870198395,-1.19274134499832,0.00785085545826956,1.2170236918447e-05,256,0,0,,92589.4122421888,41597437.22798
PV1-034,B1 RLS,5mV_2mA,20,32034,8e-05,0.075,8.03018250237364e-05,0.075090019951004,0.377281279670471,0.120026601338604,0.377281279670471,0.120026601338604,2.67530983627708e-09,0.00722555280250718,10,0,0,,92589.4122421888,41597437.22798
PV1-034,B2 Augmented EKF,5mV_2mA,20,32034,8e-05,0.075,7.76160414410408e-05,0.0745352670703914,2.97994819869903,0.619643906144792,-2.97994819869903,-0.619643906144792,4.60006296427906e-10,3.15134264293233e-06,1024,0,0,,92589.4122421888,41597437.22798
PV1-034,B3 Dual EKF,5mV_2mA,20,32034,8e-05,0.075,8.02620612342749e-05,0.0750516034000045,0.327576542843657,0.068804533339332,0.327576542843657,0.068804533339332,9.95968365112218e-14,3.47954037052811e-06,20,0,0,,92589.4122421888,41597437.22798
PV1-034,B4 Cuk-adapted wavelet-KF,5mV_2mA,20,32034,8e-05,0.075,8.01510263469407e-05,0.0739178250183178,0.188782933675868,1.44289997557634,0.188782933675868,-1.44289997557634,3.82730783491413e-13,3.35178764789578e-06,36,0,0,,92589.4122421888,41597437.22798
PV1-034,TS-SLTVKE,5mV_2mA,20,32034,8e-05,0.075,8.04703493468695e-05,0.0747651778708058,0.587936683586902,0.313096172258997,0.587936683586902,-0.313096172258997,9.18193179306031e-14,3.4828674674037e-07,15,0,0,,92589.4122421888,41597437.22798
PV1-034,B0 Closed-form,5mV_2mA,50,42034,8e-05,0.075,7.96598484971993e-05,0.0740687893004501,0.425189378500928,1.24161426606658,-0.425189378500928,-1.24161426606658,0.00687684052652437,1.25649141101735e-05,256,0,0,,92589.4122421888,41597437.22798
PV1-034,B1 RLS,5mV_2mA,50,42034,8e-05,0.075,7.99395134269284e-05,0.0750270501382146,0.0756082163394636,0.0360668509527725,-0.0756082163394636,0.0360668509527725,2.62735299446548e-09,0.00722555280250718,12,0,0,,92589.4122421888,41597437.22798
PV1-034,B2 Augmented EKF,5mV_2mA,50,42034,8e-05,0.075,7.50918030521486e-05,0.0749630497809965,6.13524618481421,0.0492669586713383,-6.13524618481421,-0.0492669586713383,4.68485388356069e-10,3.08141381428244e-06,1024,0,0,,92589.4122421888,41597437.22798
PV1-034,B3 Dual EKF,5mV_2mA,50,42034,8e-05,0.075,7.98929041511222e-05,0.0746065892495005,0.133869811097219,0.524547667332712,-0.133869811097219,-0.524547667332712,9.77770977312706e-14,3.47954037052811e-06,18,0,0,,92589.4122421888,41597437.22798
PV1-034,B4 Cuk-adapted wavelet-KF,5mV_2mA,50,42034,8e-05,0.075,7.98490765828331e-05,0.0745399614049021,0.188654271458608,0.6133847934639,-0.188654271458608,-0.6133847934639,3.76995906929382e-13,3.35178764789578e-06,40,0,0,,92589.4122421888,41597437.22798
PV1-034,TS-SLTVKE,5mV_2mA,50,42034,8e-05,0.075,7.99335080050091e-05,0.0755517564114737,0.0831149937386074,0.735675215298233,-0.0831149937386074,0.735675215298233,8.96281480002447e-14,3.4828674674037e-07,9,0,0,,92589.4122421888,41597437.22798
PV1-034,B0 Closed-form,5mV_2mA,100,52034,8e-05,0.075,8.0145264464852e-05,0.0740842973288904,0.181580581064985,1.22093689481288,0.181580581064985,-1.22093689481288,0.00848588012959595,1.52861446876965e-05,256,0,0,,92589.4122421888,41597437.22798
PV1-034,B1 RLS,5mV_2mA,100,52034,8e-05,0.075,8.00831184213374e-05,0.0747149265747392,0.103898026671714,0.380097900347764,0.103898026671714,-0.380097900347764,2.64628325315803e-09,0.00722555280250718,10,0,0,,92589.4122421888,41597437.22798
PV1-034,B2 Augmented EKF,5mV_2mA,100,52034,8e-05,0.075,7.72798376853701e-05,0.073951924207492,3.4002028932874,1.39743439001063,-3.4002028932874,-1.39743439001063,4.30297515292709e-10,3.04994898959094e-06,1024,0,0,,92589.4122421888,41597437.22798
PV1-034,B3 Dual EKF,5mV_2mA,100,52034,8e-05,0.075,8.0109444111181e-05,0.0746620663357968,0.136805138976198,0.450578218937551,0.136805138976198,-0.450578218937551,9.88414667650231e-14,3.47954037052811e-06,18,0,0,,92589.4122421888,41597437.22798
PV1-034,B4 Cuk-adapted wavelet-KF,5mV_2mA,100,52034,8e-05,0.075,7.99684467618574e-05,0.0742117610567189,0.0394415476782261,1.05098525770821,-0.0394415476782261,-1.05098525770821,3.79255323570877e-13,3.35178764789578e-06,34,0,0,,92589.4122421888,41597437.22798
PV1-034,TS-SLTVKE,5mV_2mA,100,52034,8e-05,0.075,8.01350225803518e-05,0.0749729686461857,0.168778225439713,0.0360418050856885,0.168778225439713,-0.0360418050856885,9.05353917004749e-14,3.4828674674037e-07,7,0,0,,92589.4122421888,41597437.22798
PV1-034,B0 Closed-form,10mV_5mA,0,23034,8e-05,0.075,7.97199221366593e-05,0.0737395941081647,0.350097329175889,1.6805411891137,-0.350097329175889,-1.6805411891137,0.0320769989337981,4.93281719577046e-05,256,0,0,,23147.3530605472,10396728.8187325
PV1-034,B1 RLS,10mV_5mA,0,23034,8e-05,0.075,7.99839560432104e-05,0.0755240093971182,0.0200549459870233,0.698679196157533,-0.0200549459870233,0.698679196157533,2.63320060834474e-09,0.00722555280250718,18,0,0,,23147.3530605472,10396728.8187325
PV1-034,B2 Augmented EKF,10mV_5mA,0,23034,8e-05,0.075,7.59881627240278e-05,0.0725870715251205,5.01479659496523,3.21723796650597,-5.01479659496523,-3.21723796650597,6.05570326988392e-10,4.29152326464077e-06,1024,0,0,,23147.3530605472,10396728.8187325
PV1-034,B3 Dual EKF,10mV_5mA,0,23034,8e-05,0.075,7.96812146185645e-05,0.0757414751304858,0.398481726794389,0.988633507314337,-0.398481726794389,0.988633507314337,3.78390778672239e-13,7.07347503075719e-06,103,0,0,,23147.3530605472,10396728.8187325
PV1-034,B4 Cuk-adapted wavelet-KF,10mV_5mA,0,23034,8e-05,0.075,7.97837954036416e-05,0.0745161107146264,0.270255745447995,0.645185713831542,-0.270255745447995,-0.645185713831542,3.75764555293087e-13,3.35178764789578e-06,18,0,0,,23147.3530605472,10396728.8187325
PV1-034,TS-SLTVKE,10mV_5mA,0,23034,8e-05,0.075,7.98936575059782e-05,0.0749977140663185,0.132928117527224,0.003047911575312,-0.132928117527224,-0.003047911575312,3.51133668523942e-13,7.00328490574227e-07,13,0,0,,23147.3530605472,10396728.8187325
PV1-034,B0 Closed-form,10mV_5mA,20,33034,8e-05,0.075,7.92784632396764e-05,0.0749917356437826,0.901920950404571,0.0110191416232327,-0.901920950404571,-0.0110191416232327,0.0337856057622909,5.34585242277547e-05,256,0,0,,23147.3530605472,10396728.8187325
PV1-034,B1 RLS,10mV_5mA,20,33034,8e-05,0.075,7.99638401981915e-05,0.07489372625552,0.0451997522606616,0.14169832597329,-0.0451997522606616,-0.14169832597329,2.6305526234811e-09,0.00722555280250718,13,0,0,,23147.3530605472,10396728.8187325
PV1-034,B2 Augmented EKF,10mV_5mA,20,33034,8e-05,0.075,9.7060935166479e-05,0.0736907442235306,21.3261689580988,1.74567436862594,21.3261689580988,-1.74567436862594,5.98451096607483e-10,4.17540679256653e-06,1024,0,0,,23147.3530605472,10396728.8187325
PV1-034,B3 Dual EKF,10mV_5mA,20,33034,8e-05,0.075,7.97444327985033e-05,0.0745135344063146,0.319459001870839,0.648620791580586,-0.319459001870839,-0.648620791580586,3.79593052492842e-13,7.07347503075719e-06,23,0,0,,23147.3530605472,10396728.8187325
PV1-034,B4 Cuk-adapted wavelet-KF,10mV_5mA,20,33034,8e-05,0.075,7.9677369159421e-05,0.0742846469695836,0.403288550723709,0.953804040555191,-0.403288550723709,-0.953804040555191,3.73763584400836e-13,3.35178764789578e-06,40,0,0,,23147.3530605472,10396728.8187325
PV1-034,TS-SLTVKE,10mV_5mA,20,33034,8e-05,0.075,7.99436610739485e-05,0.0751796568786043,0.0704236575643805,0.239542504805771,-0.0704236575643805,0.239542504805771,3.52013559485977e-13,7.00328490574227e-07,39,0,0,,23147.3530605472,10396728.8187325
PV1-034,B0 Closed-form,10mV_5mA,50,43034,8e-05,0.075,8.00225431610086e-05,0.0750121860355842,0.0281789512607282,0.016248047445544,0.0281789512607282,0.016248047445544,0.0307587568730188,5.12036850019921e-05,256,0,0,,23147.3530605472,10396728.8187325
PV1-034,B1 RLS,10mV_5mA,50,43034,8e-05,0.075,8.00614995474798e-05,0.0753136163806207,0.0768744343497961,0.418155174160976,0.0768744343497961,0.418155174160976,2.643426895761e-09,0.00722555280250718,14,0,0,,23147.3530605472,10396728.8187325
PV1-034,B2 Augmented EKF,10mV_5mA,50,43034,8e-05,0.075,7.70821989260381e-05,0.0754127126201736,3.64725134245232,0.55028349356484,-3.64725134245232,0.55028349356484,5.59179922636684e-10,4.26466986054619e-06,1024,0,0,,23147.3530605472,10396728.8187325
PV1-034,B3 Dual EKF,10mV_5mA,50,43034,8e-05,0.075,8.00961901152631e-05,0.0749252797276063,0.120237644078924,0.099627029858329,0.120237644078924,-0.099627029858329,3.86335126247778e-13,7.07347503075719e-06,60,0,0,,23147.3530605472,10396728.8187325
PV1-034,B4 Cuk-adapted wavelet-KF,10mV_5mA,50,43034,8e-05,0.075,8.02058040819769e-05,0.0751258173173898,0.257255102471151,0.167756423186412,0.257255102471151,0.167756423186412,3.83778137644646e-13,3.35178764789578e-06,36,0,0,,23147.3530605472,10396728.8187325
PV1-034,TS-SLTVKE,10mV_5mA,50,43034,8e-05,0.075,8.0790937689776e-05,0.0757847871926694,0.988672112220054,1.04638292355924,0.988672112220054,1.04638292355924,3.67175635280605e-13,7.00328490574227e-07,43,0,0,,23147.3530605472,10396728.8187325
PV1-034,B0 Closed-form,10mV_5mA,100,53034,8e-05,0.075,8.02281988084889e-05,0.0749918966211543,0.285248510611129,0.0108045051275818,0.285248510611129,-0.0108045051275818,0.0338649460001745,5.32415146772082e-05,256,0,0,,23147.3530605472,10396728.8187325
PV1-034,B1 RLS,10mV_5mA,100,53034,8e-05,0.075,7.99018284308707e-05,0.0752649916539799,0.12271446141163,0.353322205306502,-0.12271446141163,0.353322205306502,2.62240216146891e-09,0.00722555280250718,65,0,0,,23147.3530605472,10396728.8187325
PV1-034,B2 Augmented EKF,10mV_5mA,100,53034,8e-05,0.075,6.5e-05,0.0751454295489452,18.75,0.193906065260245,-18.75,0.193906065260245,5.27018046261941e-10,4.28491941639275e-06,1024,1,0,projection_boundary,23147.3530605472,10396728.8187325
PV1-034,B3 Dual EKF,10mV_5mA,100,53034,8e-05,0.075,7.97819854902349e-05,0.0753854035849562,0.272518137206422,0.513871446608231,-0.272518137206422,0.513871446608231,3.80308578964557e-13,7.07347503075719e-06,89,0,0,,23147.3530605472,10396728.8187325
PV1-034,B4 Cuk-adapted wavelet-KF,10mV_5mA,100,53034,8e-05,0.075,7.97594546126901e-05,0.0750134871497223,0.30068173413737,0.0179828662963214,-0.30068173413737,0.0179828662963214,3.75306205491425e-13,3.35178764789578e-06,50,0,0,,23147.3530605472,10396728.8187325
PV1-034,TS-SLTVKE,10mV_5mA,100,53034,8e-05,0.075,8.05022431549847e-05,0.0756528011155163,0.627803943730844,0.870401487355066,0.627803943730844,0.870401487355066,3.61955506248857e-13,7.00328490574227e-07,41,0,0,,23147.3530605472,10396728.8187325
PV1-034,B0 Closed-form,F28379D_device_realistic,0,24034,8e-05,0.075,8.00666542740357e-05,0.0742556436759299,0.0833178425446107,0.992475098760122,0.0833178425446107,-0.992475098760122,0.00141415319692532,2.94606058913668e-06,256,0,0,,478251.096292298,214779761.123093
PV1-034,B1 RLS,F28379D_device_realistic,0,24034,8e-05,0.075,8.00232211407904e-05,0.0750670185527406,0.0290264259879941,0.0893580703207515,0.0290264259879941,0.0893580703207515,2.63837509803529e-09,0.00722555280250718,13,0,0,,478251.096292298,214779761.123093
PV1-034,B2 Augmented EKF,F28379D_device_realistic,0,24034,8e-05,0.075,8.38532078399473e-05,0.0750144341041663,4.81650979993416,0.0192454722216702,4.81650979993416,0.0192454722216702,3.86932853622325e-10,2.3449559866569e-06,1024,0,0,,478251.096292298,214779761.123093
PV1-034,B3 Dual EKF,F28379D_device_realistic,0,24034,8e-05,0.075,8.00483129544503e-05,0.0751065590499382,0.0603911930629108,0.142078733250968,0.0603911930629108,0.142078733250968,2.00164530455611e-14,1.48239923268498e-06,18,0,0,,478251.096292298,214779761.123093
PV1-034,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,0,24034,8e-05,0.075,7.98636466211942e-05,0.0742607436820614,0.170441723507273,0.985675090584781,-0.170441723507273,-0.985675090584781,3.77271143596389e-13,3.35178764789578e-06,36,0,0,,478251.096292298,214779761.123093
PV1-034,TS-SLTVKE,F28379D_device_realistic,0,24034,8e-05,0.075,8.00412621083863e-05,0.0752378746289757,0.0515776354829095,0.317166171967568,0.0515776354829095,0.317166171967568,1.85722355542148e-14,1.52064879988756e-07,3,0,0,,478251.096292298,214779761.123093
PV1-034,B0 Closed-form,F28379D_device_realistic,20,34034,8e-05,0.075,8.00616804365482e-05,0.0741601168957237,0.0771005456852448,1.1198441390351,0.0771005456852448,-1.1198441390351,0.00148397519296275,2.70490928208076e-06,256,0,0,,478251.096292298,214779761.123093
PV1-034,B1 RLS,F28379D_device_realistic,20,34034,8e-05,0.075,7.99547135363291e-05,0.0750721510294384,0.0566080795885784,0.0962013725844997,-0.0566080795885784,0.0962013725844997,2.62935187802885e-09,0.00722555280250718,15,0,0,,478251.096292298,214779761.123093
PV1-034,B2 Augmented EKF,F28379D_device_realistic,20,34034,8e-05,0.075,8.47518869417731e-05,0.0745322496434417,5.93985867721636,0.623667142077788,5.93985867721636,-0.623667142077788,4.33447057794596e-10,2.3257736021698e-06,1024,0,0,,478251.096292298,214779761.123093
PV1-034,B3 Dual EKF,F28379D_device_realistic,20,34034,8e-05,0.075,7.99540629461668e-05,0.0757142649628863,0.0574213172915672,0.952353283848387,-0.0574213172915672,0.952353283848387,1.99223487961063e-14,1.48239923268498e-06,17,0,0,,478251.096292298,214779761.123093
PV1-034,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,20,34034,8e-05,0.075,7.97836973007909e-05,0.0741540833203041,0.270378374011352,1.12788890626127,-0.270378374011352,-1.12788890626127,3.75762707122998e-13,3.35178764789578e-06,40,0,0,,478251.096292298,214779761.123093
PV1-034,TS-SLTVKE,F28379D_device_realistic,20,34034,8e-05,0.075,7.99909409831304e-05,0.0751208231841557,0.0113237710870387,0.161097578874225,-0.0113237710870387,0.161097578874225,1.85255748795107e-14,1.52064879988756e-07,5,0,0,,478251.096292298,214779761.123093
PV1-034,B0 Closed-form,F28379D_device_realistic,50,44034,8e-05,0.075,7.98720402083746e-05,0.0740486339171318,0.159949739531804,1.26848811049096,-0.159949739531804,-1.26848811049096,0.00140609183826197,3.41974849145291e-06,256,0,0,,478251.096292298,214779761.123093
PV1-034,B1 RLS,F28379D_device_realistic,50,44034,8e-05,0.075,8.0079760779487e-05,0.0750832322921506,0.0997009743587485,0.110976389534057,0.0997009743587485,0.110976389534057,2.64583947860025e-09,0.00722555280250718,13,0,0,,478251.096292298,214779761.123093
PV1-034,B2 Augmented EKF,F28379D_device_realistic,50,44034,8e-05,0.075,8.10460447012268e-05,0.0748234190776773,1.3075558765335,0.235441229763563,1.3075558765335,-0.235441229763563,3.30317712373343e-10,2.34586484933453e-06,1024,0,0,,478251.096292298,214779761.123093
PV1-034,B3 Dual EKF,F28379D_device_realistic,50,44034,8e-05,0.075,8.010232370708e-05,0.0749850145174855,0.127904633850035,0.019980643352661,0.127904633850035,-0.019980643352661,2.00705303057034e-14,1.48239923268498e-06,17,0,0,,478251.096292298,214779761.123093
PV1-034,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,50,44034,8e-05,0.075,7.99030048094265e-05,0.0739983263406761,0.121243988216889,1.33556487909856,-0.121243988216889,-1.33556487909856,3.78015396556073e-13,3.35178764789578e-06,38,0,0,,478251.096292298,214779761.123093
PV1-034,TS-SLTVKE,F28379D_device_realistic,50,44034,8e-05,0.075,8.00246425296242e-05,0.0748992530499209,0.0308031620302721,0.134329266772204,0.0308031620302721,-0.134329266772204,1.85568151771863e-14,1.52064879988756e-07,3,0,0,,478251.096292298,214779761.123093
PV1-034,B0 Closed-form,F28379D_device_realistic,100,54034,8e-05,0.075,7.99260538807719e-05,0.0743052922444229,0.0924326490351403,0.926277007436175,-0.0924326490351403,-0.926277007436175,0.00127964938768085,5.67926023855081e-06,256,0,0,,478251.096292298,214779761.123093
PV1-034,B1 RLS,F28379D_device_realistic,100,54034,8e-05,0.075,8.00190648589144e-05,0.0750966844249434,0.0238310736430293,0.128912566591144,0.0238310736430293,0.128912566591144,2.63782700831069e-09,0.00722555280250718,14,0,0,,478251.096292298,214779761.123093
PV1-034,B2 Augmented EKF,F28379D_device_realistic,100,54034,8e-05,0.075,8.24330073229087e-05,0.074744708273353,3.04125915363587,0.340388968862644,3.04125915363587,-0.340388968862644,4.16781477804382e-10,2.34890713236672e-06,1024,0,0,,478251.096292298,214779761.123093
PV1-034,B3 Dual EKF,F28379D_device_realistic,100,54034,8e-05,0.075,8.00581030304388e-05,0.0755940862195043,0.0726287880485339,0.7921149593391,0.0726287880485339,0.7921149593391,2.00262470583009e-14,1.48239923268498e-06,20,0,0,,478251.096292298,214779761.123093
PV1-034,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,100,54034,8e-05,0.075,7.98329859690972e-05,0.0741230348372507,0.208767538628495,1.1692868836658,-0.208767538628495,-1.1692868836658,3.76692120715183e-13,3.35178764789578e-06,38,0,0,,478251.096292298,214779761.123093
PV1-034,TS-SLTVKE,F28379D_device_realistic,100,54034,8e-05,0.075,7.99138758087189e-05,0.075279249618103,0.107655239101415,0.372332824137363,-0.107655239101415,0.372332824137363,1.8454286067052e-14,1.5578861527211e-07,3,0,0,,478251.096292298,214779761.123093
PV1-035,B0 Closed-form,nominal,0,21035,9e-05,0.05,9.00191505528045e-05,0.0492920502830718,0.0212783920050047,1.41589943385639,0.0212783920050047,-1.41589943385639,0.000680662041507437,9.34273590206347e-07,256,0,0,,1381618.49296899,572601669.134121
PV1-035,B1 RLS,nominal,0,21035,9e-05,0.05,9.00661647860426e-05,0.0500708898716355,0.0735164289362317,0.141779743271064,0.0735164289362317,0.141779743271064,7.09306663611176e-09,0.0131017246613491,10,0,0,,1381618.49296899,572601669.134121
PV1-035,B2 Augmented EKF,nominal,0,21035,9e-05,0.05,8.92958891133251e-05,0.049892956706389,0.782345429638787,0.214086587222051,-0.782345429638787,-0.214086587222051,4.71920000550346e-10,2.62655391112522e-06,3,0,0,,1381618.49296899,572601669.134121
PV1-035,B3 Dual EKF,nominal,0,21035,9e-05,0.05,9.00452236970129e-05,0.0499757870667184,0.0502485522364984,0.0484258665631176,0.0502485522364984,-0.0484258665631176,1.19800432377369e-14,8.77782447917747e-07,10,0,0,,1381618.49296899,572601669.134121
PV1-035,B4 Cuk-adapted wavelet-KF,nominal,0,21035,9e-05,0.05,9.01009123832808e-05,0.0492978725604159,0.112124870312015,1.4042548791682,0.112124870312015,-1.4042548791682,9.90493498010712e-13,4.52574173817651e-06,4,0,0,,1381618.49296899,572601669.134121
PV1-035,TS-SLTVKE,nominal,0,21035,9e-05,0.05,9.00649051611962e-05,0.0500216023406918,0.0721168457735908,0.0432046813835102,0.0721168457735908,0.0432046813835102,1.16654184650621e-14,9.25296594790028e-08,1,0,0,,1381618.49296899,572601669.134121
PV1-035,B0 Closed-form,nominal,20,31035,9e-05,0.05,9.00101340549389e-05,0.0493075219011257,0.0112600610432192,1.38495619774867,0.0112600610432192,-1.38495619774867,0.000496592369587823,1.26466047721815e-06,256,0,0,,1381618.49296899,572601669.134121
PV1-035,B1 RLS,nominal,20,31035,9e-05,0.05,9.00436149950589e-05,0.0500220367124087,0.048461105621022,0.0440734248174091,0.048461105621022,0.0440734248174091,7.08596576258295e-09,0.0131017246613491,11,0,0,,1381618.49296899,572601669.134121
PV1-035,B2 Augmented EKF,nominal,20,31035,9e-05,0.05,8.60260088298826e-05,0.0500075134539331,4.41554574457484,0.0150269078661031,-4.41554574457484,0.0150269078661031,4.70816779706463e-10,2.62427046619095e-06,28,0,0,,1381618.49296899,572601669.134121
