method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,shape,health_report_period_s,noise_profile,skew_ns,C_nRMSE,ESR_nRMSE,C_nIAE,ESR_nIAE,C_xcorr_lag_ms,ESR_xcorr_lag_ms,C_50pct_delay_ms,ESR_50pct_delay_ms,normalized_lag_percent,C_endpoint_error_percent,ESR_endpoint_error_percent,C_max_tracking_error_percent,ESR_max_tracking_error_percent,false_cross_coupling_percent,accepted_C_updates,accepted_R_updates,projection_activations,failure_flag,reliable_health_tracking,notes
M2 TS-SLTVKE,Native,RAMP-016,TRACE_DERIVED_OBSERVATION,ESR_ramp,100,smooth,2e-05,F28379D_device_realistic,50,NaN,0.0748671776701595,NaN,0.0398243094324452,NaN,0,NaN,-4132.8,4.1328,0.0483914224274262,2.40169548446666,2.1984061072155,8.1946428442939,2.9780328054012,2458987,1478644,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-016,TRACE_DERIVED_OBSERVATION,ESR_ramp,100,smooth,0.02048,F28379D_device_realistic,50,NaN,0.0751503282070488,NaN,0.0399568647885408,NaN,0,NaN,-2416.68,2.41668,0.0483914224274262,2.40169548446666,0.752184814928669,8.1946428442939,0.704253358900454,2458987,1478644,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-016,TRACE_DERIVED_OBSERVATION,ESR_ramp,100,smooth,2e-05,F28379D_device_realistic,50,NaN,0.0766609856118143,NaN,0.0418574905577121,NaN,0,NaN,-1131.48,1.13148,0.211234623143737,2.19986337569661,2.17761828608381,7.98168644058578,2.5368837892421,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-016,TRACE_DERIVED_OBSERVATION,ESR_ramp,100,smooth,0.02048,F28379D_device_realistic,50,NaN,0.076769654328019,NaN,0.041915888202864,NaN,0,NaN,-2766.96,2.76696,0.211234623143737,2.19986337569661,0.35709617105648,7.94820822924154,0.3212563723048,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.1195844147245,0.118554767134485,0.0663879688534,0.06631909134493,0,0,8.6,7.64,8.6,1.70798968881069,3.79766762671174,4.83738564095556,6.97137206279488,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.15009246298988,0.157998929258675,0.0875184593271198,0.0924274626870311,0,0,38.56,38.56,38.56,1.70798968881069,3.79766762671174,1.73150420733431,5.21810511811255,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.414990588656848,0.0358880737250567,0.216381134252997,0.0164136048971281,0.0399999999999984,0,32.48,0.599999999999996,32.48,9.15382492947573,0.113779162884631,9.16571779140622,6.95079320381832,0,2427,1940,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.572093674424979,0.0552750760456317,0.320943041596563,0.0281280751987082,0,0,Inf,38.56,38.56,9.15382492947573,0.113779162884631,9.15382492947573,3.38187487242266,0,2427,1940,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.47277370713436,0.0533371541489599,0.23994885411382,0.0271024712868499,0,0,42.64,-3.24,42.64,11.4114271099668,1.25929862018537,11.4185217700644,6.94340386922935,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-017,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.6565861388619,0.0501779176642199,0.360840948258212,0.0253439160418679,0,0,Inf,20.48,20.48,11.4114271099668,1.25929862018537,11.4114271099668,1.8140941830768,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,0.130269983175522,0.132112463380739,0.0713624527696898,0.0722756582318641,0.0799999999999967,0,7.48,7.68,7.68,1.29428644767902,1.44518563204053,10.2514419720862,7.80148054603993,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,0.151481706712282,0.152314996901027,0.0955122034728379,0.0949453131216871,0,0,20.48,38.56,38.56,1.29428644767902,1.44518563204053,2.59247729414465,7.08374893893294,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,0.459226718690798,0.0376446757893308,0.236004895345896,0.0195285902573585,0.119999999999995,0,32.68,2,32.68,8.86433838028264,0.874829349274991,10.3196617442841,7.7789053083083,0,2411,1914,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,0.530566943401448,0.0463345630592758,0.322281224714539,0.0263201568946373,0,0,Inf,20.48,20.48,8.86433838028264,0.874829349274991,10.2742078825789,2.18700524444564,0,2411,1914,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,0.522282521349732,0.0495766019199632,0.265483570829241,0.0266560542842136,0.119999999999995,0,41,-1.8,41,11.1874073726451,2.46510698487117,11.901906538244,7.77079923479449,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-018,TRACE_DERIVED_OBSERVATION,joint_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,0.603402080950873,0.0440770739332648,0.36292300147021,0.0245017870052683,0,0,Inf,20.48,20.48,11.1874073726451,2.46510698487117,11.6452142572333,2.46510698487117,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,2e-05,F28379D_device_realistic,50,0.02472115029871,0.00858954767694508,0.0114946681514364,0.00469305595869337,0,0,-6.68000000000002,4.07999999999997,0.668000000000002,0.0232490977904966,0.193354366057386,3.48857432621602,6.96224007738778,0,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,0.02048,F28379D_device_realistic,50,0.0225675411468346,0.00871849817511884,0.0102676172404371,0.00481913748020505,0,0,40.96,40.96,4.096,0.0232490977904966,0.193354366057386,0.774582616187791,0.662529489195512,0,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,2e-05,F28379D_device_realistic,50,0.0684243543087223,0.0243456849201563,0.0382444890522314,0.0114971203792923,0,0,47.48,-24.08,4.748,0.937660458548343,0.574366820508612,2.95380476926128,6.95265478124944,0,24920,20306,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,0.02048,F28379D_device_realistic,50,0.0704307737812255,0.0238331280167576,0.039552763562982,0.0113270310159918,0,0,81.92,20.4799999999999,8.192,0.937660458548343,0.574366820508612,1.18853874176434,2.24556918635684,0,24920,20306,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,2e-05,F28379D_device_realistic,50,0.196888478708254,0.0525318687311383,0.107665570082849,0.0267504925564329,0,0,131.24,-46.9600000000001,13.124,3.24759643292572,1.28766392333554,3.26822498305357,6.96088907477634,0,25000,25000,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-019,TRACE_DERIVED_OBSERVATION,joint_ramp,1,linear,0.02048,F28379D_device_realistic,50,0.202993775672202,0.0529108578000258,0.111811588316379,0.0270920161305518,0,0,163.84,40.96,16.384,3.24759643292572,1.28766392333554,3.24759643292572,3.9195840409664,0,25000,25000,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,2e-05,F28379D_device_realistic,50,0.0293198624410906,0.00980023924402802,0.013020044362693,0.00521239200368155,0,0,-2.08000000000003,4.83999999999996,0.483999999999996,0.0859200320506086,0.168440757687058,4.79395422645521,4.5956951177632,0,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,0.02048,F28379D_device_realistic,50,0.025410986581266,0.00990334605064117,0.0120420441477842,0.00532134998889023,0,0,20.4799999999999,20.4799999999999,2.04799999999999,0.0859200320506086,0.168440757687058,0.701887050968647,0.817764131100208,0,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,2e-05,F28379D_device_realistic,50,0.071300479416562,0.0235725745347466,0.0396363958058712,0.0117629092661893,0,0,40.2,-23.96,4.02,0.34457954922141,0.760510753459148,4.6317709377635,4.60626436707397,0,24918,20248,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,0.02048,F28379D_device_realistic,50,0.0698665524341968,0.0198788179681444,0.0396816521461327,0.00949920542617187,0,0,61.4399999999999,40.96,6.14399999999999,0.34457954922141,0.760510753459148,1.43880218829425,2.24809265188438,0,24918,20248,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,2e-05,F28379D_device_realistic,50,0.213279423132525,0.0499097979068838,0.116566014934645,0.0268474947015108,1.63999999999993,0,122.4,-28.4800000000001,12.24,1.98895247809586,1.69950731136373,4.58698272037394,7.25432547153043,0,25000,25000,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-020,TRACE_DERIVED_OBSERVATION,joint_ramp,1,smooth,0.02048,F28379D_device_realistic,50,0.213138968902524,0.0496853108640056,0.118276868776718,0.0267753795582004,0,0,143.36,40.96,14.336,1.98895247809586,1.69950731136373,4.20705542823084,4.14598353298612,0,25000,25000,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,2e-05,F28379D_device_realistic,50,0.0268722806810694,0.00516369068140725,0.0123000754368316,0.00261324466957514,0,0,-282.8,-47.04,2.828,0.139543541016469,0.143845579462967,2.23378793403438,6.05319738923482,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,0.02048,F28379D_device_realistic,50,0.0267645900719084,0.00512595470658558,0.0122809423738561,0.00260513516126326,0,0,0,20.7199999999998,0.207199999999998,0.139543541016469,0.143845579462967,0.94928270841616,0.514509917410434,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,2e-05,F28379D_device_realistic,50,0.0116293738999678,0.0801779638856467,0.00521654936770951,0.0436595769128352,0,0,-45.9199999999997,-621.88,6.2188,0.143314186702922,2.6355868531658,2.14177195385308,7.92877487405635,0,248929,107149,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,0.02048,F28379D_device_realistic,50,0.0115050827201141,0.0813466717052406,0.00525464196125922,0.0444378904503999,0,0,-40.8799999999996,-430.08,4.3008,0.143314186702922,2.6355868531658,0.468418525055328,7.53265370609262,0,248929,107149,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,2e-05,F28379D_device_realistic,50,0.0171609161804036,0.054230743931826,0.00927040059387444,0.0278613290337518,0,0,122.08,-150.64,1.5064,0.375850334519316,0.648269843959909,2.03683972424021,6.24346684367547,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-021,TRACE_DERIVED_OBSERVATION,joint_ramp,10,linear,0.02048,F28379D_device_realistic,50,0.0171115910861159,0.0542756520096484,0.00928846330542618,0.0277802749655349,0,0,143.36,20.7199999999998,1.4336,0.375850334519316,0.648269843959909,0.399347255228971,4.77076746595226,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,2e-05,F28379D_device_realistic,50,0.024656567531979,0.00481612440910989,0.011900319815682,0.00255771019266849,0,0,-116.76,-11.4799999999997,1.1676,0.384765510896126,0.215961105319865,1.81743201974338,4.87949824308259,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,0.02048,F28379D_device_realistic,50,0.0247528186167486,0.00471780645750179,0.0120770913358295,0.00251108821050666,0,0,0,0,0,0.384765510896126,0.215961105319865,0.960063262338481,0.612305070155617,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,2e-05,F28379D_device_realistic,50,0.0109639787429459,0.0758601170449458,0.00516767521569598,0.0435353481688123,0,0,-66.9199999999996,-381.36,3.8136,0.194032812376289,2.13144620213607,1.82156060415433,7.65821030037738,0,248999,106813,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,0.02048,F28379D_device_realistic,50,0.0109210071391128,0.0747237095546596,0.00516417024776407,0.0427306251966449,0,0,20.7199999999998,-225.12,2.2512,0.194032812376289,2.13144620213607,0.493925389266221,7.24425819967876,0,248999,106813,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,2e-05,F28379D_device_realistic,50,0.0215709491598834,0.0514411733421409,0.0115155662048946,0.0278956096908326,0,0,132.16,-109.2,1.3216,0.131598886961191,0.40601088145234,1.8262596584859,6.39700447358145,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-022,TRACE_DERIVED_OBSERVATION,joint_ramp,10,smooth,0.02048,F28379D_device_realistic,50,0.0215070153987997,0.0508107766926605,0.0115060443653145,0.0274724664365474,0,0,143.36,20.7199999999998,1.4336,0.131598886961191,0.40601088145234,0.5193493511349,5.39860901108104,0,250000,250000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,2e-05,F28379D_device_realistic,50,0.0278090009802359,0.0146569151644058,0.0127213997231553,0.00720591593588613,0,0,-4082.4,-652.680000000004,4.0824,0.410801548491176,0.22172998069972,1.48975656668631,6.05658961836081,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.0278995582330232,0.0146215331831523,0.012726969869456,0.00718882845755645,0,0,-2356.2,-902.160000000002,2.3562,0.410801548491176,0.22172998069972,1.25896002581831,1.65785334829281,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,2e-05,F28379D_device_realistic,50,0.0154280184352669,0.0800288202692091,0.00729418687562828,0.0405091530862724,0,0,-1920.24,-6357.96,6.35796,0.175701308448615,2.57810364744425,0.948865724832933,8.16991125723187,0,2461129,1459366,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.0154158483885604,0.0799512145517337,0.00728097356665853,0.0404643243067591,0,0,-798.839999999998,-4649.4,4.6494,0.175701308448615,2.57810364744425,0.660922093210268,7.89088638852007,0,2461129,1459366,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,2e-05,F28379D_device_realistic,50,0.00750994843830257,0.0818617136328072,0.00372787377558087,0.0423467387286273,0,0,-302.399999999999,-1690.92,1.69092,0.0401005083604028,2.36180060849432,0.894927423547743,7.98901925116787,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-023,TRACE_DERIVED_OBSERVATION,joint_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.00749066610890849,0.0818747144420368,0.00372164374861552,0.0423486707496932,0,0,-287.280000000003,-3606.12,3.60612,0.0401005083604028,2.36180060849432,0.253080593111789,7.64998435630025,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.026213085999134,0.0138825743145929,0.0126272603443077,0.00720021143067321,0,0,-2192.4,-279.720000000005,2.1924,0.129766202123139,0.223907753025041,1.5115363555831,5.77389886682347,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.0258854798900408,0.0138109922170366,0.0124410065564813,0.00716275671581531,0,0,-1701,-410.760000000003,1.701,0.129766202123139,0.223907753025041,1.48157441822799,1.62410356721199,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.0145073030119054,0.0759815629272145,0.00724101290025807,0.0406548625825598,0,0,-1217.16,-4107.6,4.1076,0.154785395437395,2.64881248073771,0.961106820958091,8.3728120191677,0,2465476,1453381,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.0144146580923335,0.0759157350622406,0.00717167253172865,0.0405621072617725,0,0,-962.64,-3071.88,3.07188,0.154785395437395,2.64881248073771,0.634755164489704,8.37214875169183,0,2465476,1453381,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.00765846366488303,0.0774831937450722,0.00378095496535813,0.0423089360900204,0,0,12.5999999999991,-945,0.945,0.208344497555871,2.43152756030746,0.906949254468531,8.15403651997727,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-024,TRACE_DERIVED_OBSERVATION,joint_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.00763464203940552,0.0774274455505887,0.00377408671465831,0.0422693451960161,0,0,20.1599999999971,-2766.96,2.76696,0.208344497555871,2.43152756030746,0.435290068403734,8.15403651997727,0,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.124462048028014,NaN,0.0703196881545488,NaN,0,NaN,7.36,NaN,7.36,2.28019120771581,0.376300252100753,2.65082890937719,5.90747093505421,6.10010765247014,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.170946949198068,NaN,0.0999773159967395,NaN,0,NaN,38.56,NaN,38.56,2.28019120771581,0.376300252100753,2.28019120771581,0.386858689129951,0.232651413633447,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.421768342477803,NaN,0.220507815674959,NaN,0,NaN,33.96,NaN,33.96,9.42191123734779,0.24370663905586,9.42191123734779,5.93361012163454,7.1549775832334,2449,1951,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.581965929892205,NaN,0.325039477021823,NaN,0,NaN,Inf,NaN,0,9.42191123734779,0.24370663905586,9.42191123734779,2.44584391011965,2.7216916510734,2449,1951,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.477047093511418,NaN,0.24446212141249,NaN,0,NaN,43.72,NaN,43.72,11.6186741304539,3.90238359022096,11.6186741304539,7.14848654693297,12.1094125895824,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,XCHK-001,FULL_SWITCHING_MODEL_A_EQUATIONS,C_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.662567459214782,NaN,0.364060760448985,NaN,0,NaN,Inf,NaN,0,11.6186741304539,3.90238359022096,11.6186741304539,4.12197370361117,8.02435729383213,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.118273806517909,NaN,0.0659751035981247,NaN,0,NaN,7.72,7.72,0.0483053389139533,3.88290411785627,5.52205020107808,7.11693916463876,7.35522644077549,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.157323043446727,NaN,0.0920241838794744,NaN,0,NaN,38.56,38.56,0.0483053389139533,3.88290411785627,0.458316912227066,5.15424051608287,0.258688657994599,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.0311727595272557,NaN,0.0149435195925404,NaN,0,NaN,-0.199999999999999,0.199999999999999,0.106837321516609,0.148649780474783,4.68283566506371,7.09606789981094,5.97640448300465,2489,1947,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.0384846541162982,NaN,0.0214180606513911,NaN,0,NaN,38.56,38.56,0.106837321516609,0.148649780474783,0.139568318489362,1.33583699729831,0.138185299091193,2489,1947,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.0531479357694884,NaN,0.0270777969700841,NaN,0,NaN,-4,4,0.0740939572145126,1.11957326819528,4.3003980521169,7.08857352339229,5.43840951358737,2500,2500,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,XCHK-002,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.0620850197704155,NaN,0.0338824630134611,NaN,0,NaN,20.48,20.48,0.0740939572145126,1.11957326819528,0.107625458987246,3.68031667967383,0.115760787693309,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.126471740651119,0.11895433842742,0.0703015469973763,0.0661326936429206,0,0,8.28,7.76,8.28,2.57110583266657,3.84510511699913,4.67356325714129,6.21489414545947,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.163875628943768,0.158622588739273,0.0949905930665678,0.0927281162169709,0,0,38.56,38.56,38.56,2.57110583266657,3.84510511699913,2.57110583266657,5.13594752036553,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.417558690768368,0.0345768598658333,0.214953175489274,0.0166842298576194,0,0,33.24,0.480000000000001,33.24,9.70349912908338,1.1548432266499,9.70349912908338,6.22187196544924,0,2446,1944,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.576903286123874,0.0319594142899294,0.320286048997655,0.0166304263087527,0,0,Inf,38.56,38.56,9.70349912908338,1.1548432266499,9.70349912908338,1.71893062398009,0,2446,1944,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,0.476320904349058,0.0526413856080978,0.240490330640207,0.0267263748245467,0,0,43.88,-4.76,43.88,11.683490694559,0.400495852710195,11.683490694559,6.38244945802887,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,XCHK-003,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,0.661833579678207,0.0678346058892089,0.361692557562707,0.034331353764525,0,0,Inf,20.48,20.48,11.683490694559,0.400495852710195,11.683490694559,3.20034646909342,0,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
