adc_bits,voltage_LSB_V,current_LSB_A,samples_per_cycle,sample_phase_fraction,method,pre_projection_C_F,pre_projection_ESR_Ohm,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,status,edge_window_us,edge_points_per_side
12,0.0244200244200244,0.00244200244200244,32,0.0625,TR_TS_LTVKF,0.000104704206454625,0.0542265303594837,0.000102064820649192,2.06482064919231,0.0514690254223312,2.93805084466241,PASS,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.125,old_TS_LTVKF,0.000101847765791214,0.0482168142982503,0.000101847765791214,1.84776579121426,0.0482168142982503,3.56637140349935,PASS,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.125,TR_TS_LTVKF,0.000104661133358329,0.0548830185294489,0.000104507244920872,4.50724492087247,0.0528468049353335,5.69360987066694,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.1875,old_TS_LTVKF,0.000103358046142665,0.0486550206579661,0.000103358046142665,3.35804614266466,0.0486550206579661,2.68995868406781,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.1875,TR_TS_LTVKF,0.000104609554965492,0.0531371435630337,0.000101904438776471,1.90443877647142,0.048270974327465,3.45805134507005,PASS,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.25,old_TS_LTVKF,0.000105184608682325,0.0489482864379353,0.000105184608682325,5.18460868232453,0.0489482864379353,2.10342712412941,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.25,TR_TS_LTVKF,0.000103461320380424,0.0421463187479263,0.000103461320380424,3.46132038042393,0.0476820861478932,4.63582770421357,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.3125,old_TS_LTVKF,0.000107233663039348,0.0493364907696013,0.000107233663039348,7.23366303934807,0.0493364907696013,1.32701846079744,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.3125,TR_TS_LTVKF,0.00010510591712481,0.0420022318117321,0.000104753880093724,4.75388009372446,0.0506146076737089,1.22921534741778,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.375,old_TS_LTVKF,0.000109578180588461,0.049826598343766,0.000109578180588461,9.57818058846058,0.049826598343766,0.346803312468102,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.375,TR_TS_LTVKF,0.000103355618732517,0.0417085408587589,0.000103355618732517,3.35561873251724,0.0477718933607728,4.45621327845446,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.4375,old_TS_LTVKF,0.000112128224605911,0.0500967403518825,0.000112128224605911,12.1282246059113,0.0500967403518825,0.193480703765081,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.4375,TR_TS_LTVKF,0.000103365721951946,0.0414803819581414,0.000103365721951946,3.36572195194622,0.0472179218309725,5.56415633805508,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.5,old_TS_LTVKF,0.000114848169008304,0.0505544303017209,0.000114848169008304,14.8481690083044,0.0505544303017209,1.10886060344177,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.5,TR_TS_LTVKF,8.31173785411948e-05,0.0411815014448256,8.59914562012429e-05,14.0085437987571,0.0463667651541066,7.26646969178674,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.5625,old_TS_LTVKF,0.000117844444782704,0.0508462411452595,0.000117844444782704,17.844444782704,0.0508462411452595,1.6924822905189,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.5625,TR_TS_LTVKF,8.31895069003108e-05,0.040954657372472,8.60585226840228e-05,13.9414773159772,0.0460671668220806,7.86566635583886,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.625,old_TS_LTVKF,0.000121163595648427,0.0513702242232038,0.000121163595648427,21.1635956484268,0.0513702242232038,2.74044844640762,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.625,TR_TS_LTVKF,8.40852591907725e-05,0.0549792450852919,8.72749100002334e-05,12.7250899997666,0.0461947869182431,7.61042616351371,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.6875,old_TS_LTVKF,0.000124560898101012,0.0517846914513834,0.000124560898101012,24.5608981010121,0.0517846914513834,3.56938290276672,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.6875,TR_TS_LTVKF,8.39056449879374e-05,0.0544825125859149,8.72535149955839e-05,12.7464850044161,0.0463139309189169,7.37213816216625,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.75,old_TS_LTVKF,0.000130862760055842,0.0511287517409686,0.000130862760055842,30.8627600558421,0.0511287517409686,2.2575034819373,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.75,TR_TS_LTVKF,8.47358894325773e-05,0.055293933948234,8.80512962155833e-05,11.9487037844167,0.0540010504722462,8.00210094449232,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.8125,old_TS_LTVKF,0.00015,0.0483938544450015,0.00015,50,0.0483938544450015,3.21229110999707,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.8125,TR_TS_LTVKF,9.43290486649672e-05,0.0549186617526245,9.46065750622169e-05,5.3934249377831,0.0492847817425955,1.43043651480903,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.875,old_TS_LTVKF,0.00015,0.0480792470079473,0.00015,50,0.0480792470079473,3.84150598410545,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.875,TR_TS_LTVKF,9.38228587480515e-05,0.0558850532364278,9.42582980946334e-05,5.74170190536658,0.0511073082410315,2.21461648206291,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.9375,old_TS_LTVKF,0.00015,0.048263003521419,0.00015,50,0.048263003521419,3.47399295716205,FAIL,1.875,3
12,0.0244200244200244,0.00244200244200244,32,0.9375,TR_TS_LTVKF,9.42617347833585e-05,0.055322954053048,9.45262254698949e-05,5.47377453010512,0.0496175123313875,0.764975337225082,FAIL,1.875,3
14,0.0061038881767686,0.00061038881767686,8,0,old_TS_LTVKF,0.000102094813502156,0.0587530411009297,0.000102094813502156,2.09481350215617,0.0587530411009297,17.5060822018593,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0,TR_TS_LTVKF,9.86552529487803e-05,0.05,9.96439478613111e-05,0.356052138688856,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.0625,old_TS_LTVKF,9.89928406477715e-05,0.0593780108234451,9.89928406477715e-05,1.00715935222851,0.0593780108234451,18.7560216468901,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.0625,TR_TS_LTVKF,9.74305442524975e-05,0.05,0.000100016354547975,0.0163545479745952,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.125,old_TS_LTVKF,9.78780404033877e-05,0.0619603185422933,9.78780404033877e-05,2.12195959661227,0.0619603185422933,23.9206370845866,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.125,TR_TS_LTVKF,0.000103429083115885,0.05,0.00010052361936193,0.523619361930172,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.1875,old_TS_LTVKF,0.00015,0.048401273463103,0.00015,50,0.048401273463103,3.19745307379398,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.1875,TR_TS_LTVKF,9.66814453673793e-05,0.05,0.000100039146588084,0.0391465880839492,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.25,old_TS_LTVKF,0.00015,0.0445291073029419,0.00015,50,0.0445291073029419,10.9417853941161,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.25,TR_TS_LTVKF,0.000101625829315823,0.05,9.99866931609602e-05,0.0133068390398283,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.3125,old_TS_LTVKF,0.00015,0.0440540406022042,0.00015,50,0.0440540406022042,11.8919187955917,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.3125,TR_TS_LTVKF,0.000102273684803084,0.05,9.9855791362195e-05,0.144208637805043,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.375,old_TS_LTVKF,0.00015,0.0463871059616881,0.00015,50,0.0463871059616881,7.22578807662384,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.375,TR_TS_LTVKF,0.000102527417983638,0.05,0.00010020805598087,0.208055980869881,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.4375,old_TS_LTVKF,0.00015,0.0479172670601603,0.00015,50,0.0479172670601603,4.16546587967938,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.4375,TR_TS_LTVKF,0.000102947409064899,0.0495723085621441,9.98747720659126e-05,0.125227934087446,0.0498660036402668,0.267992719466426,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.5,old_TS_LTVKF,0.00015,0.0501789295715477,0.00015,50,0.0501789295715477,0.357859143095474,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.5,TR_TS_LTVKF,9.65841125309787e-05,0.0509751294088495,0.000100281121727725,0.281121727725497,0.0495436424653857,0.912715069228509,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.5625,old_TS_LTVKF,0.00015,0.0519090540777316,0.00015,50,0.0519090540777316,3.81810815546311,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.5625,TR_TS_LTVKF,0.000103760014192142,0.0510309013346673,0.00010004683906821,0.0468390682096587,0.0494366645564033,1.12667088719339,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.625,old_TS_LTVKF,0.00015,0.0544957176033565,0.00015,50,0.0544957176033565,8.99143520671295,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.625,TR_TS_LTVKF,9.74082900526608e-05,0.05,9.99254912691862e-05,0.0745087308137937,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.6875,old_TS_LTVKF,0.00015,0.0560679155891633,0.00015,50,0.0560679155891633,12.1358311783265,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.6875,TR_TS_LTVKF,0.000104662972409659,0.05,9.99501221057108e-05,0.0498778942891631,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.75,old_TS_LTVKF,0.00015,0.0577669846934882,0.00015,50,0.0577669846934882,15.5339693869764,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.75,TR_TS_LTVKF,9.82092755529311e-05,0.05,0.00010016410770692,0.164107706920413,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.8125,old_TS_LTVKF,0.00015,0.0586518592681745,0.00015,50,0.0586518592681745,17.303718536349,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.8125,TR_TS_LTVKF,0.000105475432186411,0.05,0.000100001570271321,0.00157027132050569,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.875,old_TS_LTVKF,0.00015,0.0615351870185418,0.00015,50,0.0615351870185418,23.0703740370835,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.875,TR_TS_LTVKF,0.000102109402342245,0.05,9.98588625682289e-05,0.141137431771121,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,8,0.9375,old_TS_LTVKF,0.00015,0.063830174224456,0.00015,50,0.063830174224456,27.6603484489121,FAIL,6,3
14,0.0061038881767686,0.00061038881767686,8,0.9375,TR_TS_LTVKF,0.000106315970253776,0.05,9.996137589943e-05,0.038624100569995,0.05,0,PASS,6,3
14,0.0061038881767686,0.00061038881767686,12,0,old_TS_LTVKF,0.000105744401120605,0.0439309306505248,0.000105744401120605,5.74440112060537,0.0439309306505248,12.1381386989504,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0,TR_TS_LTVKF,0.000104965873149359,0.0511548568680099,9.98602884481802e-05,0.139711551819832,0.049539441697452,0.921116605096084,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.0625,old_TS_LTVKF,0.00011245687246856,0.044512461541418,0.00011245687246856,12.4568724685597,0.044512461541418,10.9750769171641,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.0625,TR_TS_LTVKF,0.000104395526471235,0.048563293776049,0.000100162030308884,0.162030308883776,0.0492626596164401,1.47468076711975,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.125,old_TS_LTVKF,7.94813247589703e-05,0.0349231675609728,7.94813247589703e-05,20.5186752410297,0.0349231675609728,30.1536648780544,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.125,TR_TS_LTVKF,9.77580362015643e-05,0.0481306657704102,0.00010002288708683,0.0228870868297371,0.0489424013274969,2.11519734500611,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.1875,old_TS_LTVKF,8.37086487622745e-05,0.0435700477456913,8.37086487622745e-05,16.2913512377255,0.0435700477456913,12.8599045086174,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.1875,TR_TS_LTVKF,9.73281207586708e-05,0.0477936651477757,0.000100014692959019,0.0146929590191025,0.0487065676151103,2.58686476977936,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.25,old_TS_LTVKF,8.85454889860178e-05,0.0454673750561837,8.85454889860178e-05,11.4545110139822,0.0454673750561837,9.06524988763265,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.25,TR_TS_LTVKF,0.000101542276940003,0.048797844199678,0.000100254247593098,0.254247593098356,0.0489236977201374,2.15260455972512,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.3125,old_TS_LTVKF,9.64192992401643e-05,0.0505327190789985,9.64192992401643e-05,3.58070075983571,0.0505327190789985,1.06543815799702,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.3125,TR_TS_LTVKF,0.000100571274443796,0.0516098162529192,9.99585995286598e-05,0.041400471340225,0.0505099548334298,1.01990966685963,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.375,old_TS_LTVKF,0.000104216416625878,0.0504891595371777,0.000104216416625878,4.21641662587795,0.0504891595371777,0.978319074355394,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.375,TR_TS_LTVKF,0.000100593760541387,0.0485103638975996,0.000100216944735398,0.216944735398039,0.0499592258692152,0.0815482615695751,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.4375,old_TS_LTVKF,0.00010707609594112,0.0518291724885066,0.00010707609594112,7.07609594112018,0.0518291724885066,3.65834497701321,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.4375,TR_TS_LTVKF,9.53417547468691e-05,0.0481750275506263,9.98389391028096e-05,0.161060897190424,0.0500702132709713,0.140426541942595,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.5,old_TS_LTVKF,0.000112232684845278,0.0545545820859435,0.000112232684845278,12.2326848452783,0.0545545820859435,9.10916417188696,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.5,TR_TS_LTVKF,0.000101055985856219,0.0503410368045156,9.98234713349605e-05,0.176528665039544,0.0499995546529415,0.00089069411709497,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.5625,old_TS_LTVKF,0.000114322937344609,0.0541071100213852,0.000114322937344609,14.3229373446095,0.0541071100213852,8.21422004277044,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.5625,TR_TS_LTVKF,0.000102011726452846,0.0481833839240658,0.000100067432798841,0.0674327988410495,0.0499097460915267,0.18050781694664,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.625,old_TS_LTVKF,0.00010628217533777,0.0555434745112338,0.00010628217533777,6.28217533776998,0.0555434745112338,11.0869490224675,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.625,TR_TS_LTVKF,9.61188819459332e-05,0.0492305425923336,0.000100135528535474,0.135528535474227,0.0498061887507813,0.387622498437501,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.6875,old_TS_LTVKF,0.000121524438829562,0.0575245705806667,0.000121524438829562,21.5244388295618,0.0575245705806667,15.0491411613334,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.6875,TR_TS_LTVKF,0.000103214975690913,0.0507816512981494,9.98631393832184e-05,0.136860616781587,0.049350341411413,1.29931717717393,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.75,old_TS_LTVKF,0.000123372990915115,0.057396208628318,0.000123372990915115,23.3729909151152,0.057396208628318,14.7924172566359,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.75,TR_TS_LTVKF,9.61394354817719e-05,0.0481427646413729,0.000100473154521948,0.473154521947916,0.0499114857488533,0.177028502293342,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.8125,old_TS_LTVKF,0.00015,0.0516715157514207,0.00015,50,0.0516715157514207,3.34303150284134,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.8125,TR_TS_LTVKF,9.63038717723699e-05,0.0477943448087753,0.000100038381066815,0.0383810668154183,0.0497116738141264,0.576652371747144,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.875,old_TS_LTVKF,0.00015,0.0563985017414115,0.00015,50,0.0563985017414115,12.797003482823,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.875,TR_TS_LTVKF,0.000104289532063976,0.052321825744267,9.99329550217876e-05,0.0670449782123606,0.0499051679010246,0.189664197950867,PASS,5,3
14,0.0061038881767686,0.00061038881767686,12,0.9375,old_TS_LTVKF,0.00015,0.0535976931329953,0.00015,50,0.0535976931329953,7.19538626599068,FAIL,5,3
14,0.0061038881767686,0.00061038881767686,12,0.9375,TR_TS_LTVKF,9.74540922425952e-05,0.0494393371738207,0.000100021503799551,0.0215037995510592,0.0496781775422245,0.643644915550923,PASS,5,3
14,0.0061038881767686,0.00061038881767686,16,0,old_TS_LTVKF,0.000130739919220419,0.0527723397066184,0.000130739919220419,30.7399192204185,0.0527723397066184,5.54467941323682,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0,TR_TS_LTVKF,9.76337977098155e-05,0.0481169541749482,0.000100088739027046,0.088739027046425,0.0500538178377271,0.107635675454221,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.0625,old_TS_LTVKF,0.000127046818350169,0.0546593122389514,0.000127046818350169,27.0468183501686,0.0546593122389514,9.31862447790286,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.0625,TR_TS_LTVKF,9.66831404866397e-05,0.0495291650978783,9.99384793224839e-05,0.061520677516147,0.0498307491698187,0.338501660362633,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.125,old_TS_LTVKF,0.000131544512843308,0.0555468205470019,0.000131544512843308,31.5445128433079,0.0555468205470019,11.0936410940038,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.125,TR_TS_LTVKF,0.00010406216496187,0.0510334571777307,0.000100039774374096,0.039774374095547,0.049718249162045,0.563501675910094,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.1875,old_TS_LTVKF,0.000138124234984658,0.0553867282979058,0.000138124234984658,38.1242349846583,0.0553867282979058,10.7734565958117,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.1875,TR_TS_LTVKF,0.000104028282953993,0.04913395554239,0.000100129691551506,0.129691551506395,0.0492559309186115,1.48813816277706,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.25,old_TS_LTVKF,0.000140485890680018,0.0559345257751848,0.000140485890680018,40.4858906800184,0.0559345257751848,11.8690515503696,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.25,TR_TS_LTVKF,9.72421492512984e-05,0.0492042092560145,9.99711182066353e-05,0.0288817933647101,0.0496145459301108,0.770908139778437,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.3125,old_TS_LTVKF,0.000148320657650664,0.0583973529636599,0.000148320657650664,48.3206576506638,0.0583973529636599,16.7947059273198,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.3125,TR_TS_LTVKF,9.72337330893242e-05,0.0484142943930617,0.000100040776663436,0.0407766634356932,0.0497781721852203,0.44365562955947,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.375,old_TS_LTVKF,0.00015,0.0551577140348903,0.00015,50,0.0551577140348903,10.3154280697806,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.375,TR_TS_LTVKF,0.000104627521428767,0.0492060237055407,0.000100000493193229,0.000493193228590094,0.0494878504906025,1.02429901879496,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.4375,old_TS_LTVKF,0.00015,0.0535746124343088,0.00015,50,0.0535746124343088,7.14922486861762,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.4375,TR_TS_LTVKF,0.0001028352309632,0.0487734374242741,0.000100278243106415,0.278243106414933,0.0499225265787144,0.154946842571291,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.5,old_TS_LTVKF,0.00015,0.0524814752425448,0.00015,50,0.0524814752425448,4.96295048508966,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.5,TR_TS_LTVKF,9.79736901207243e-05,0.0504559825824508,0.000100199594245792,0.199594245791701,0.0499198460782304,0.160307843539176,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.5625,old_TS_LTVKF,0.00015,0.0548761342997439,0.00015,50,0.0548761342997439,9.75226859948772,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.5625,TR_TS_LTVKF,9.7967098093187e-05,0.0495209225378515,9.97380022761263e-05,0.261997723873664,0.0497690926268849,0.461814746230138,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.625,old_TS_LTVKF,0.00015,0.0572101798660163,0.00015,50,0.0572101798660163,14.4203597320326,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.625,TR_TS_LTVKF,0.000104101543026929,0.0511148392193983,9.97815540849694e-05,0.218445915030652,0.049768058356945,0.463883286109967,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.6875,old_TS_LTVKF,0.00015,0.059414362822878,0.00015,50,0.059414362822878,18.828725645756,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.6875,TR_TS_LTVKF,0.000102079656728068,0.0503448870971953,0.000100274264571595,0.274264571595029,0.0502105880317202,0.421176063440321,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.75,old_TS_LTVKF,0.00015,0.0596452123257701,0.00015,50,0.0596452123257701,19.2904246515402,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.75,TR_TS_LTVKF,9.85016044307323e-05,0.0492797787097478,9.99026667429413e-05,0.0973332570586627,0.0500635300794209,0.127060158841874,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.8125,old_TS_LTVKF,0.00015,0.0630540743382143,0.00015,50,0.0630540743382143,26.1081486764286,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.8125,TR_TS_LTVKF,9.8481625629448e-05,0.0484100764864734,9.99925722424854e-05,0.0074277575146442,0.0499243739107327,0.151252178534567,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.875,old_TS_LTVKF,0.00015,0.0634784898541334,0.00015,50,0.0634784898541334,26.9569797082667,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.875,TR_TS_LTVKF,0.000104625239038143,0.0496079848184203,9.98357965847854e-05,0.164203415214648,0.0498492140501845,0.301571899630926,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.9375,old_TS_LTVKF,0.00015,0.0640428299105976,0.00015,50,0.0640428299105976,28.0856598211952,FAIL,3.75,3
14,0.0061038881767686,0.00061038881767686,16,0.9375,TR_TS_LTVKF,9.76366793108191e-05,0.0529120559434649,0.000100134853383578,0.134853383578393,0.0498806449663914,0.238710067217163,PASS,3.75,3
14,0.0061038881767686,0.00061038881767686,24,0,old_TS_LTVKF,0.000112560846876901,0.0478258434202972,0.000112560846876901,12.5608468769008,0.0478258434202972,4.3483131594057,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0,TR_TS_LTVKF,0.000101417491361019,0.0511549904589864,9.98396459546071e-05,0.160354045392908,0.0509174499319196,1.8348998638392,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.0625,old_TS_LTVKF,0.000115588250343284,0.0481396556778566,0.000115588250343284,15.5882503432841,0.0481396556778566,3.72068864428682,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.0625,TR_TS_LTVKF,0.000101275664817809,0.0510935342390811,0.000100065271304251,0.0652713042508468,0.0509739400547995,1.94788010959892,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.125,old_TS_LTVKF,0.000117699961326158,0.0486279124021318,0.000117699961326158,17.6999613261584,0.0486279124021318,2.74417519573649,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.125,TR_TS_LTVKF,0.000101278352603061,0.0483675829124144,0.00010012064664705,0.12064664704956,0.050863243792631,1.72648758526208,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.1875,old_TS_LTVKF,0.000119631228015614,0.0491071135570114,0.000119631228015614,19.6312280156135,0.0491071135570114,1.78577288597717,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.1875,TR_TS_LTVKF,9.59300279467979e-05,0.0478642628409966,0.000100064015680565,0.0640156805646219,0.0509199164703796,1.83983294075927,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.25,old_TS_LTVKF,0.000121812189649952,0.0496093076410999,0.000121812189649952,21.8121896499519,0.0496093076410999,0.78138471780026,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.25,TR_TS_LTVKF,9.5900172582094e-05,0.0479499842070845,0.000100078189526397,0.0781895263968435,0.0507446740248953,1.48934804979064,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.3125,old_TS_LTVKF,0.000124078997546567,0.0500819424974748,0.000124078997546567,24.0789975465672,0.0500819424974748,0.163884994949592,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.3125,TR_TS_LTVKF,0.000102445492716862,0.0514148254459314,9.98407596051143e-05,0.15924039488574,0.0506305634173327,1.26112683466544,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.375,old_TS_LTVKF,0.000126380028660278,0.0505801959536125,0.000126380028660278,26.3800286602782,0.0505801959536125,1.16039190722508,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.375,TR_TS_LTVKF,0.000102427468081577,0.0481304569819869,9.98549319536691e-05,0.145068046330876,0.0504783824035717,0.95676480714344,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.4375,old_TS_LTVKF,0.000129005881738064,0.0510721882634894,0.000129005881738064,29.0058817380639,0.0510721882634894,2.14437652697874,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.4375,TR_TS_LTVKF,0.000102933799263834,0.0521747573819991,0.000100115890826025,0.115890826025278,0.0508227846862278,1.6455693724555,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.5,old_TS_LTVKF,0.000131915848604768,0.0515879060765545,0.000131915848604768,31.9158486047682,0.0515879060765545,3.17581215310896,FAIL,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.5,TR_TS_LTVKF,9.71166727058281e-05,0.0515746386557477,0.000100223628673852,0.223628673852394,0.0511012939613777,2.20258792275543,PASS,2.5,3
14,0.0061038881767686,0.00061038881767686,24,0.5625,old_TS_LTVKF,0.000136712135788967,0.051766002301165,0.000136712135788967,36.7121357889669,0.051766002301165,3.53200460232992,FAIL,2.5,3
